TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE
120.0,160.0,1.4,0.5,0.7,0.4,0.00014557271627315327,7.308884921244842e-7,2.631099704223443
120.0,180.0,1.4,0.5,0.7,0.4,0.00014701580604198415,7.381339274790184e-7,2.3317424370558997
120.0,200.0,1.4,0.5,0.7,0.4,0.00013137880827054232,6.596240115063179e-7,2.1728649826763853
120.0,220.0,1.4,0.5,0.7,0.4,0.00013993338584179974,7.025746581789139e-7,2.325916267530625
120.0,240.0,1.4,0.5,0.7,0.4,0.00017983480799181977,9.029108957340897e-7,2.8587220466154384
120.0,260.0,1.4,0.5,0.7,0.4,0.00013810712086488974,6.934053846408087e-7,2.2109310545329657
120.0,280.0,1.4,0.5,0.7,0.4,0.00014084346517111274,7.071439657095031e-7,2.2965212387619225
120.0,300.0,1.4,0.5,0.7,0.4,0.00012630652095039322,6.341571759209355e-7,2.3718051395694655
120.0,320.0,1.4,0.5,0.7,0.4,0.00015059636117058386,7.561111048368985e-7,2.5394051166011837
120.0,340.0,1.4,0.5,0.7,0.4,0.00013053375750801568,6.553811980629471e-7,2.0534997369626455
120.0,360.0,1.4,0.5,0.7,0.4,0.00014582944999290057,7.321774954906887e-7,2.4994412781294364
120.0,380.0,1.4,0.5,0.7,0.4,0.00012725926874006496,6.389407123774613e-7,2.325256218206477
120.0,400.0,1.4,0.5,0.7,0.4,0.00015933749005607803,7.999983845012874e-7,2.5829539986651757
130.0,20.0,1.4,0.5,0.7,0.4,0.0002100061225294223,1.0223717623757089e-6,3.3542918993160966
130.0,40.0,1.4,0.5,0.7,0.4,0.00026113115448088794,1.2712635012839941e-6,2.9511618267622914
130.0,60.0,1.4,0.5,0.7,0.4,0.00013770857106253458,6.704059519584679e-7,2.2724068731696376
130.0,80.0,1.4,0.5,0.7,0.4,0.00011682681244870156,5.687473903013544e-7,1.712801744256593
130.0,100.0,1.4,0.5,0.7,0.4,0.0001006455399730548,4.899721819447944e-7,1.8528001919977055
130.0,120.0,1.4,0.5,0.7,0.4,9.68988349504171e-5,4.7173211650784803e-7,1.7345459536191643
130.0,140.0,1.4,0.5,0.7,0.4,8.194645712622132e-5,3.989395298741475e-7,1.4177062061194727
130.0,160.0,1.4,0.5,0.7,0.4,8.393165229989894e-5,4.086040456698153e-7,1.77583402518398
130.0,180.0,1.4,0.5,0.7,0.4,7.706696459800551e-5,3.751847206548488e-7,1.6621837335264995
130.0,200.0,1.4,0.5,0.7,0.4,7.607843774361833e-5,3.7037228028357367e-7,1.3877620405120534
130.0,220.0,1.4,0.5,0.7,0.4,7.690960868478251e-5,3.744186656447169e-7,1.595266029549647
130.0,240.0,1.4,0.5,0.7,0.4,7.301032099185531e-5,3.554357827524842e-7,1.338888331381464
130.0,260.0,1.4,0.5,0.7,0.4,6.28140660815669e-5,3.057974056580113e-7,1.2548561853904903
130.0,280.0,1.4,0.5,0.7,0.4,6.968820384774356e-5,3.3926273637395187e-7,1.3763578741475813
130.0,300.0,1.4,0.5,0.7,0.4,6.113052379207192e-5,2.976014250989023e-7,1.2349239356785413
130.0,320.0,1.4,0.5,0.7,0.4,5.5166206040392606e-5,2.6856536663685056e-7,1.2136744142008908
