TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y),MSE(Z),NMSE(Z),MAPE(Z)
20.0,140.0,0.2,0.1,0.9,0.4,7.68386408709746e-9,1.6894806998347715e-11,0.020579841802489826,1.1450840683510221e-9,5.0047334807245586e-12,0.0025520628720228384,4.847706171395775e-9,2.7328840880863684e-11,0.006453004891603691,1.6910738473506644e-9,3.478015839350244e-11,0.011574774038863294
20.0,160.0,0.2,0.1,0.9,0.4,7.58606245537315e-9,1.6679766795478917e-11,0.020342469813533454,1.150038305897315e-9,5.026386597036883e-12,0.0025529220974535288,4.756388171891488e-9,2.6814037592509085e-11,0.006400984863023526,1.6796359775843471e-9,3.4544916790789466e-11,0.011388562853056398
20.0,180.0,0.2,0.1,0.9,0.4,7.669146616970042e-9,1.6862447131685807e-11,0.020410457241617094,1.1149091724207501e-9,4.872850315013342e-12,0.002503508912021046,4.899134363288893e-9,2.7618766223560947e-11,0.006488323692857402,1.6551030812603981e-9,3.4040350995904114e-11,0.01141862463673864
20.0,200.0,0.2,0.1,0.9,0.4,7.727144486111034e-9,1.6989969273455318e-11,0.020676295906613802,1.1471720938081775e-9,5.013859457762279e-12,0.002550055471519928,4.808658699922391e-9,2.710871158734487e-11,0.00644707566080383,1.7713136923804637e-9,3.643044381656582e-11,0.011679164774290048
20.0,220.0,0.2,0.1,0.9,0.4,7.54549291165916e-9,1.6590564982004648e-11,0.020210130965041654,1.1313336012168455e-9,4.944635340208887e-12,0.0025246018234654386,4.740651231419184e-9,2.6725320923859302e-11,0.006408062843528167,1.6735080790231293e-9,3.4418884871537466e-11,0.011277466298048053
20.0,240.0,0.2,0.1,0.9,0.4,7.537061694996257e-9,1.6572026942202488e-11,0.02026693039953578,1.106385489849265e-9,4.8355964917145774e-12,0.0024915613152979494,4.759479701048011e-9,2.683146602265935e-11,0.0064107257640166945,1.6711965040989807e-9,3.437134292526097e-11,0.01136464332022113
20.0,260.0,0.2,0.1,0.9,0.4,7.689018991189307e-9,1.6906141283902424e-11,0.020707106985841113,1.1125302396765423e-9,4.862452891206308e-12,0.0025001968343708616,4.7923454730875374e-9,2.701674611653029e-11,0.006444298820910675,1.7841432784252267e-9,3.669430871842034e-11,0.01176261133055958
20.0,280.0,0.2,0.1,0.9,0.4,7.710322326519615e-9,1.6952981745257148e-11,0.020984487396808898,1.1004681736879965e-9,4.809734119573657e-12,0.002483299402269007,4.760979831300578e-9,2.6839922975189776e-11,0.0064460905861073205,1.8488743215310415e-9,3.802562605605404e-11,0.012055097408432571
20.0,300.0,0.2,0.1,0.9,0.4,7.301251047366359e-9,1.6053541017060698e-11,0.020110414184615896,1.0718260271361317e-9,4.684550027182639e-12,0.0024452904006071097,4.543930557994336e-9,2.5616312293400974e-11,0.0062686582008533555,1.685494462235891e-9,3.466540769924141e-11,0.011396465583155426
20.0,320.0,0.2,0.1,0.9,0.4,7.520065440773696e-9,1.653465662545428e-11,0.020198294303415253,1.0782899449916085e-9,4.712801390555936e-12,0.0024566214876223565,4.7385460388814265e-9,2.6713452945509578e-11,0.006419023181112487,1.7032294569006595e-9,3.503016168353069e-11,0.011322649634680408
20.0,340.0,0.2,0.1,0.9,0.4,7.635533245835591e-9,1.678854012195174e-11,0.02062770557732594,1.0853933593302782e-9,4.743847753483152e-12,0.002466114619402272,4.766720015116439e-9,2.6872283139891224e-11,0.006470040598671027,1.783419871388875e-9,3.667943047324689e-11,0.01169155035925264
20.0,360.0,0.2,0.1,0.9,0.4,7.432933704640904e-9,1.6343076731704422e-11,0.020153359861604818,1.0604860410374568e-9,4.634987196236333e-12,0.0024315995443885555,4.656825943969182e-9,2.6252757641036788e-11,0.006392441851241695,1.7156217196342668e-9,3.5285032197555846e-11,0.011329318465974562
20.0,380.0,0.2,0.1,0.9,0.4,7.4488541089753555e-9,1.6378081535995256e-11,0.01988612140222838,1.077703173835809e-9,4.710236833655601e-12,0.002450759032295339,4.756704070702132e-9,2.6815818465364268e-11,0.006439450363856359,1.6144468644374145e-9,3.3204178369262615e-11,0.010995912006076681
20.0,400.0,0.2,0.1,0.9,0.4,7.452984060699981e-9,1.6387162219426034e-11,0.019652901935071222,1.0752954373546563e-9,4.699713519505104e-12,0.0024521554390172892,4.7831981379720635e-9,2.6965178208530875e-11,0.006469939873900135,1.5944904853732623e-9,3.2793737378823675e-11,0.010730806622153801
30.0,20.0,0.2,0.1,0.9,0.4,5.236426459056337e-9,1.1644693342698396e-11,0.01565771079323623,7.659178059131606e-10,3.3893705362749573e-12,0.002102409489226029,3.611581658093162e-9,2.030486639252717e-11,0.005319225545247316,8.58926995050014e-10,1.8737787350610897e-11,0.008236075758762885
30.0,40.0,0.2,0.1,0.9,0.4,3.925001726012724e-9,8.72836500738649e-12,0.01454314870668905,7.099427990670985e-10,3.1416676659315274e-12,0.0019859795250559372,2.3660042904104406e-9,1.3302039258415907e-11,0.004252431565441944,8.490546365351847e-10,1.8522418459464225e-11,0.00830473761619117
30.0,60.0,0.2,0.1,0.9,0.4,4.133033636698474e-9,9.190983517237144e-12,0.015277461562620227,6.82253827117597e-10,3.0191373043433227e-12,0.0019472230441196447,2.5161007831957037e-9,1.414590477787942e-11,0.004436754170027541,9.346790263851727e-10,2.039034392726427e-11,0.008893484348473042
30.0,80.0,0.2,0.1,0.9,0.4,3.4424859624830485e-9,7.655353070094124e-12,0.014430751938120073,6.823718360239458e-10,3.01965952214151e-12,0.001945300704159586,1.8181464066752076e-9,1.0221898150043482e-11,0.00372998199253863,9.419677197838953e-10,2.0549349276678294e-11,0.008755469241421858
30.0,100.0,0.2,0.1,0.9,0.4,3.695401920818404e-9,8.217784109528724e-12,0.014789066747979468,6.313799450610563e-10,2.794008138292943e-12,0.001891184875864275,2.0743960863423855e-9,1.1662573178700336e-11,0.00399883314330372,9.896258894149628e-10,2.1589028612888102e-11,0.008899048728811474
30.0,120.0,0.2,0.1,0.9,0.4,3.555238923863416e-9,7.906091559218652e-12,0.014713862667672647,6.751801848220051e-10,2.9878347355876018e-12,0.0019490069490343523,1.9168116365065884e-9,1.0776609215436342e-11,0.003856703060033303,9.63247102534822e-10,2.1013566318681852e-11,0.00890815265860499
30.0,140.0,0.2,0.1,0.9,0.4,3.4857895370598178e-9,7.751650965334692e-12,0.014597889603815466,6.311627935200952e-10,2.7930471904873714e-12,0.0018897382156563762,1.9136956360906226e-9,1.0759090582849574e-11,0.003831469604659027,9.409311074490994e-10,2.052673522262438e-11,0.008876681783500064
30.0,160.0,0.2,0.1,0.9,0.4,3.396346150408339e-9,7.552747988804287e-12,0.014576129870657307,6.391118657533945e-10,2.828223747306212e-12,0.0019018169214988113,1.782227438033303e-9,1.0019956195443923e-11,0.0037243402392052143,9.750068466216417e-10,2.1270109174205445e-11,0.008949972709953282
30.0,180.0,0.2,0.1,0.9,0.4,3.3422730058546355e-9,7.432500871552352e-12,0.01415861079871593,6.154537069399726e-10,2.723530703476105e-12,0.0018706541503719593,1.8183026248280633e-9,1.0222776432475422e-11,0.0037550248093934967,9.085166740866005e-10,1.9819603227778085e-11,0.008532931838950476
30.0,200.0,0.2,0.1,0.9,0.4,3.3439284498114557e-9,7.436182225119317e-12,0.014289086671220964,6.295294058434845e-10,2.7858190570993267e-12,0.001890236511679752,1.7972454557437771e-9,1.0104389795999084e-11,0.0037442126044388412,9.171535882241938e-10,2.0008020475586535e-11,0.008654637555102372
30.0,220.0,0.2,0.1,0.9,0.4,3.3270378907703633e-9,7.398621231575696e-12,0.014011680683563656,6.099288231127241e-10,2.699081763503895e-12,0.0018669791921329388,1.864307559171627e-9,1.0481423234258174e-11,0.0038177458742324286,8.528015084860113e-10,1.8604157757738895e-11,0.008326955617198288
30.0,240.0,0.2,0.1,0.9,0.4,3.313480913042291e-9,7.368473410436307e-12,0.014143742115269182,6.149738464789365e-10,2.7214072055033435e-12,0.0018721964408575245,1.7977646507383e-9,1.0107308789945083e-11,0.0037591054655278016,9.007424158250546e-10,1.9650005114139687e-11,0.008512440208883856
30.0,260.0,0.2,0.1,0.9,0.4,3.3220903200075652e-9,7.387618891568716e-12,0.014206051072641229,6.120059581827091e-10,2.7082735858531312e-12,0.001871500023051067,1.8121888643940287e-9,1.018840393296657e-11,0.0037838323394180666,8.978954974308271e-10,1.9587898611744254e-11,0.008550718710172095
30.0,280.0,0.2,0.1,0.9,0.4,3.3201338434816474e-9,7.383268105903217e-12,0.014135695595951354,6.102913553886058e-10,2.7006860560335055e-12,0.0018605816464122766,1.8209789956756083e-9,1.0237823400153552e-11,0.003782807590439926,8.888634924174333e-10,1.9390862320806895e-11,0.008492306359099151
30.0,300.0,0.2,0.1,0.9,0.4,3.309452575485173e-9,7.359515248624947e-12,0.014010271974679071,6.063411451544001e-10,2.683205425505604e-12,0.0018611446550780536,1.8387665798994882e-9,1.0337827928724116e-11,0.0038002275168404647,8.64344850431284e-10,1.8855979726232636e-11,0.008348899802760554
30.0,320.0,0.2,0.1,0.9,0.4,3.2702345878091246e-9,7.272302825500875e-12,0.01413875623431145,6.112198636716182e-10,2.704794928542844e-12,0.0018660991916078884,1.7604454655634684e-9,9.89749460309017e-12,0.003728775339265176,8.985692585740376e-10,1.9602596942451447e-11,0.008543881703438387
30.0,340.0,0.2,0.1,0.9,0.4,3.2154868564737577e-9,7.150555571415753e-12,0.014050464932109628,6.027577088595499e-10,2.667347857888537e-12,0.0018541924973754017,1.7274599098115777e-9,9.712044745982683e-12,0.003706033935044368,8.852692378026308e-10,1.9312452422126044e-11,0.008490238499689856
30.0,360.0,0.2,0.1,0.9,0.4,3.2317099415238527e-9,7.186632245452519e-12,0.013886501310065967,6.032880701042038e-10,2.669694833977008e-12,0.0018544010409172814,1.7818110750611398e-9,1.0017615338910437e-11,0.0037578935381217256,8.466107963585084e-10,1.846910524680082e-11,0.00827420673102696
30.0,380.0,0.2,0.1,0.9,0.4,3.181633649716035e-9,7.0752732745205364e-12,0.013774962834515361,6.05255310899804e-10,2.6784003477265096e-12,0.0018596756112666435,1.7393263974296377e-9,9.778759960656938e-12,0.00371866184095653,8.370519413865926e-10,1.8260575543099218e-11,0.00819662538229219
30.0,400.0,0.2,0.1,0.9,0.4,3.214415859192158e-9,7.148173902349528e-12,0.013708587710388924,6.041333790861728e-10,2.673435529565248e-12,0.0018584091849045046,1.7956874741232304e-9,1.009563058420712e-11,0.003772874260876242,8.14595005982755e-10,1.7770669785603483e-11,0.008077304264608174
40.0,20.0,0.2,0.1,0.9,0.4,4.761799177019316e-9,1.0486782167291656e-11,0.017989451935826507,5.002234082457932e-10,2.2029676373571196e-12,0.0016906392703929412,3.2317426117213857e-9,1.7752622350914322e-11,0.005378581896154574,1.0298331570521365e-9,2.2902891145741225e-11,0.010920230769278998
40.0,40.0,0.2,0.1,0.9,0.4,4.429792638153679e-9,9.755613102455165e-12,0.018095277532929797,4.3817077719086983e-10,1.9296898663182887e-12,0.0015644548793570649,2.909471596959915e-9,1.598232183287308e-11,0.005113383560243932,1.0821502640028932e-9,2.4066393211438088e-11,0.0114174390933288
40.0,60.0,0.2,0.1,0.9,0.4,3.8754406531562844e-9,8.534778645863838e-12,0.01723324187129092,4.716251043082651e-10,2.0770216359922247e-12,0.001627671029003588,2.418994639988315e-9,1.3288031712935418e-11,0.00466430654449067,9.848209088597049e-10,2.1901844895174485e-11,0.010941264297796663
40.0,80.0,0.2,0.1,0.9,0.4,3.4946462190733102e-9,7.69616531247986e-12,0.016661121901924505,4.359934643005476e-10,1.920101051091506e-12,0.0015572515361316726,2.1157209193649186e-9,1.1622087212387423e-11,0.0043263458253213665,9.429318354078437e-10,2.0970256236473562e-11,0.010777524540471468
40.0,100.0,0.2,0.1,0.9,0.4,3.638479380804546e-9,8.012925213398751e-12,0.0171501274291015,4.4343424560661727e-10,1.9528700102080073e-12,0.0015811186870062892,2.194803694917995e-9,1.205650505363626e-11,0.004423942996189214,1.0002414402799345e-9,2.22447885556194e-11,0.011145065745906001
