TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE
10.0,20.0,0.2,0.1,0.8,3.0,378.1636341821927,0.4808072739093824,3259.925200942241
10.0,20.0,0.2,0.1,0.9,0.2,6.6512591731647985,0.008456587313134955,754.4115748096752
10.0,20.0,0.2,0.1,0.9,0.4,53.09991821261148,0.06751264429703618,1039.846926686183
10.0,20.0,0.2,0.1,0.9,0.6,76.61709009207802,0.09741300033173904,1237.9370650139233
10.0,20.0,0.2,0.1,0.9,0.8,243.58620544771685,0.30970196184126486,1700.486618863333
10.0,20.0,0.2,0.1,0.9,1.0,2516.117677366784,3.199058745841979,2356.941862628126
10.0,20.0,0.2,0.1,0.9,1.2,2169.597959695407,2.7584843866238367,2483.0587026281983
10.0,20.0,0.2,0.1,0.9,1.4,2553.6260773631684,3.2467479203707907,2760.6792004941362
10.0,20.0,0.2,0.1,0.9,1.6,548.0874369953781,0.6968529034147334,2601.5183175767206
10.0,20.0,0.2,0.1,0.9,1.8,600.9350668210877,0.7640447815656339,3151.157368098393
10.0,20.0,0.2,0.1,0.9,2.0,530.4816598643911,0.6744684514414172,2833.408872404009
10.0,20.0,0.2,0.1,0.9,2.2,1385.8634975662985,1.7620236057768213,3330.270772261664
10.0,20.0,0.2,0.1,0.9,2.4,1641.5570428638493,2.0871191606061643,3192.841756967712
10.0,20.0,0.2,0.1,0.9,2.6,390.4722726156784,0.4964568032554254,3712.5399965056663
10.0,20.0,0.2,0.1,0.9,2.8,682.288408114994,0.8674795772871539,3399.381032351382
10.0,20.0,0.2,0.1,0.9,3.0,345.446279243006,0.4392095611312753,3351.423694034138
10.0,20.0,0.2,0.2,0.1,0.2,58.26504910868892,0.07407972870455393,1158.1459381131633
10.0,20.0,0.2,0.2,0.1,0.4,73.66909240704211,0.09366483789010566,1474.5969759739605
10.0,20.0,0.2,0.2,0.1,0.6,523.5457879509959,0.6656499999420392,2123.4782607276893
10.0,20.0,0.2,0.2,0.1,0.8,205.59537894120993,0.26139941745288103,2444.8092261434995
10.0,20.0,0.2,0.2,0.1,1.0,246.306514504299,0.3131606349220723,2804.3286808582075
10.0,20.0,0.2,0.2,0.1,1.2,945.7802977822707,1.2024901539707875,3135.9774010454
10.0,20.0,0.2,0.2,0.1,1.4,262.04166965007545,0.3331667284919712,3254.8350004965955
10.0,20.0,0.2,0.2,0.1,1.6,1030.971900807474,1.3108050174533614,3456.9840984876346
10.0,20.0,0.2,0.2,0.1,1.8,160.3248053198637,0.20384120951396859,2458.1715378534227
10.0,20.0,0.2,0.2,0.1,2.0,174.67555150836498,0.22208712881919315,2665.5338767629237
10.0,20.0,0.2,0.2,0.1,2.2,388.28185942271915,0.49367185382918183,3251.681552970976
10.0,20.0,0.2,0.2,0.1,2.4,338.5945756147205,0.43049812342184224,3072.8253163958952
10.0,20.0,0.2,0.2,0.1,2.6,279.7223512514574,0.3556464159955152,3465.2710342434652
10.0,20.0,0.2,0.2,0.1,2.8,338.9180497930833,0.43090939707118464,3332.638858571683
10.0,20.0,0.2,0.2,0.1,3.0,288.05952567883884,0.3662465206756099,3248.002072642994
10.0,20.0,0.2,0.2,0.2,0.2,34.884457598900504,0.044353024574155624,1159.5397095220876
10.0,20.0,0.2,0.2,0.2,0.4,260.3413925756154,0.3310049511258591,1597.9839385026507
10.0,20.0,0.2,0.2,0.2,0.6,326.9972785709129,0.41575301238437,2246.266306642442
10.0,20.0,0.2,0.2,0.2,0.8,571.6512298618899,0.7268125346088171,2877.3232828355667
10.0,20.0,0.2,0.2,0.2,1.0,556.5221207549044,0.7075769840457963,2866.260460054005
10.0,20.0,0.2,0.2,0.2,1.2,542.7480260474439,0.6900642347271427,3042.67656856846
10.0,20.0,0.2,0.2,0.2,1.4,274.18439500048987,0.34860531154395846,2716.2925230254286
10.0,20.0,0.2,0.2,0.2,1.6,443.24484298407185,0.5635532488216161,2954.4380585121075
10.0,20.0,0.2,0.2,0.2,1.8,136.08732178841802,0.1730250301413019,2864.4460338328586
10.0,20.0,0.2,0.2,0.2,2.0,148.37363186763258,0.18864617062554653,2917.0513888800356
10.0,20.0,0.2,0.2,0.2,2.2,573.4805236793452,0.7291383472836716,3720.8482887994314
10.0,20.0,0.2,0.2,0.2,2.4,276.37378828743624,0.351388964234648,2948.017054458203
10.0,20.0,0.2,0.2,0.2,2.6,240.54609978348032,0.3058366908720478,2931.588618707226
10.0,20.0,0.2,0.2,0.2,2.8,169.06444346622249,0.2149530172402523,2538.231056864748
10.0,20.0,0.2,0.2,0.2,3.0,473.9882484081069,0.6026412298343532,4001.913379172895
10.0,20.0,0.2,0.2,0.3,0.2,14.12006704376045,0.01795262772267874,1106.3044067756084
10.0,20.0,0.2,0.2,0.3,0.4,408.0167696953575,0.5187633421462791,1810.5078066502606
10.0,20.0,0.2,0.2,0.3,0.6,530.9902008871961,0.675115023985006,2206.0661401710277
10.0,20.0,0.2,0.2,0.3,0.8,207.99624668910604,0.2644519443818103,2758.8406226562297
10.0,20.0,0.2,0.2,0.3,1.0,898.302732761363,1.1421259186340809,2990.676798838513
10.0,20.0,0.2,0.2,0.3,1.2,303.77915866168905,0.3862328789558957,2828.3501259824
10.0,20.0,0.2,0.2,0.3,1.4,892.314031456719,1.1345117249669125,2701.3924622447626
10.0,20.0,0.2,0.2,0.3,1.6,267.9045573651095,0.3406209594245633,3042.3171095270427
10.0,20.0,0.2,0.2,0.3,1.8,333.05324043064684,0.4234527229051205,3054.768663475344
10.0,20.0,0.2,0.2,0.3,2.0,260.8864043170115,0.33169789350831735,2924.8622812744034
10.0,20.0,0.2,0.2,0.3,2.2,211.65303590312783,0.2691012831715046,2469.9325368254804
10.0,20.0,0.2,0.2,0.3,2.4,336.3617093891183,0.42765919808398467,2772.3683831494677
10.0,20.0,0.2,0.2,0.3,2.6,433.20801886884436,0.5507921644513893,3410.165291863103
10.0,20.0,0.2,0.2,0.3,2.8,390.6426657690492,0.4966734456296775,3324.5658664444536
10.0,20.0,0.2,0.2,0.3,3.0,286.5947869971165,0.36438421306882074,2998.6619196984257
10.0,20.0,0.2,0.2,0.4,0.2,41.72909153837551,0.05305547369373726,1306.4541185934409
10.0,20.0,0.2,0.2,0.4,0.4,638.6240577788986,0.8119635642323194,1598.6230845832258
10.0,20.0,0.2,0.2,0.4,0.6,190.63294754922669,0.24237578535723203,2116.424895300358
10.0,20.0,0.2,0.2,0.4,0.8,444.00617403138716,0.5645212253066999,2689.985994054478
10.0,20.0,0.2,0.2,0.4,1.0,321.729447444921,0.40905535218079025,2963.652038811666
10.0,20.0,0.2,0.2,0.4,1.2,283.1536486221319,0.36000905847522974,2762.7476622658933
10.0,20.0,0.2,0.2,0.4,1.4,366.2082167260856,0.46560683908187567,3071.1646059754703
10.0,20.0,0.2,0.2,0.4,1.6,205.16108561391366,0.2608472453985112,2917.8095394912402
10.0,20.0,0.2,0.2,0.4,1.8,462.22058700535246,0.587679513032623,3204.363799022986
10.0,20.0,0.2,0.2,0.4,2.0,539.4931792600096,0.6859259361986675,3364.798507380189
10.0,20.0,0.2,0.2,0.4,2.2,370.71091177900496,0.47133168498970934,3376.0423717320637
10.0,20.0,0.2,0.2,0.4,2.4,433.98508403254016,0.5517801457093295,3287.5099148918716
10.0,20.0,0.2,0.2,0.4,2.6,458.8545537244612,0.5833998490475507,3835.9862606908737
10.0,20.0,0.2,0.2,0.4,2.8,225.78683227464,0.28707136672560724,3245.8697723260816
10.0,20.0,0.2,0.2,0.4,3.0,255.55502519107853,0.3249194366922338,3226.2895443905736
10.0,20.0,0.2,0.2,0.5,0.2,10.538683831904578,0.013399162124007128,1138.636704785069
10.0,20.0,0.2,0.2,0.5,0.4,221.6203553257138,0.28177399743214854,1575.5562791322104
10.0,20.0,0.2,0.2,0.5,0.6,2061.576761738978,2.6211433706740217,2564.1703216952196
10.0,20.0,0.2,0.2,0.5,0.8,1912.9507312676242,2.432176293769752,2892.901024944909
10.0,20.0,0.2,0.2,0.5,1.0,452.7476111320646,0.5756353202712151,2837.7449976773173
10.0,20.0,0.2,0.2,0.5,1.2,578.4279931562751,0.7354286911902105,3200.706983959013
10.0,20.0,0.2,0.2,0.5,1.4,545.092605038624,0.6930451946379295,2969.556339907032
10.0,20.0,0.2,0.2,0.5,1.6,324.7205950009005,0.4128583765127342,2845.3322307450353
10.0,20.0,0.2,0.2,0.5,1.8,439.493031715947,0.5587830964722218,3052.4447757763382
10.0,20.0,0.2,0.2,0.5,2.0,735.7076785072348,0.9353982544150217,3230.901685289847
10.0,20.0,0.2,0.2,0.5,2.2,449.19674283940833,0.5711206521501108,3012.206857984284
10.0,20.0,0.2,0.2,0.5,2.4,421.5758576478183,0.5360027261743565,2810.5641578931327
10.0,20.0,0.2,0.2,0.5,2.6,366.72124536201073,0.466259117295803,3368.850950933625
10.0,20.0,0.2,0.2,0.5,2.8,472.31547394394374,0.6005144200163789,3478.8085516407205
10.0,20.0,0.2,0.2,0.5,3.0,473.62237216915554,0.6021760450806185,3318.0441735137847
10.0,20.0,0.2,0.2,0.6,0.2,37.72435933942623,0.04796375096508838,1265.3632650020706
10.0,20.0,0.2,0.2,0.6,0.4,254.8055790440121,0.3239665709845298,1512.910129693357
10.0,20.0,0.2,0.2,0.6,0.6,678.9642488405802,0.8632531530244721,2282.14812326268
10.0,20.0,0.2,0.2,0.6,0.8,365.51349381451706,0.4647235499471179,2626.67704144822
10.0,20.0,0.2,0.2,0.6,1.0,910.375626406308,1.1574757158037032,3087.9370234414823
10.0,20.0,0.2,0.2,0.6,1.2,2671.180209168739,3.39620936124268,3528.717938667224
10.0,20.0,0.2,0.2,0.6,1.4,359.3219209667491,0.4568514200195944,3358.474312457012
10.0,20.0,0.2,0.2,0.6,1.6,236.97355111241393,0.3012944577428399,2973.924384377468
10.0,20.0,0.2,0.2,0.6,1.8,623.2690059210536,0.7924407440635488,3488.505025904051
10.0,20.0,0.2,0.2,0.6,2.0,353.0544265310385,0.4488827613716177,3455.0846586689336
10.0,20.0,0.2,0.2,0.6,2.2,614.8594265809108,0.7817485818570934,3674.1438214574064
10.0,20.0,0.2,0.2,0.6,2.4,530.246822540627,0.6741698730397807,3137.161025898755
10.0,20.0,0.2,0.2,0.6,2.6,604.0834000422365,0.7680476559210501,3315.384952521876
10.0,20.0,0.2,0.2,0.6,2.8,330.56666119245256,0.4202912201142417,2880.963945752015
10.0,20.0,0.2,0.2,0.6,3.0,628.9759346556888,0.7996966846122191,2836.993941036327
10.0,20.0,0.2,0.2,0.7,0.2,56.88999476117958,0.07233144813883277,1389.7090352414161
10.0,20.0,0.2,0.2,0.7,0.4,477.4037776217327,0.6069838242610031,1709.9059170147327
10.0,20.0,0.2,0.2,0.7,0.6,662.8791571563602,0.8428021408588067,2414.0991528237078
10.0,20.0,0.2,0.2,0.7,0.8,1674.5330172780057,2.1290456890436853,3078.8840387717432
10.0,20.0,0.2,0.2,0.7,1.0,1148.5840737441176,1.4603402533586265,3029.4945493025816
10.0,20.0,0.2,0.2,0.7,1.2,867.3349637731752,1.1027526758354553,2932.687169713354
10.0,20.0,0.2,0.2,0.7,1.4,838.5043515121225,1.0660966707799913,3158.5110248173683
10.0,20.0,0.2,0.2,0.7,1.6,592.1542269731481,0.7528805889032356,3422.1709024045826
10.0,20.0,0.2,0.2,0.7,1.8,1045.106662470069,1.3287763283041478,3666.959607355397
10.0,20.0,0.2,0.2,0.7,2.0,450.68986127102437,0.573019042523584,3067.6804974468696
10.0,20.0,0.2,0.2,0.7,2.2,642.753275391967,0.8172135610180005,3376.546453042167
10.0,20.0,0.2,0.2,0.7,2.4,887.0642800861247,1.1278370518438448,3671.2445094655795
10.0,20.0,0.2,0.2,0.7,2.6,495.7086030033015,0.6302570647198124,3256.1804163909496
10.0,20.0,0.2,0.2,0.7,2.8,368.2443473614926,0.4681956295726656,3304.889719842984
10.0,20.0,0.2,0.2,0.7,3.0,1430.8880408370367,1.8192690042029136,3658.4801760102064
10.0,20.0,0.2,0.2,0.8,0.2,54.48800571186701,0.06927749555754423,1408.354211443925
10.0,20.0,0.2,0.2,0.8,0.4,406.5016958309871,0.5168370370533141,1664.5044671946619
10.0,20.0,0.2,0.2,0.8,0.6,2013.8793505596987,2.5604996171009446,2601.6058340705385
10.0,20.0,0.2,0.2,0.8,0.8,699.2252039645861,0.8890134687170177,2739.0259635678703
10.0,20.0,0.2,0.2,0.8,1.0,207.08940313658542,0.2632989594384202,2457.880810052919
10.0,20.0,0.2,0.2,0.8,1.2,463.1602294147151,0.588874199312472,3199.277283931703
10.0,20.0,0.2,0.2,0.8,1.4,643.7183212303257,0.8184405458912083,3118.9360068570772
10.0,20.0,0.2,0.2,0.8,1.6,604.8947965009404,0.7690792868979758,3230.524417855622
10.0,20.0,0.2,0.2,0.8,1.8,209.89861685418026,0.26687066826311084,2826.4538615369847
10.0,20.0,0.2,0.2,0.8,2.0,470.00785934852433,0.597580457618708,2995.116751761183
10.0,20.0,0.2,0.2,0.8,2.2,604.4787387670314,0.768550300060671,3718.8518813408296
10.0,20.0,0.2,0.2,0.8,2.4,385.82890263142014,0.4905530995089984,2977.5283461348577
10.0,20.0,0.2,0.2,0.8,2.6,393.538505897952,0.5003552935711545,3689.5253902126565
10.0,20.0,0.2,0.2,0.8,2.8,715.679150300781,0.9099334524697275,3434.572949496858
10.0,20.0,0.2,0.2,0.8,3.0,985.45584225023,1.2529346934563568,3647.148644705947
10.0,20.0,0.2,0.2,0.9,0.2,16.086746323848846,0.020453115918372875,1116.5315449000643
10.0,20.0,0.2,0.2,0.9,0.4,523.0323839341409,0.664997244458842,1615.958523605088
10.0,20.0,0.2,0.2,0.9,0.6,529.0487291170934,0.6726465852860449,2068.188123058771
10.0,20.0,0.2,0.2,0.9,0.8,2169.5859934270647,2.7584691723929047,2765.7315798838727
10.0,20.0,0.2,0.2,0.9,1.0,4066.468494530576,5.170215892180846,2936.0443341668233
10.0,20.0,0.2,0.2,0.9,1.2,412.55136658907537,0.5245287489005838,2771.235867546027
10.0,20.0,0.2,0.2,0.9,1.4,2310.6938282727456,2.937877415985995,3275.575889600832
10.0,20.0,0.2,0.2,0.9,1.6,4757.660871161022,6.049016211183813,3301.667923575306
10.0,20.0,0.2,0.2,0.9,1.8,942.5708737428517,1.1984096071288115,3464.437665378197
10.0,20.0,0.2,0.2,0.9,2.0,1089.7447137184618,1.3855303305227398,3445.819820350647
10.0,20.0,0.2,0.2,0.9,2.2,653.3705700352892,0.8307126710125089,3885.613578261763
10.0,20.0,0.2,0.2,0.9,2.4,643.0507644057682,0.8175917964399576,3651.22480639802
10.0,20.0,0.2,0.2,0.9,2.6,581.0238618685131,0.7387291475168928,3552.843628587913
10.0,20.0,0.2,0.2,0.9,2.8,2282.6158256593594,2.9021782987967977,4042.3312011639296
10.0,20.0,0.2,0.2,0.9,3.0,584.5680153949951,0.7432352783061985,3512.2836136739643
10.0,20.0,0.2,0.3,0.1,0.2,35.71703253578194,0.04541158242991808,1211.0501765415195
10.0,20.0,0.2,0.3,0.1,0.4,941.6092766062648,1.1971870070265005,2107.3210538193234
10.0,20.0,0.2,0.3,0.1,0.6,161.225281669963,0.2049860990273334,2673.0136058105295
10.0,20.0,0.2,0.3,0.1,0.8,1015.6766038209951,1.2913581712128257,2694.861609305344
10.0,20.0,0.2,0.3,0.1,1.0,256.31128983526094,0.32588097161800667,3305.1534907521695
10.0,20.0,0.2,0.3,0.1,1.2,453.71197904988816,0.5768614432182751,3066.199749128397
10.0,20.0,0.2,0.3,0.1,1.4,287.0262680841668,0.3649328095663575,3030.565429338648
10.0,20.0,0.2,0.3,0.1,1.6,233.6649082543392,0.29708776146340804,2718.6828761467223
10.0,20.0,0.2,0.3,0.1,1.8,171.77967583419937,0.21840523568452636,2735.1741107225266
10.0,20.0,0.2,0.3,0.1,2.0,347.63960518325314,0.44199821390167066,2849.598371304648
