TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y),MSE(Z),NMSE(Z),MAPE(Z)
10.0,180.0,0.2,0.1,0.9,0.4,4.791821142683602e-9,1.0265673586700778e-11,0.01782989393373757,5.842426776965258e-10,2.4943099706301447e-12,0.0019268009198600302,3.2821407317838147e-9,1.8127071098189494e-11,0.005627633088838554,9.254377332032597e-10,1.7973902395118088e-11,0.010275459925038987
10.0,200.0,0.2,0.1,0.9,0.4,4.7205637605379e-9,1.011301658971176e-11,0.01757080808908698,5.335875630483594e-10,2.2780478549824335e-12,0.001825502948777228,3.2664551945172037e-9,1.804044079422607e-11,0.005609945432175998,9.205210029723372e-10,1.787840939099361e-11,0.010135359708133751
10.0,220.0,0.2,0.1,0.9,0.4,4.115072004608902e-9,8.815851995975626e-12,0.01705811160522049,4.535169384661157e-10,1.9362019664939258e-12,0.0016725627358630854,2.7297160824307536e-9,1.5076062103284847e-11,0.005118263201144301,9.318389837120331e-10,1.809822783347378e-11,0.0102672856682131
10.0,240.0,0.2,0.1,0.9,0.4,3.982685163339971e-9,8.532235379417166e-12,0.01705253850964986,4.1216604156575175e-10,1.7596623907824572e-12,0.0015932159007744475,2.5984633681056287e-9,1.4351161046678171e-11,0.004952913040078507,9.7205575366859e-10,1.8879320144616127e-11,0.010506409568796905
10.0,260.0,0.2,0.1,0.9,0.4,3.7463999506603914e-9,8.026033917696019e-12,0.016398465367356806,3.832951634689832e-10,1.6364038171679104e-12,0.0015047057622047237,2.4190708225607112e-9,1.3360386520745349e-11,0.0048108060339482,9.440339646306966e-10,1.833507942151492e-11,0.010082953571203876
10.0,280.0,0.2,0.1,0.9,0.4,4.245973858280987e-9,9.09628727552346e-12,0.017415417350073726,4.2027295839257134e-10,1.7942732883497674e-12,0.0015885279076823411,2.817579348110818e-9,1.556132577539924e-11,0.005225719543027488,1.0081215517775978e-9,1.957979205294166e-11,0.010601169899363896
10.0,300.0,0.2,0.1,0.9,0.4,3.5005176436454318e-9,7.499272290039169e-12,0.01609846292077252,3.39356794686252e-10,1.4488175357615419e-12,0.0014093113727610756,2.2569988426003975e-9,1.2465272464448247e-11,0.004665423612489488,9.041620063587817e-10,1.7560684061817375e-11,0.010023727935521956
10.0,320.0,0.2,0.1,0.9,0.4,3.735036331083664e-9,8.001689267538063e-12,0.016522501308736146,3.653690309757839e-10,1.5598716966646396e-12,0.0014563631640179923,2.418928726611392e-9,1.3359601733136724e-11,0.00483942748912638,9.507385734964881e-10,1.846529670251346e-11,0.010226710655591768
10.0,340.0,0.2,0.1,0.9,0.4,3.743132764638414e-9,8.019034519294043e-12,0.016260979820201703,3.5600774266785554e-10,1.519905505121649e-12,0.001454863928871477,2.4727890212576507e-9,1.3657068987044368e-11,0.00484998990499666,9.143360007129077e-10,1.7758283937993352e-11,0.009956125986333561
10.0,360.0,0.2,0.1,0.9,0.4,3.4656710221220525e-9,7.424619244462852e-12,0.01645173748057555,3.220917632039064e-10,1.3751078568667267e-12,0.0013741333136271408,2.2372333384794432e-9,1.2356108742423028e-11,0.004638289608182212,9.063459204387025e-10,1.7603100160819465e-11,0.0104393145587662
10.0,380.0,0.2,0.1,0.9,0.4,3.3487068592377652e-9,7.1740431311734175e-12,0.01562518396070088,3.0683358889747255e-10,1.3099660626106084e-12,0.001340495336144867,2.169537560034564e-9,1.1982228921538359e-11,0.004562966135882036,8.723357103057298e-10,1.6942551994870364e-11,0.009721722488673978
10.0,400.0,0.2,0.1,0.9,0.4,3.3396241670674692e-9,7.1545849856516246e-12,0.015614037853649627,2.9232655453538477e-10,1.2480311135988464e-12,0.0013052733920798194,2.1472379950067936e-9,1.1859069729489516e-11,0.004528092793488758,9.000596175252904e-10,1.7481007240963345e-11,0.009780671668081052
20.0,20.0,0.2,0.1,0.9,0.4,7.416270906734328e-9,1.6306440283705156e-11,0.01609729741724775,6.122434313435595e-10,2.6758845662424946e-12,0.0020173918863878376,6.315976164345805e-9,3.5606236798073567e-11,0.007979076916291204,4.880513110449635e-10,1.0037690545982245e-11,0.006100828614568703
20.0,40.0,0.2,0.1,0.9,0.4,5.366006155544986e-9,1.1798444263670844e-11,0.01548923161132101,7.621567835561691e-10,3.331099150707823e-12,0.0023637669781574827,4.118767713102676e-9,2.3219501577106395e-11,0.0062541799308423645,4.850816588861407e-10,9.976614079789276e-12,0.00687128470232116
20.0,60.0,0.2,0.1,0.9,0.4,5.234076330118058e-9,1.1508365078724894e-11,0.01622850661699747,7.421351278044288e-10,3.243592063046415e-12,0.0023550551098686714,3.877049255162034e-9,2.18568167873054e-11,0.0059943875918763954,6.148919471515936e-10,1.2646406115597007e-11,0.00787906391525241
20.0,80.0,0.2,0.1,0.9,0.4,4.679106354997683e-9,1.0288131234471406e-11,0.014799178636745422,5.697165347207165e-10,2.4900155793371885e-12,0.0020448285146516744,3.5779680387303387e-9,2.0170750162444116e-11,0.0056489500858519955,5.314217815466287e-10,1.0929685612642886e-11,0.007105400036241753
20.0,100.0,0.2,0.1,0.9,0.4,4.771790670567175e-9,1.0491919806393398e-11,0.0164564763630305,5.579123244468703e-10,2.438423839072782e-12,0.002032088985641942,3.455532569723059e-9,1.9480521734007997e-11,0.005567831168899376,7.583457763972455e-10,1.5596803159958952e-11,0.008856556208489179
20.0,120.0,0.2,0.1,0.9,0.4,4.606435769384247e-9,1.0128347620902039e-11,0.015477064622623764,4.965402533038759e-10,2.1701897191746124e-12,0.0019056364384586555,3.4656470002822173e-9,1.953754171004908e-11,0.005519669508634842,6.442485157981534e-10,1.3250179007703642e-11,0.008051758675530266
20.0,140.0,0.2,0.1,0.9,0.4,4.400298390151468e-9,9.675105431266475e-12,0.014817967557025339,3.9133140814696463e-10,1.7103616335228497e-12,0.0016847274217703925,3.461744343596851e-9,1.9515540531693598e-11,0.005585152164505009,5.472226384076521e-10,1.1254659868306142e-11,0.007548087970749935
20.0,160.0,0.2,0.1,0.9,0.4,4.665545079649871e-9,1.0258313536411162e-11,0.0156366886426247,4.685581526322237e-10,2.0478905363904022e-12,0.0018408651747333627,3.5224750471677763e-9,1.9857909115107017e-11,0.0055531529437368,6.745118798498715e-10,1.3872601848001191e-11,0.008242670524154533
20.0,180.0,0.2,0.1,0.9,0.4,4.553619226906491e-9,1.0012217856127232e-11,0.015433961961302785,4.295405281834691e-10,1.877359251400134e-12,0.001763394418122846,3.4720090482690543e-9,1.9573407676171433e-11,0.005549151895715618,6.52069650453969e-10,1.3411035310344128e-11,0.00812141564746432
20.0,200.0,0.2,0.1,0.9,0.4,4.279609937705476e-9,9.409743085757183e-12,0.01530558214385662,3.659408682132104e-10,1.5993891829271796e-12,0.0016014408358376218,3.2489546993971267e-9,1.8315941568302327e-11,0.005399569375324676,6.647143700951386e-10,1.3671097684783832e-11,0.008304571932694323
20.0,220.0,0.2,0.1,0.9,0.4,4.587943567045103e-9,1.0087688103882019e-11,0.015703575075894413,3.6315963656143606e-10,1.587233470883367e-12,0.0016131142892443088,3.499956789247627e-9,1.9730962717128015e-11,0.005592071729262265,7.248271412360408e-10,1.4907429564073135e-11,0.00849838905738784
20.0,240.0,0.2,0.1,0.9,0.4,4.543948892475008e-9,9.99095531961616e-12,0.015913324193039674,3.7608194217989545e-10,1.6437119831784224e-12,0.0016371248183319907,3.3995986130103455e-9,1.9165194751140517e-11,0.005515301106608222,7.682683372847653e-10,1.5800879234253963e-11,0.00876089826809946
20.0,260.0,0.2,0.1,0.9,0.4,4.410047866955467e-9,9.696541981158068e-12,0.0155464837521311,3.4542797224998216e-10,1.5097350700255765e-12,0.0015478314944606516,3.325013998321956e-9,1.8744724916710268e-11,0.005450116026437894,7.396058963835287e-10,1.5211382381058108e-11,0.008548536231232556
20.0,280.0,0.2,0.1,0.9,0.4,4.640277043168582e-9,1.0202755732071182e-11,0.015845338695843696,3.597473018935472e-10,1.572319446158561e-12,0.0015876615204684077,3.520085175009947e-9,1.9844436240644765e-11,0.005610959091169594,7.60444566265087e-10,1.5639968709846172e-11,0.008646718084205694
20.0,300.0,0.2,0.1,0.9,0.4,4.581205836903403e-9,1.0072873597294404e-11,0.01623061326704492,3.3071791221777324e-10,1.4454429590880884e-12,0.001515140929644839,3.4176074239036463e-9,1.926671919778716e-11,0.0055563263843553,8.32880500781984e-10,1.7129749555906967e-11,0.009159145953044782
20.0,320.0,0.2,0.1,0.9,0.4,4.411135968541298e-9,9.698934431994222e-12,0.015254364641344244,3.465254341767542e-10,1.514531661187761e-12,0.0015454931453018326,3.369102057686514e-9,1.8993270801123778e-11,0.005494466652433432,6.955084766780299e-10,1.430443624063617e-11,0.00821440484360898
20.0,340.0,0.2,0.1,0.9,0.4,4.415803607060807e-9,9.709197348457424e-12,0.015401948527100995,3.1818539652038844e-10,1.3906680711693557e-12,0.0014809141275367165,3.365305887469775e-9,1.897186993890615e-11,0.005518209083076542,7.323123230706435e-10,1.5061376366869915e-11,0.008402825316487736
20.0,360.0,0.2,0.1,0.9,0.4,4.546408453401342e-9,9.996363250889677e-12,0.015741052529452126,3.189848143991115e-10,1.3941620244796577e-12,0.001480819448301347,3.455711764051259e-9,1.9481531939796734e-11,0.005549027243567481,7.717118749509719e-10,1.5871702044672825e-11,0.0087112058375833
20.0,380.0,0.2,0.1,0.9,0.4,4.424924422941713e-9,9.729251637381202e-12,0.015392838823725743,3.1644618541972937e-10,1.3830666369955692e-12,0.0014664247011418492,3.3725809317430885e-9,1.9012882910198592e-11,0.005532218967279032,7.358973057788953e-10,1.513510825985691e-11,0.008394195155304861
20.0,400.0,0.2,0.1,0.9,0.4,4.637644905694721e-9,1.0196968350100408e-11,0.016190236321636613,3.18045764079919e-10,1.390057790563194e-12,0.0014727047145448734,3.477065896410989e-9,1.9601915594458087e-11,0.0056233667066695765,8.425332452038143e-10,1.732827634854755e-11,0.009094164900422155
30.0,20.0,0.2,0.1,0.9,0.4,1.979272326083739e-9,4.40147967653932e-12,0.008577501430713157,8.427959538298138e-11,3.7295743415716573e-13,0.0007390812161982795,1.7404404608490591e-9,9.78503706933517e-12,0.0037934394275317405,1.5455226985169758e-10,3.371602443603669e-12,0.004044980786983136
30.0,40.0,0.2,0.1,0.9,0.4,3.0840425000072742e-9,6.85825300868236e-12,0.008524261124730445,1.4951461006412725e-10,6.616380285777478e-13,0.0009689339423977651,2.821923675450725e-9,1.5865310185703973e-11,0.004564709019075722,1.1260421449242161e-10,2.45649348991784e-12,0.0029906181632569596
30.0,60.0,0.2,0.1,0.9,0.4,1.6193695103987644e-9,3.6011325449745295e-12,0.008677087755745485,1.0960068583423729e-10,4.850093357099452e-13,0.0008170619415278412,1.3427228020752975e-9,7.549004224906852e-12,0.003109025110583016,1.6704602248922995e-10,3.644157268989957e-12,0.004751000703634631
30.0,80.0,0.2,0.1,0.9,0.4,1.3231722597659468e-9,2.942453008194095e-12,0.008222097856139367,9.322179269511721e-11,4.1252880312383186e-13,0.0007441302012522469,1.0589478215680745e-9,5.953575500928309e-12,0.002684486486817336,1.7100264550275513e-10,3.730472143780348e-12,0.004793481168069782
30.0,100.0,0.2,0.1,0.9,0.4,1.3505105333335298e-9,3.003247500146335e-12,0.007390640566284997,7.135926916942864e-11,3.157818901695252e-13,0.0006127211883885294,1.137898290699691e-9,6.397447776063418e-12,0.0027870858170011992,1.4125297346441022e-10,3.081474448456045e-12,0.003990833560895268
30.0,120.0,0.2,0.1,0.9,0.4,1.1110515987898247e-9,2.47074188185918e-12,0.007629058704169575,5.923514783443429e-11,2.621297438349128e-13,0.0006040204323563676,8.948623288442975e-10,5.0310603876798984e-12,0.0024686086159413615,1.5695412211109286e-10,3.42399954495147e-12,0.004556429655871847
30.0,140.0,0.2,0.1,0.9,0.4,1.1062641058891665e-9,2.4600955183314697e-12,0.00710193520071938,6.704499660851023e-11,2.966901987908109e-13,0.0006076017038025094,8.998214992086445e-10,5.058941643568774e-12,0.002508873392341378,1.39397610072012e-10,3.0409991597166095e-12,0.003985460104575493
30.0,160.0,0.2,0.1,0.9,0.4,1.1351468718134401e-9,2.524324632002488e-12,0.00823857046113452,7.281142173777793e-11,3.222080137577461e-13,0.0006433005030621389,8.554740162233193e-10,4.809612939309955e-12,0.002443857369323477,2.0686143385234277e-10,4.5127419774110606e-12,0.005151412588748904
30.0,180.0,0.2,0.1,0.9,0.4,1.104483064853047e-9,2.4561348627813193e-12,0.007821016229646215,5.504608817394756e-11,2.435921495879677e-13,0.0005686403970116554,8.646385001439364e-10,4.861137146487267e-12,0.002442709645971947,1.8479847653516274e-10,4.0314321857457094e-12,0.004809666186662612
30.0,200.0,0.2,0.1,0.9,0.4,1.0388228101570893e-9,2.3101204549648448e-12,0.007766760052861947,5.5123069217311366e-11,2.439328091780053e-13,0.0005674763011751167,8.158921888691134e-10,4.587077519888607e-12,0.002394722609710376,1.67807552070665e-10,3.660770256946113e-12,0.004804561141976454
30.0,220.0,0.2,0.1,0.9,0.4,9.618404868218248e-10,2.1389281803356233e-12,0.007203803656805968,4.75711861492429e-11,2.1051391437526042e-13,0.0005269333104330646,7.557459666746516e-10,4.248925754865764e-12,0.0023149164443298322,1.5852333399793033e-10,3.4582323558786075e-12,0.004361953902043071
30.0,240.0,0.2,0.1,0.9,0.4,9.979299180775123e-10,2.2191833812579095e-12,0.007542956520672425,4.324722220675204e-11,1.913793363074457e-13,0.0005176969261351123,7.754509375138135e-10,4.359710280075725e-12,0.002351360700965869,1.792317583569466e-10,3.909992619503582e-12,0.004673898893571444
30.0,260.0,0.2,0.1,0.9,0.4,9.498282574526881e-10,2.1122155432005418e-12,0.007174531020494999,4.195179963500471e-11,1.8564678056470987e-13,0.0005025479534839845,7.62114586020949e-10,4.2847311603282445e-12,0.002317449508773547,1.4576187179673431e-10,3.1798373689735627e-12,0.004354533558237469
30.0,280.0,0.2,0.1,0.9,0.4,9.231972676379012e-10,2.0529938995231214e-12,0.0071308083359020134,4.2327170308200845e-11,1.8730788587136097e-13,0.0005078771400919552,7.289139304121777e-10,4.0980717179824985e-12,0.002291870442223631,1.519561669175223e-10,3.314967707633041e-12,0.004331060753586427
30.0,300.0,0.2,0.1,0.9,0.4,9.410503405040851e-10,2.092695327340164e-12,0.006997511636184099,4.140328556449458e-11,1.8321947417569665e-13,0.0004927057557848954,7.61958465466973e-10,4.2838534253856795e-12,0.0023409031723049334,1.3768858947261763e-10,3.003716381310209e-12,0.004163902708094271
30.0,320.0,0.2,0.1,0.9,0.4,9.387158147059087e-10,2.087503839680979e-12,0.007213681707927698,4.338238504176742e-11,1.9197746428743507e-13,0.0005070807845563126,7.393298518467638e-10,4.156631708767237e-12,0.0023209056232098226,1.5600357781737766e-10,3.4032631464079936e-12,0.0043856953001615625
30.0,340.0,0.2,0.1,0.9,0.4,8.797668787589865e-10,1.9564139739234063e-12,0.006722476116123008,3.629894879826992e-11,1.6063155909667327e-13,0.000466022119785856,7.098546181899784e-10,3.990917189686097e-12,0.0022805027235654925,1.3361331177073794e-10,2.914813020193574e-12,0.00397595127277166
30.0,360.0,0.2,0.1,0.9,0.4,8.873077704147005e-10,1.9731833092635732e-12,0.006813143318848926,4.0449679030187034e-11,1.7899953642427898e-13,0.0004993093049009344,7.094052519773708e-10,3.988390780339162e-12,0.0022785763667544207,1.374528394071425e-10,2.998573425483042e-12,0.004035257647193569
30.0,380.0,0.2,0.1,0.9,0.4,9.224021857245807e-10,2.0512258068576778e-12,0.00680033821702504,3.8180553514769856e-11,1.6895811149615884e-13,0.00048751260145657075,7.579465211093893e-10,4.261297626929973e-12,0.002346748760556527,1.2627511110042123e-10,2.754728051299653e-12,0.00396607685501194
30.0,400.0,0.2,0.1,0.9,0.4,8.825731613586191e-10,1.9626545481314783e-12,0.006538614781710997,3.553669061048221e-11,1.5725838369649804e-13,0.00046687708770558117,7.294393344960338e-10,4.101025624509357e-12,0.002309591329052553,1.175971362521034e-10,2.565415521420958e-12,0.0037621463649528623
40.0,20.0,0.2,0.1,0.9,0.4,2.9749380863757413e-9,6.551629839719654e-12,0.014177525674096447,3.3438735880407613e-11,1.472631626138417e-13,0.0004300384391248527,2.4078556428261263e-9,1.3226862877256746e-11,0.00481177772476572,5.336437076692076e-10,1.1867899469509133e-11,0.008935709510205874
40.0,40.0,0.2,0.1,0.9,0.4,2.860213417785992e-9,6.298974644800879e-12,0.01403274150490308,5.638531498569177e-11,2.483191900395905e-13,0.0006160291689372298,2.2887900320018278e-9,1.2572810167551367e-11,0.004746268677366856,5.150380707984724e-10,1.1454121840775333e-11,0.008670443658598993
40.0,60.0,0.2,0.1,0.9,0.4,2.6859215609058783e-9,5.9151361590235065e-12,0.01403900869941285,3.4782078752918915e-11,1.5317920323775435e-13,0.00047324212693540123,2.1248268353811636e-9,1.1672125475310946e-11,0.00461767278910049,5.26312646771796e-10,1.1704861299125117e-11,0.008948093783376956
40.0,80.0,0.2,0.1,0.9,0.4,2.1963632371439385e-9,4.836994419895979e-12,0.013128908898259241,9.69676290926946e-11,4.270424510791077e-13,0.0008292072957536632,1.6880254926489164e-9,9.272682850029667e-12,0.004131735685679237,4.113701154023281e-10,9.148611900023548e-12,0.008167965916826342
40.0,100.0,0.2,0.1,0.9,0.4,2.2460121032028694e-9,4.946334844111736e-12,0.012999732528062987,4.459136952585886e-11,1.9637901759043443e-13,0.0005489830794918853,1.7733896735060032e-9,9.741606441105416e-12,0.004240315604330137,4.280310601710078e-10,9.519140802997709e-12,0.008210433844240963
40.0,120.0,0.2,0.1,0.9,0.4,2.2209189452193724e-9,4.891072825930456e-12,0.013063796934473532,5.6383126383182215e-11,2.483095515015664e-13,0.0006176081973464386,1.733809248692617e-9,9.52418275410408e-12,0.004197985871236154,4.30726570143573e-10,9.57908724462856e-12,0.008248202865890938
40.0,140.0,0.2,0.1,0.9,0.4,2.0410545175089046e-9,4.494962010351229e-12,0.012893193639010236,6.706617227513716e-11,2.953573564791425e-13,0.0006797442061471264,1.5555117286396347e-9,8.544756576242458e-12,0.003985341271118423,4.18476616594133e-10,9.30665600419308e-12,0.008228108161744687
40.0,160.0,0.2,0.1,0.9,0.4,2.17454422110535e-9,4.788942960537411e-12,0.012954817403070529,6.952220233185865e-11,3.061736371818881e-13,0.0006913492747157903,1.6908102750363636e-9,9.287980251637404e-12,0.004147391829851258,4.142117437371274e-10,9.211807921868167e-12,0.008116076298503479
40.0,180.0,0.2,0.1,0.9,0.4,2.1274716740856987e-9,4.685276297658632e-12,0.01296677838752655,6.12494362888858e-11,2.6974063040167704e-13,0.0006496915063597927,1.645252783918501e-9,9.03772326889713e-12,0.004105596701629126,4.2096945387831217e-10,9.362095133067474e-12,0.008211490179537633
40.0,200.0,0.2,0.1,0.9,0.4,1.6174279801254874e-9,3.5620201531983188e-12,0.01199004804721086,4.729041264328888e-11,2.0826552032562762e-13,0.00054906724363686,1.173382044990407e-9,6.4456369957075315e-12,0.003434668274551714,3.967555224917919e-10,8.823592571663813e-12,0.008006312529022286
40.0,220.0,0.2,0.1,0.9,0.4,1.9126015230177686e-9,4.212073275434822e-12,0.012899186324191791,7.193403385746076e-11,3.1679526891528256e-13,0.0007005320973335657,1.3888481277327618e-9,7.629237989240422e-12,0.0037559311178818004,4.5181936142754664e-10,1.0048177618771431e-11,0.008442723108976424
40.0,240.0,0.2,0.1,0.9,0.4,1.6965539429807098e-9,3.736277231593647e-12,0.012302358786047834,5.808790864282445e-11,2.558173600509315e-13,0.0006302958699065189,1.2317639117940736e-9,6.766341000131989e-12,0.0035294606889987325,4.067021225438118e-10,9.044798683127908e-12,0.008142602227142581
40.0,260.0,0.2,0.1,0.9,0.4,1.688269061979313e-9,3.71803165067354e-12,0.012049916684406217,6.832020714779648e-11,3.0088008742316906e-13,0.0006964591675414273,1.2484937676421193e-9,6.85824165452448e-12,0.003552410783894865,3.714550871893974e-10,8.260926848469785e-12,0.007801046732969926
40.0,280.0,0.2,0.1,0.9,0.4,1.475873596156967e-9,3.250278564289783e-12,0.012191528758014583,6.297450419788437e-11,2.773377763258333e-13,0.0006503337796932353,9.665287087596698e-10,5.309347649550654e-12,0.0031121720606081607,4.4637038319941277e-10,9.92699577985219e-12,0.008429022917713186
40.0,300.0,0.2,0.1,0.9,0.4,1.6420681655355966e-9,3.6162846015000866e-12,0.012146902140447838,5.284107470418067e-11,2.327104650331973e-13,0.0005959762610988351,1.1776211047731248e-9,6.468923052179211e-12,0.003449825275450376,4.1160598605829104e-10,9.153857514639716e-12,0.008101100603898629
40.0,320.0,0.2,0.1,0.9,0.4,1.4559468542096751e-9,3.2063944116251747e-12,0.012183359648846983,7.363132917270097e-11,3.242701051921641e-13,0.0007213308681918429,9.363859322340353e-10,5.1437669707287256e-12,0.003079377161607743,4.4592959280293905e-10,9.91719287945761e-12,0.008382651619047398
40.0,340.0,0.2,0.1,0.9,0.4,1.588054898398302e-9,3.497332568737428e-12,0.012369762094767785,6.233347844116566e-11,2.745147186424046e-13,0.0006569097672577111,1.0773674260537946e-9,5.91820828432679e-12,0.0033112189897408655,4.483539939033417e-10,9.971110030770075e-12,0.008401633337769207
40.0,360.0,0.2,0.1,0.9,0.4,1.787517233532531e-9,3.936603353144779e-12,0.012478142388826668,8.178842389843932e-11,3.601936990549556e-13,0.0007583989708334094,1.3016487345981557e-9,7.1502331870182636e-12,0.0036382952876169916,4.0408007503593576e-10,8.986486000376217e-12,0.008081448130376265
40.0,380.0,0.2,0.1,0.9,0.4,1.5971998751419e-9,3.517472316448914e-12,0.012158185026229387,5.345220919625591e-11,2.354018825080467e-13,0.0005910346656433408,1.122519010809401e-9,6.166235537136799e-12,0.0033748816662962223,4.21228655136243e-10,9.367859605555924e-12,0.008192268694289823
40.0,400.0,0.2,0.1,0.9,0.4,1.342846403179329e-9,2.957316189375887e-12,0.011771415153949397,6.019216929134921e-11,2.6508445911753157e-13,0.0006412340007496938,8.580955838602668e-10,4.713701445148846e-12,0.00290545385843685,4.2455865002771294e-10,9.441916591589836e-12,0.008224727294762856
50.0,20.0,0.2,0.1,0.9,0.4,1.0209686161040782e-8,2.1924885927103794e-11,0.02812796652902727,5.478303011378088e-11,2.362984400602883e-13,0.0006238294957405502,7.488730272585847e-9,3.9797265489691826e-11,0.008523275245399487,2.6661728583411547e-9,5.83966409018712e-11,0.01898086178788723
50.0,40.0,0.2,0.1,0.9,0.4,6.876750185885945e-9,1.4767541430418404e-11,0.024954878807035893,1.0469190195468109e-10,4.515729244522514e-13,0.0008571795513334576,4.529682456053698e-9,2.4072034740987105e-11,0.006696249126834567,2.2423758278775663e-9,4.911430088935621e-11,0.01740145012886787
50.0,60.0,0.2,0.1,0.9,0.4,6.979355555426601e-9,1.4987882289794818e-11,0.024539547994239564,1.4076527553351952e-10,6.071700479900981e-13,0.0009760816665610307,4.790715214995836e-9,2.545923786234347e-11,0.006814424221702204,2.0478750648972456e-9,4.4854190305990427e-11,0.01674904210597633
50.0,80.0,0.2,0.1,0.9,0.4,5.802026713809316e-9,1.2459616470063013e-11,0.02264896602911766,5.7796810161309064e-11,2.492979313705834e-13,0.0006119580927398361,3.902875990780182e-9,2.074100499346598e-11,0.00617165921491297,1.8413539128678264e-9,4.03307995903538e-11,0.01586534872146485
50.0,100.0,0.2,0.1,0.9,0.4,4.504924084065787e-9,9.674141310072968e-12,0.02132194163826148,1.1574012204194488e-10,4.992277760849735e-13,0.0008757686423063594,2.653380881594108e-9,1.4100828784905707e-11,0.005029598938422267,1.7358030804297332e-9,3.8018941212718107e-11,0.015416574057532854
50.0,120.0,0.2,0.1,0.9,0.4,4.034130948776431e-9,8.663132193468502e-12,0.020484536268295096,5.905640480894122e-11,2.5473100525725214e-13,0.0006064164313130626,2.312021289881252e-9,1.2286745782266274e-11,0.004642591054718523,1.663053254086238e-9,3.642551658859309e-11,0.01523552878226351
50.0,140.0,0.2,0.1,0.9,0.4,2.9606195008330767e-9,6.357810005661044e-12,0.01791776827587609,6.202706390723134e-11,2.675445007761916e-13,0.0006161893288178407,1.612494667618375e-9,8.56926021529175e-12,0.0037819569265148223,1.2860977693074696e-9,2.8169137407570087e-11,0.013519622020543427
50.0,160.0,0.2,0.1,0.9,0.4,3.883115886793505e-9,8.338833487805583e-12,0.0197482818321635,8.138535459807838e-11,3.5104360411129655e-13,0.0007238255748766494,2.3161429925665836e-9,1.2308649695221746e-11,0.0046571813551424006,1.4855875396288437e-9,3.253852120225104e-11,0.014367274902144456
50.0,180.0,0.2,0.1,0.9,0.4,2.9872741122300405e-9,6.415049699917242e-12,0.018477348101186595,8.335680888831689e-11,3.595471785296151e-13,0.0007213851472050725,1.481026219307056e-9,7.870599087100688e-12,0.003627815447849447,1.422891084034668e-9,3.116529350934325e-11,0.01412814750613207
50.0,200.0,0.2,0.1,0.9,0.4,2.615005517806963e-9,5.6156180290286236e-12,0.01677180142502393,5.1439289936704523e-11,2.2187571488117673e-13,0.0005560983775297742,1.4082847049847125e-9,7.484029768640122e-12,0.003563677250896742,1.1552815228855454e-9,2.53038958151008e-11,0.012652025796597412
50.0,220.0,0.2,0.1,0.9,0.4,2.611730061768301e-9,5.608584120358547e-12,0.01679772160544069,4.997264716481299e-11,2.1554956975185706e-13,0.0005467846715774107,1.3966382538935608e-9,7.422137179480647e-12,0.003507176269686523,1.1651191607099267e-9,2.5519367592017206e-11,0.012743760664176746
50.0,240.0,0.2,0.1,0.9,0.4,2.1582208257831356e-9,4.634691474783912e-12,0.016040716414508827,5.361301056834242e-11,2.312517350340614e-13,0.0005637889712868607,9.847621432480564e-10,5.233309123511575e-12,0.0029499537154131956,1.1198456719667366e-9,2.4527751592236935e-11,0.012526973727808774
50.0,260.0,0.2,0.1,0.9,0.4,2.4247254015102522e-9,5.206999215658934e-12,0.016821551307455124,6.501973079804006e-11,2.804529236299374e-13,0.0006274602424445683,1.1418266600428612e-9,6.06799511784832e-12,0.003166992876779746,1.2178790106693511e-9,2.6674955836222066e-11,0.013027098188230817
50.0,280.0,0.2,0.1,0.9,0.4,2.0689686761772965e-9,4.443026112304509e-12,0.015115530273461976,5.926824432484335e-11,2.5564474345404107e-13,0.0006220297856573456,1.07257928397108e-9,5.6999946545279056e-12,0.0031071049864963753,9.371211478813726e-10,2.0525573570059742e-11,0.011386395501308254
50.0,300.0,0.2,0.1,0.9,0.4,1.91286494510961e-9,4.1077996966763315e-12,0.015146013010085824,4.223856156785633e-11,1.8218974357835238e-13,0.0005016466101774291,8.544892784214386e-10,4.541001669658327e-12,0.0027389614918134197,1.016137105120315e-9,2.2256243982506687e-11,0.011905404908094976
50.0,320.0,0.2,0.1,0.9,0.4,1.4171028417370884e-9,3.0431707362974424e-12,0.013336966848593408,4.3514148208594636e-11,1.876917965451594e-13,0.0005038218159764371,5.851748272308327e-10,3.109787254915854e-12,0.002217658415189993,7.884138662976608e-10,1.7268468279617136e-11,0.010615486617426978
50.0,340.0,0.2,0.1,0.9,0.4,2.020062383566673e-9,4.338001837347151e-12,0.015481264134160472,5.1730429396021934e-11,2.231315015715773e-13,0.0005511334414134124,8.966448789371231e-10,4.765028649471126e-12,0.0027996763819364287,1.0716870752335283e-9,2.34729436599722e-11,0.012130454310810633
50.0,360.0,0.2,0.1,0.9,0.4,1.563897156531045e-9,3.3584055589784925e-12,0.014123729345638407,3.348231545014844e-11,1.4442098025691933e-13,0.0004383551073815078,6.16181175530939e-10,3.2745639033261187e-12,0.002273768765488563,9.142336655499575e-10,2.0024273707721803e-11,0.011411605472768335
