TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y),MSE(Z),NMSE(Z),MAPE(Z)
160.0,400.0,0.2,0.1,0.9,0.4,1.3137362635221151e-9,2.906972921100649e-12,0.1126191969315132,1.7871965654797132e-10,7.942681147498708e-13,0.0010682066989260472,4.915212713003979e-10,2.734657469768683e-12,0.002109389463227523,6.43495335673746e-10,1.364021370381598e-11,0.10944160076935963
170.0,20.0,0.2,0.1,0.9,0.4,3.0334476135136283e-9,6.580386878756911e-12,0.05956604409214938,1.9097514896226858e-10,8.370200396006467e-13,0.0011072028657906968,1.4225781303319068e-9,7.656208829401573e-12,0.0033930787027540506,1.4198943342194529e-9,3.0200709159808585e-11,0.05506576252360463
170.0,40.0,0.2,0.1,0.9,0.4,1.8769570481973675e-9,4.071638975047944e-12,0.11415317676087675,1.898661954512437e-10,8.321596359473068e-13,0.0010934827097854635,1.0443714494711868e-9,5.620728831779988e-12,0.0032248425614837197,6.427194032749371e-10,1.3670441033446708e-11,0.10983485148960755
170.0,60.0,0.2,0.1,0.9,0.4,3.0718319862209142e-9,6.663653199687297e-12,0.10546248159390813,1.8969172006430608e-10,8.313949322878129e-13,0.0010887426288815933,1.1581449021414955e-9,6.2330490230672576e-12,0.0031342570477860183,1.7239953640151118e-9,3.666884311507623e-11,0.10123948191724051
170.0,80.0,0.2,0.1,0.9,0.4,2.547514204279955e-9,5.526262912407258e-12,0.07146153996698418,1.8771712262210292e-10,8.227405202438941e-13,0.001084461430240013,8.784573836463004e-10,4.727791770112917e-12,0.0026927091736099044,1.4813396980115522e-9,3.1507632862778317e-11,0.06768436936313427
170.0,100.0,0.2,0.1,0.9,0.4,2.2291255273305305e-9,4.8355898106832435e-12,0.06324141957951605,1.924092102677504e-10,8.433053497953323e-13,0.0011012237123330557,9.587561743724922e-10,5.1599538408209074e-12,0.0028643146044076756,1.077960142690288e-9,2.292787566699563e-11,0.05927588126277533
170.0,120.0,0.2,0.1,0.9,0.4,1.9486719611626537e-9,4.227208456513737e-12,0.0743218759938831,1.8350198811527615e-10,8.042661162651688e-13,0.001075055956169877,8.06670782580687e-10,4.34144166589541e-12,0.002662120204136668,9.58499190466691e-10,2.0386978512108445e-11,0.07058469983357656
170.0,140.0,0.2,0.1,0.9,0.4,1.4844301642296705e-9,3.220139596811272e-12,0.0867183410512455,1.9827834958357965e-10,8.690290486600872e-13,0.0011159320551192653,5.147465885101726e-10,2.7703275425276152e-12,0.002102578803645886,7.714052261359184e-10,1.640754830653938e-11,0.08349983019248035
170.0,160.0,0.2,0.1,0.9,0.4,1.6932685525193484e-9,3.673167822504072e-12,0.08833747661403153,1.9096012953858058e-10,8.369542113571374e-13,0.0010941530015673407,6.911728102231083e-10,3.719840238959542e-12,0.0024390994782582704,8.111356127576591e-10,1.7252601225093032e-11,0.08480422413420591
170.0,180.0,0.2,0.1,0.9,0.4,1.3731088661489696e-9,2.9786529115119878e-12,0.10617993849052465,1.8520243117898447e-10,8.11718944176328e-13,0.0010769892065407027,5.75814183003886e-10,3.0989887571099025e-12,0.0022559431130790915,6.120922519660993e-10,1.3019011087724633e-11,0.10284700617090488
170.0,200.0,0.2,0.1,0.9,0.4,1.4209213868944183e-9,3.082371493218172e-12,0.10255769920412276,1.908423136018874e-10,8.364378389362629e-13,0.001091988938953566,5.648668546358625e-10,3.0400710566880176e-12,0.002199582692625014,6.652122186566685e-10,1.4148856193756764e-11,0.09926612757254417
170.0,220.0,0.2,0.1,0.9,0.4,1.3278412395892173e-9,2.880454909173246e-12,0.09787711552500802,1.790632291776001e-10,7.848115945539415e-13,0.0010603149805683925,5.166421627887441e-10,2.7805293811605485e-12,0.00209771399791273,6.321358476228731e-10,1.3445332109196834e-11,0.0947190865465269
170.0,240.0,0.2,0.1,0.9,0.4,1.306971305331987e-9,2.8351822494658555e-12,0.09976629872845874,1.7959269347388019e-10,7.871321699201481e-13,0.0010624059944788215,4.939823207722859e-10,2.6585758105128858e-12,0.002080573195935293,6.333962910858211e-10,1.347214134810953e-11,0.09662331953804462
170.0,260.0,0.2,0.1,0.9,0.4,1.2753716601759966e-9,2.766633879145723e-12,0.1059398750197419,1.8397864134403629e-10,8.063552273698362e-13,0.0010724206448473397,4.910203529810626e-10,2.6426347219553977e-12,0.0020803432342048353,6.003726658508982e-10,1.2769739150222967e-11,0.10278711114068972
170.0,280.0,0.2,0.1,0.9,0.4,1.350764012843547e-9,2.9301807444491e-12,0.09519902020055424,1.8033971183215746e-10,7.904062573562636e-13,0.0010653627595474965,5.46651040100184e-10,2.942034908718933e-12,0.0021660234799150213,6.237732609112056e-10,1.3267462500863205e-11,0.09196763396109173
170.0,300.0,0.2,0.1,0.9,0.4,1.4133602236514504e-9,3.0659692388424867e-12,0.09899813902464913,1.7727762537718914e-10,7.76985517853112e-13,0.001053330273035297,5.578061747539921e-10,3.0020710069891367e-12,0.002206329428320853,6.78276423520269e-10,1.4426727752210897e-11,0.09573847932329298
170.0,320.0,0.2,0.1,0.9,0.4,1.366084334246908e-9,2.9634147589387198e-12,0.09775676398024706,1.7494058024433648e-10,7.667425432028589e-13,0.0010447172728352606,5.170348207263711e-10,2.782642636738499e-12,0.0020912145750441925,6.741089332762002e-10,1.4338086535921625e-11,0.09462083213236762
170.0,340.0,0.2,0.1,0.9,0.4,1.3016777797315495e-9,2.8236991283305822e-12,0.1076969608276032,1.7654948427355236e-10,7.737941670479801e-13,0.001050346406915732,5.076937589744882e-10,2.732369742803271e-12,0.002093313665323139,6.174345364835089e-10,1.3132639811405628e-11,0.10455330075536434
170.0,360.0,0.2,0.1,0.9,0.4,1.2907166932187502e-9,2.799921500016046e-12,0.1068033323788298,1.8047155724423238e-10,7.909841192018272e-13,0.0010643581859266008,5.244105805554751e-10,2.8223384230880025e-12,0.002145060105724198,5.858345554190432e-10,1.2460518080524853e-11,0.103593914087179
170.0,380.0,0.2,0.1,0.9,0.4,1.2990917934103404e-9,2.8180894087557587e-12,0.10470100006176163,1.7782279089938718e-10,7.793749097161825e-13,0.001056735404720899,5.024884070098394e-10,2.7043549288382985e-12,0.0020959766031327736,6.187805955011138e-10,1.3161270066434411e-11,0.10154828805390795
170.0,400.0,0.2,0.1,0.9,0.4,1.169461840055141e-9,2.53688618627308e-12,0.10442536885977824,1.6992998467461857e-10,7.447817335112444e-13,0.001030634208427575,4.594080660228855e-10,2.472499763905464e-12,0.0019902131744084697,5.401237893576371e-10,1.1488264358524148e-11,0.10140452147694218
180.0,20.0,0.2,0.1,0.9,0.4,1.906473441413817e-9,4.017100559814106e-12,0.06702379463886858,1.8802659955428861e-10,8.024897361847695e-13,0.001089301143816619,6.125046886475681e-10,3.2046367356718603e-12,0.0022465972738411662,1.1059421532119593e-9,2.2499261362889737e-11,0.0636878962212108
180.0,40.0,0.2,0.1,0.9,0.4,3.3123401907457447e-9,6.979380538693435e-12,0.06831534003702878,1.8024395805363053e-10,7.692737447267072e-13,0.0010663450878474348,1.7590184039349165e-9,9.203219339299172e-12,0.0036193561491758455,1.3730778287571971e-9,2.7933863313804347e-11,0.0636296388000055
180.0,60.0,0.2,0.1,0.9,0.4,1.4006931383184737e-9,2.9513787435162e-12,0.10399038072999617,1.8873858192103965e-10,8.055284474257143e-13,0.0010826336167639658,5.516155078952738e-10,2.8860633287080457e-12,0.0021329310638261117,6.603390485021603e-10,1.3433922196764827e-11,0.1007748160494061
180.0,80.0,0.2,0.1,0.9,0.4,1.696547440257597e-9,3.5747687452471993e-12,0.09100154567134566,1.8166613005067526e-10,7.753435158836773e-13,0.0010629116764017627,7.94270028167413e-10,4.155636613865978e-12,0.00253111053363893,7.206112820395086e-10,1.466009910967433e-11,0.08740752346130501
180.0,100.0,0.2,0.1,0.9,0.4,1.6538177617088298e-9,3.484733703640936e-12,0.08181475306488703,1.8122205415528626e-10,7.734482183620422e-13,0.001057473241258211,7.006584870290767e-10,3.6658591653420155e-12,0.002360403681372217,7.719372205244665e-10,1.570427280475849e-11,0.0783968761422566
180.0,120.0,0.2,0.1,0.9,0.4,1.7791484935171615e-9,3.748816140863768e-12,0.07067819722427109,1.713700158966859e-10,7.314001272846745e-13,0.0010320771141414738,7.430747548069786e-10,3.88778192353558e-12,0.0024504660363979156,8.64703722813497e-10,1.7591512363048473e-11,0.0671956540737317
180.0,140.0,0.2,0.1,0.9,0.4,1.5987682691868097e-9,3.3687397734744107e-12,0.06955764075619618,1.7415140039295483e-10,7.432709610705868e-13,0.001038824165491342,6.365408638084257e-10,3.330394483054344e-12,0.0022726964190871546,7.880760049854293e-10,1.6032599859308294e-11,0.0662461201716177
180.0,160.0,0.2,0.1,0.9,0.4,1.265166975764419e-9,2.6658136726167e-12,0.09090264126610004,1.7565953405285275e-10,7.497076130428703e-13,0.0010418617283026491,4.955414608462116e-10,2.592682797225104e-12,0.0019828989609866903,5.939659808653543e-10,1.2083630057270756e-11,0.0878778805768107
180.0,180.0,0.2,0.1,0.9,0.4,1.327474099397926e-9,2.7971000445070703e-12,0.10743119473838103,1.7627944869985805e-10,7.523533830706834e-13,0.0010455548748804575,5.528911535212205e-10,2.8927375320413037e-12,0.0021219965865095793,5.983034971768471e-10,1.2171872387915848e-11,0.104263643276991
180.0,200.0,0.2,0.1,0.9,0.4,1.5160344579370903e-9,3.1944126455599847e-12,0.08877680865857838,1.7196564707592975e-10,7.339422564782454e-13,0.0010355818522293245,6.542053771824325e-10,3.4228155690073386e-12,0.002286929205025032,6.898634336787283e-10,1.4034565599981703e-11,0.08545429760132402
180.0,220.0,0.2,0.1,0.9,0.4,1.3261356143548094e-9,2.794279743474175e-12,0.09721299697930375,1.6971545811652435e-10,7.243385432340576e-13,0.0010266342232910137,5.39563911772802e-10,2.823009137657149e-12,0.0020854443168045107,6.168562444654828e-10,1.2549309045913146e-11,0.0941009184392082
180.0,240.0,0.2,0.1,0.9,0.4,1.1729866301980628e-9,2.4715818990527006e-12,0.09463322553973726,1.6336130945592057e-10,6.972193000290318e-13,0.0010107199414045428,4.92279139448922e-10,2.575614266670005e-12,0.0019885484372247704,5.173461812932204e-10,1.0524878642344558e-11,0.09163395716110793
180.0,260.0,0.2,0.1,0.9,0.4,1.0941729753703632e-9,2.3055148718117865e-12,0.10748841213193085,1.6145510440602873e-10,6.890836958579842e-13,0.0010073183946734687,4.3780977113735863e-10,2.2906294463162226e-12,0.001888205707466281,4.949080998269762e-10,1.0068398836484326e-11,0.10459288802979112
180.0,280.0,0.2,0.1,0.9,0.4,1.169354578933278e-9,2.4639288602785436e-12,0.11101870070116443,1.698441285154506e-10,7.248877031653327e-13,0.001026697957436388,4.775731569159218e-10,2.498672273028356e-12,0.001955510409591813,5.219372935019058e-10,1.0618280122005646e-11,0.10803649233413622
180.0,300.0,0.2,0.1,0.9,0.4,1.026250121699734e-9,2.1623956824345076e-12,0.10281168120484327,1.6104788546419578e-10,6.873457022869916e-13,0.0010067343188880941,3.91597195035363e-10,2.0488443273263833e-12,0.0017825313393136505,4.736050412001753e-10,9.635009908789213e-12,0.10002241554664153
180.0,320.0,0.2,0.1,0.9,0.4,1.1902091269124053e-9,2.5078711542239006e-12,0.09457776144430687,1.6510650149383453e-10,7.046677073363872e-13,0.001014580746973451,4.586251820716587e-10,2.3995360910889382e-12,0.0019035997917591571,5.664774433469122e-10,1.1524403891313688e-11,0.09165958090557426
180.0,340.0,0.2,0.1,0.9,0.4,1.1350888755515255e-9,2.3917281292076804e-12,0.10224092892267067,1.662651161298767e-10,7.096126265968604e-13,0.0010179741572964643,4.5609988403573644e-10,2.3863236814463195e-12,0.001919091491010323,5.12723875385912e-10,1.0430842558806444e-11,0.09930386327436387
180.0,360.0,0.2,0.1,0.9,0.4,1.0579083551101138e-9,2.229102254051499e-12,0.10302362271908837,1.6228947264571502e-10,6.926447449336682e-13,0.001004200726635884,4.3251900995162157e-10,2.262948078369608e-12,0.0018702261819491372,4.6309987251277724e-10,9.421293002102399e-12,0.10014919581050334
180.0,380.0,0.2,0.1,0.9,0.4,1.18702375295954e-9,2.501159302271857e-12,0.09187488122645289,1.5782634682523122e-10,6.73596308857445e-13,0.0009950465469315956,4.636835194001654e-10,2.426001412783284e-12,0.0019352289286200888,5.655138867341435e-10,1.1504801318063666e-11,0.0889446057509012
180.0,400.0,0.2,0.1,0.9,0.4,1.1002708234571887e-9,2.3183635527486067e-12,0.10447418661068421,1.600647976964065e-10,6.831499244274238e-13,0.0009996764296985737,4.4844545988818837e-10,2.3462755817855502e-12,0.0019063774027459146,4.917605658725938e-10,1.0004365479149545e-11,0.10156813277823973
190.0,20.0,0.2,0.1,0.9,0.4,2.9026112712713558e-9,6.064423640409496e-12,0.046496449619769106,1.8173009852730163e-10,7.669675230285922e-13,0.0010625142359022269,1.4049293643873143e-9,7.499347313048853e-12,0.0033338697327819477,1.3159518083567408e-9,2.4215718832914743e-11,0.04210006565108493
190.0,40.0,0.2,0.1,0.9,0.4,1.698353295189119e-9,3.5483683175394763e-12,0.08238466120679504,1.7081504091240781e-10,7.20901985341384e-13,0.0010303745595360548,7.49701854373511e-10,4.001820112597326e-12,0.0023056911976713254,7.778363999031997e-10,1.4313493426163756e-11,0.07904859544958766
190.0,60.0,0.2,0.1,0.9,0.4,1.299883924416109e-9,2.715846547913567e-12,0.10642316382755528,1.8031720693220472e-10,7.61004603425395e-13,0.0010536771763798582,5.841174803226816e-10,3.117950245472371e-12,0.00223950048463014,5.354492371612226e-10,9.853163386420778e-12,0.10312998616654528
190.0,80.0,0.2,0.1,0.9,0.4,1.397140069213944e-9,2.919043741256217e-12,0.09100835524725409,1.779639450063194e-10,7.510729768816356e-13,0.0010473825883503172,5.431186708069016e-10,2.8991034338289607e-12,0.002092719206266002,6.760574534007229e-10,1.244059022715382e-11,0.08786825345263777
190.0,100.0,0.2,0.1,0.9,0.4,1.4841217505788961e-9,3.100774505541831e-12,0.08503250093571389,1.7328379163446931e-10,7.313210168701106e-13,0.0010364060102101785,5.856033515789771e-10,3.125881651061787e-12,0.002153892048822648,7.2523460736545e-10,1.3345532281908732e-11,0.08184220287668106
190.0,120.0,0.2,0.1,0.9,0.4,1.820579653711603e-9,3.803735760448997e-12,0.08068372617445049,1.6335482437438435e-10,6.89417141356857e-13,0.0010091015208513324,8.413965604204901e-10,4.491275643135048e-12,0.0026013508760127754,8.158282689167285e-10,1.5012607491075727e-11,0.0770732737775864
190.0,140.0,0.2,0.1,0.9,0.4,1.2842457736823235e-9,2.683173770838352e-12,0.1045211917844711,1.6700148411124167e-10,7.048073800040087e-13,0.0010214340180114427,5.609167185310981e-10,2.994107314281111e-12,0.002157236588168722,5.563275710399835e-10,1.0237359722257063e-11,0.10134252117829094
190.0,160.0,0.2,0.1,0.9,0.4,1.052000652055708e-9,2.197944205342547e-12,0.10134706785054544,1.63182529135143e-10,6.886899923928636e-13,0.0010097640514175681,4.147160997218511e-10,2.2137056473892336e-12,0.0018446987656138508,4.741020231987138e-10,8.724271830464914e-12,0.09849260503351402
190.0,180.0,0.2,0.1,0.9,0.4,1.2128964795148764e-9,2.5341037418757495e-12,0.09447391218629007,1.6244765772552405e-10,6.855885661054877e-13,0.0010099510896235024,5.022017507944475e-10,2.680693738699947e-12,0.0020158524622436837,5.482470709949049e-10,1.0088664978362664e-11,0.09144810863442289
190.0,200.0,0.2,0.1,0.9,0.4,1.0115295701014368e-9,2.113388002937624e-12,0.10990632754005938,1.6262527581357368e-10,6.863381794394398e-13,0.0010076769000302755,3.969918329639641e-10,2.1190956010368414e-12,0.00180992178403354,4.5191246132389915e-10,8.315946701859285e-12,0.10708872885599557
190.0,220.0,0.2,0.1,0.9,0.4,1.0951625318797045e-9,2.288122289800446e-12,0.0940200529991953,1.5829285934333202e-10,6.680537964129797e-13,0.0009985741415989662,4.177420901530495e-10,2.2298580275620373e-12,0.0017958964636200427,5.191275823833228e-10,9.552817583117337e-12,0.09122558239397631
190.0,240.0,0.2,0.1,0.9,0.4,1.1499294968688242e-9,2.402546870343063e-12,0.09702769912697914,1.5252749398893054e-10,6.437218446831683e-13,0.000981408749397577,4.748546027605486e-10,2.534717886585128e-12,0.0019595980753286902,5.22547400119345e-10,9.615747961136833e-12,0.09408669230225289
190.0,260.0,0.2,0.1,0.9,0.4,9.833548872312093e-10,2.054522658290764e-12,0.10253118731690646,1.5670491350952433e-10,6.61352083858325e-13,0.000991245872776868,3.688628725337343e-10,1.968946526522127e-12,0.0017167927224240919,4.577871011879507e-10,8.424049921361028e-12,0.09982314872170549
190.0,280.0,0.2,0.1,0.9,0.4,1.0219621815047346e-9,2.1351848504354474e-12,0.09947595547953202,1.558982997765852e-10,6.579478787112055e-13,0.0009932330788403247,4.362724288291517e-10,2.3287707907820693e-12,0.0018727865606231761,4.297914528989978e-10,7.908883071628889e-12,0.09660993584006852
190.0,300.0,0.2,0.1,0.9,0.4,9.156437375702489e-10,1.913053802027632e-12,0.10738583469995439,1.5093923907596595e-10,6.370188277013587e-13,0.0009776293733007781,3.535765830471222e-10,1.8873501154186374e-12,0.0017109467409075873,4.1112791544716104e-10,7.565442702087079e-12,0.10469725858574604
190.0,320.0,0.2,0.1,0.9,0.4,9.539868589949123e-10,1.9931640580292813e-12,0.10619980825972927,1.506452040068817e-10,6.357778921026515e-13,0.0009750437132060946,3.8224407581701417e-10,2.0403738120722356e-12,0.001772637686772062,4.2109757917101587e-10,7.748901223943626e-12,0.10345212685975111
190.0,340.0,0.2,0.1,0.9,0.4,1.0045954044381278e-9,2.0989004556069514e-12,0.10036295694941197,1.5186184300463577e-10,6.409125539230613e-13,0.0009805660931707795,4.1149762602459176e-10,2.196525814234998e-12,0.0018235481782110337,4.412359354089004e-10,8.119480730971808e-12,0.09755884267803017
190.0,360.0,0.2,0.1,0.9,0.4,9.329619859896384e-10,1.949236805988417e-12,0.10059931508999301,1.4665555011741704e-10,6.189400926069097e-13,0.0009694175255626814,3.664360736566817e-10,1.9559925602237067e-12,0.0017231969640201226,4.1987036221553996e-10,7.726318375124945e-12,0.09790670060041022
190.0,380.0,0.2,0.1,0.9,0.4,9.574923944535024e-10,2.0004881707404046e-12,0.1023880962669474,1.506912572890519e-10,6.359722538073975e-13,0.0009799149366326101,3.894711732365141e-10,2.078951206059374e-12,0.0017600233455254703,4.1732996392793654e-10,7.679570788879334e-12,0.09964815798478932
190.0,400.0,0.2,0.1,0.9,0.4,9.242877968091511e-10,1.9311138287753885e-12,0.10200904312254509,1.5241822205340335e-10,6.432606771253065e-13,0.0009848841979831955,3.5627177296777383e-10,1.901736721465846e-12,0.0016970922816049695,4.1559780178797407e-10,7.647696102368794e-12,0.09932706664295693
200.0,20.0,0.2,0.1,0.9,0.4,2.6893563599132927e-9,5.756990904470652e-12,0.10880333052355526,1.7578326961815048e-10,7.572827056984468e-13,0.0010560974327720098,1.4257662977692943e-9,7.910505406833301e-12,0.0036579534658091697,1.0878067925258487e-9,1.985577416276835e-11,0.10408927962497408
200.0,40.0,0.2,0.1,0.9,0.4,2.384378536263291e-9,5.104137834126742e-12,0.054012076779955384,1.7778015421153573e-10,7.658853797249981e-13,0.0010583670014552762,7.813991566972111e-10,4.335396525797576e-12,0.002505801792391324,1.4251992253545436e-9,2.6014209646443053e-11,0.050447907986108785
200.0,60.0,0.2,0.1,0.9,0.4,1.4201313384237444e-9,3.040014822997582e-12,0.10502002698443212,1.7361911960122365e-10,7.479594442531694e-13,0.0010427857366915546,5.752839306506292e-10,3.191818077756588e-12,0.0022013628435798367,6.712282881718918e-10,1.225195263825858e-11,0.10177587840416073
200.0,80.0,0.2,0.1,0.9,0.4,1.4786749066122251e-9,3.165336552241083e-12,0.0896120705519704,1.7104095757205913e-10,7.368525993218182e-13,0.0010347551901595672,5.745420820978664e-10,3.1877021178009747e-12,0.002214903972868156,7.330918669422998e-10,1.3381150633165075e-11,0.08636241138894268
200.0,100.0,0.2,0.1,0.9,0.4,1.2846728766276354e-9,2.750044648677163e-12,0.09675738977831899,1.6820470597880617e-10,7.246338922443709e-13,0.001025282835463807,5.034709820174839e-10,2.7933820091442695e-12,0.0020637511223158913,6.129971886313447e-10,1.1189058409549016e-11,0.09366835582053928
200.0,120.0,0.2,0.1,0.9,0.4,1.217748679858022e-9,2.606782863874464e-12,0.10363552031059609,1.6300706580395115e-10,7.022422105819954e-13,0.0010113905867673231,4.903391686869772e-10,2.720523448442544e-12,0.0020491118388669257,5.644024453670938e-10,1.0302056917756304e-11,0.10057501788496184
200.0,140.0,0.2,0.1,0.9,0.4,1.1040698026712063e-9,2.3634353210385884e-12,0.11965897484384931,1.5992576832302672e-10,6.889678341382924e-13,0.0010037995949534967,4.4300320910400546e-10,2.4578917921854175e-12,0.001967973168265721,5.011408252441742e-10,9.14734042677458e-12,0.11668720208063009
200.0,160.0,0.2,0.1,0.9,0.4,1.0152817009825193e-9,2.1733704038464814e-12,0.11315577103501975,1.5512645378158034e-10,6.682921582941724e-13,0.0009898481812093156,4.013415503270897e-10,2.226742565605955e-12,0.0018769518713839914,4.588136968738491e-10,8.37474192154902e-12,0.11028897098242645
200.0,180.0,0.2,0.1,0.9,0.4,1.2142401560366822e-9,2.5992723159870047e-12,0.10587630988481947,1.5324663691749355e-10,6.601938176264538e-13,0.0009899601757260188,5.116170434486099e-10,2.838578380454307e-12,0.0020672294220141856,5.493764756705788e-10,1.002778738485714e-11,0.10281912028707925
200.0,200.0,0.2,0.1,0.9,0.4,1.0994829281260172e-9,2.35361639356947e-12,0.11075303020151693,1.5450524679110644e-10,6.65615968964171e-13,0.0009896348401907942,4.53194645346008e-10,2.5144364107683457e-12,0.001966177417782445,4.917830359889028e-10,8.976532383110857e-12,0.10779721794354367
200.0,220.0,0.2,0.1,0.9,0.4,9.811710581048825e-10,2.1003511998022343e-12,0.11507791133947354,1.5530026658286768e-10,6.690409521283629e-13,0.000992238831345217,3.8789639782098025e-10,2.1521455213626725e-12,0.0018361519461650988,4.3797439370103447e-10,7.994361416157906e-12,0.11224952056196319
200.0,240.0,0.2,0.1,0.9,0.4,9.620845649954522e-10,2.0594935548775676e-12,0.10926811000676635,1.5348667197342093e-10,6.612279000906725e-13,0.0009872890644582544,3.6671258570315316e-10,2.0346124722524547e-12,0.0017714711969497594,4.4188530731887794e-10,8.065747454652558e-12,0.10650934974535835
200.0,260.0,0.2,0.1,0.9,0.4,9.297841966868253e-10,1.990349528695105e-12,0.11401475574947612,1.5134197429568748e-10,6.519884402499991e-13,0.0009816181470125405,3.691300692101314e-10,2.0480252709578254e-12,0.001753067786237696,4.093121531810064e-10,7.471188570874259e-12,0.11128006981622587
200.0,280.0,0.2,0.1,0.9,0.4,1.0158577538137069e-9,2.174603535669052e-12,0.11352672364984046,1.5030476360073064e-10,6.475200871287806e-13,0.0009816140126722365,4.092308317315782e-10,2.2705142575753033e-12,0.0018772592523532037,4.563221584813981e-10,8.329263787032592e-12,0.11066785038481503
200.0,300.0,0.2,0.1,0.9,0.4,9.850914924103114e-10,2.1087435069632894e-12,0.11367889935592182,1.5337355676756208e-10,6.607405943912479e-13,0.000988170590129622,3.8097989665953437e-10,2.1137710557019337e-12,0.001792164445425395,4.5073803898321485e-10,8.227336665032936e-12,0.1108985643203668
200.0,320.0,0.2,0.1,0.9,0.4,9.165547959050515e-10,1.9620299124822784e-12,0.11433370592544823,1.4826684294718484e-10,6.387406277987297e-13,0.0009708348269961303,3.629001463207997e-10,2.0134601120132513e-12,0.0017587368199373534,4.053878066370668e-10,7.399557340725407e-12,0.11160413427851473
200.0,340.0,0.2,0.1,0.9,0.4,9.071151634286978e-10,1.9418228922755305e-12,0.11336306714661408,1.4564250931243454e-10,6.274348733893581e-13,0.0009664691621120233,3.5357097098563086e-10,1.9616995310220947e-12,0.001726521341105763,4.0790168313063263e-10,7.445443213356735e-12,0.1106700766433963
200.0,360.0,0.2,0.1,0.9,0.4,8.849329553749569e-10,1.8943383818885994e-12,0.11332549296961868,1.4524872574091911e-10,6.25738434990274e-13,0.0009655549315157501,3.366021666468679e-10,1.8675523915650214e-12,0.001679241470304486,4.0308206298717e-10,7.357470523926548e-12,0.11068069656779843
200.0,380.0,0.2,0.1,0.9,0.4,9.447383323652903e-10,2.022361211627269e-12,0.10548365979151263,1.4528623794102234e-10,6.259000393366523e-13,0.000968171806708355,3.8369655294754e-10,2.1288437392745494e-12,0.0018060119797076864,4.1575554147672786e-10,7.588799955287297e-12,0.10270947600509661
200.0,400.0,0.2,0.1,0.9,0.4,8.797887956994984e-10,1.8833264978169345e-12,0.11266559874485658,1.4229462108040343e-10,6.130120112806042e-13,0.00095741963136404,3.4592776296730165e-10,1.9192931152938362e-12,0.0017067344879014609,3.9156641165179325e-10,7.147274950757254e-12,0.11000144462559108
10.0,20.0,0.2,0.1,0.9,0.4,7.559840221727614e-9,1.6195690790374145e-11,0.020748886148039367,2.0927007049052284e-9,8.934382030219371e-12,0.003537621289941954,3.3535351447349645e-9,1.8521362258410628e-11,0.00532297029723913,2.113604372087421e-9,4.105056274191729e-11,0.011888294560858284
10.0,40.0,0.2,0.1,0.9,0.4,7.51384908738793e-9,1.6097162492286135e-11,0.021492692418634163,1.909647245319315e-9,8.15287059092928e-12,0.0033357273181900565,3.6598706319903874e-9,2.021323375734875e-11,0.005619157812387432,1.944331210078228e-9,3.776292828707443e-11,0.012537807288056667
10.0,60.0,0.2,0.1,0.9,0.4,7.82808834058717e-9,1.6770367431774915e-11,0.02131207289602844,1.7298305546279136e-9,7.385177912142934e-12,0.003138515717162644,4.073863686638628e-9,2.249969118411654e-11,0.005913596439685527,2.0243940993206282e-9,3.931791497311086e-11,0.01225996073918027
10.0,80.0,0.2,0.1,0.9,0.4,7.851431069531947e-9,1.6820375316744042e-11,0.021614846108118178,1.6622715936786065e-9,7.096747958795583e-12,0.003065878995574278,4.163249718033286e-9,2.2993364575582656e-11,0.005970643559151795,2.0259097578200543e-9,3.934735219189583e-11,0.012578323553392107
10.0,100.0,0.2,0.1,0.9,0.4,8.177808316112136e-9,1.7519583872955892e-11,0.021894298159446,1.6374340317950725e-9,6.99070877887532e-12,0.0030384812126986716,4.6047459247607994e-9,2.5431720169783736e-11,0.006378726325455418,1.9356283595562635e-9,3.7593900953433654e-11,0.012477090621291917
10.0,120.0,0.2,0.1,0.9,0.4,8.016690514157734e-9,1.717441598253163e-11,0.022266813763028626,1.5576696542584041e-9,6.650170153526351e-12,0.0029377593018929354,4.381593953139996e-9,2.4199265960512547e-11,0.006163005513115397,2.0774269067593334e-9,4.0347921637504974e-11,0.0131660489480203
10.0,140.0,0.2,0.1,0.9,0.4,7.726390411800035e-9,1.6552496661976886e-11,0.021919939663639965,1.5318222671880828e-9,6.539819719740999e-12,0.002884914042012333,4.213590888903185e-9,2.327139567469244e-11,0.006050713479140016,1.980977255708768e-9,3.847467018885425e-11,0.01298431214248762
10.0,160.0,0.2,0.1,0.9,0.4,7.682586399687761e-9,1.6458653906741237e-11,0.021320096598854442,1.50053507913086e-9,6.406245104842972e-12,0.0028503162600894685,4.159876804474401e-9,2.2974736187569937e-11,0.005943897359798326,2.0221745160825013e-9,3.9274806081881774e-11,0.012525882978966646
10.0,180.0,0.2,0.1,0.9,0.4,7.564444117832954e-9,1.6205553866254873e-11,0.021728849296477594,1.4799461830187766e-9,6.3183447839730645e-12,0.002821291498557131,4.15585507895932e-9,2.295252445220594e-11,0.005996663967348869,1.9286428558548586e-9,3.7458228042379245e-11,0.01291089383057159
