TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y)
60.0,280.0,0.2,0.9,0.9,3.0,0.002323376513051893,5.896401102391554e-6,7.971385690345039,0.0023177039019114166,1.1753054296408116e-5,7.842065069854001,5.672611140476781e-6,2.8819433488406696e-8,0.12932062049103954
60.0,300.0,0.2,0.9,0.9,3.0,0.00038741106706810974,9.831945145810595e-7,7.762176798920888,0.0003791526573708093,1.922679495440079e-6,7.593862058668592,8.258409697300472e-6,4.1956461160029346e-8,0.16831474025229473
60.0,320.0,0.2,0.9,0.9,3.0,0.001317053553380245,3.342495708480349e-6,4.894207910432153,0.0013119110858225821,6.6526885556936225e-6,4.772553427209502,5.142467557662528e-6,2.6126064007251528e-8,0.12165448322265296
60.0,340.0,0.2,0.9,0.9,3.0,0.0006592876148737105,1.6731787539799488e-6,7.252370891102361,0.000650962164519169,3.301022903828015e-6,7.073576976117732,8.325450354541556e-6,4.229705805880004e-8,0.17879391498463035
60.0,360.0,0.2,0.9,0.9,3.0,0.0024573825598865253,6.2364895029775384e-6,12.148601528518231,0.002450530281496881,1.242661559557831e-5,11.986482797275592,6.8522783896446944e-6,3.481267733747986e-8,0.16211873124263815
60.0,380.0,0.2,0.9,0.9,3.0,0.002723560212559763,6.912010752261777e-6,6.820547397083421,0.0027148204480128644,1.3766828499611213e-5,6.653877177202178,8.739764546898713e-6,4.440196178201496e-8,0.16667021988124378
60.0,400.0,0.2,0.9,0.9,3.0,0.0009052164072179352,2.297311258609396e-6,6.040941310508768,0.0008879200762641096,4.502634205601719e-6,5.830635290506663,1.7296330953825385e-5,8.787319404998812e-8,0.21030602000210422
70.0,20.0,0.2,0.9,0.9,3.0,0.0013947413425411002,3.5215948362695604e-6,13.397957492958811,0.0013937096117628966,7.029911466981224e-6,13.020585458233683,1.0317307782033566e-6,5.216038850545507e-9,0.37737203472513153
70.0,40.0,0.2,0.9,0.9,3.0,0.006232964793295787,1.573766831255566e-5,10.011403850932002,0.006232700723271261,3.143792215751817e-5,9.900121520808574,2.640700245253654e-7,1.3350377213592459e-9,0.11128233012343235
70.0,60.0,0.2,0.9,0.9,3.0,0.00042586591597362826,1.075272643674246e-6,3.5152857286004497,0.00042537084677683724,2.1455828159881604e-6,3.394498331473993,4.950691967909593e-7,2.5028817776152693e-9,0.12078739712645652
