TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y)
20.0,220.0,0.2,0.9,0.9,3.0,2.9370975640809167,0.007195526841089573,585.2870729701787,0.7815939308519977,0.0038108493646040625,491.5910256860565,2.1555036332289186,0.010613707855623702,93.69604728412222
20.0,240.0,0.2,0.9,0.9,3.0,2.102038223082207,0.005149734431759432,555.6584152807079,0.6730586302103215,0.003281659378396552,467.0958705775444,1.4289795928718854,0.007036300796056022,88.5625447031634
20.0,260.0,0.2,0.9,0.9,3.0,3.054286460689517,0.007482625186523229,330.2032002268875,0.9579088572498956,0.004670515232916535,236.83919319635763,2.096377603439621,0.01032257106644258,93.36400703052978
20.0,280.0,0.2,0.9,0.9,3.0,2.340497293296367,0.0057339297479828384,625.671071429337,0.8911480897518785,0.004345007039521321,542.1838408786924,1.449349203544488,0.007136600834283254,83.4872305506448
20.0,300.0,0.2,0.9,0.9,3.0,3.031133960938968,0.0074259044172063525,472.601875405054,0.7136497270148484,0.0034795710424463137,378.1990695832016,2.3174842339241195,0.011411300932041735,94.40280582185213
20.0,320.0,0.2,0.9,0.9,3.0,3.1875543157545683,0.007809114997383524,501.17380218425717,1.2974180232849577,0.006325873902669267,410.35514119828224,1.8901362924696117,0.009307038089067151,90.81866098597499
20.0,340.0,0.2,0.9,0.9,3.0,1.8885902884760801,0.004626813313504334,458.27523991360806,0.6037413695924962,0.0029436863873657983,367.50297774112323,1.284848918883584,0.006326600824706678,90.77226217248477
20.0,360.0,0.2,0.9,0.9,3.0,2.6970985950107664,0.0066075589625630435,520.8349881954107,0.7735395746512161,0.0037715784120052054,433.85588888391817,1.9235590203595507,0.009471611724709984,86.97909931149259
20.0,380.0,0.2,0.9,0.9,3.0,2.5097147676734215,0.006148491692996913,555.658119237029,0.656738245381474,0.0032020854133232683,461.1409929240665,1.8529765222919476,0.009124063243389423,94.51712631296246
20.0,400.0,0.2,0.9,0.9,3.0,2.250825395194574,0.005514244655606682,583.2280187621827,0.9756430115453821,0.004756982371364086,497.39623530343727,1.2751823836491913,0.006279002769490112,85.83178345874546
30.0,20.0,0.2,0.9,0.9,3.0,1.1969416837980318,0.0028988424698778376,342.61415740128643,1.0080443686107938,0.004865770580678625,254.76355189197395,0.18889731518723843,0.0009181683317061827,87.85060550931263
30.0,40.0,0.2,0.9,0.9,3.0,3.2900306492673446,0.007968041135498817,643.1301694419644,2.918584136113949,0.014087833104320099,568.7209741421444,0.37144651315339516,0.0018054805329661575,74.40919529981973
30.0,60.0,0.2,0.9,0.9,3.0,13.765201430633851,0.03333758950304693,575.5396066247331,13.283957069630844,0.06412087554586979,505.9778184401328,0.4812443610030073,0.0023391721139453796,69.56178818460049
30.0,80.0,0.2,0.9,0.9,3.0,5.923232180647175,0.014345324619093512,721.6233781694948,5.761373107811901,0.027809807430339284,662.6894140737046,0.161859072835272,0.0007867442410674946,58.93396409579032
30.0,100.0,0.2,0.9,0.9,3.0,1.548045820661864,0.003749172604643549,641.1183947812973,1.39394637769589,0.006728496767442356,568.0270281806352,0.15409944296597433,0.0007490272073198818,73.09136660066228
30.0,120.0,0.2,0.9,0.9,3.0,1.3121948018233482,0.0031779710505263877,590.4600865012492,1.0454943336077327,0.005046539348010439,522.9845414916114,0.26670046821561555,0.0012963441207412827,67.47554500963751
30.0,140.0,0.2,0.9,0.9,3.0,1.7834228850513052,0.004319226300594885,550.2994037149481,1.2586900270971924,0.00607562235825333,474.5360257860404,0.524732857954113,0.002550555534903094,75.76337792890806
30.0,160.0,0.2,0.9,0.9,3.0,1.162509943256237,0.002815453117543099,394.2382638826034,0.8273086131381056,0.003993369772500234,334.8154077485735,0.335201330118131,0.0016293045020528182,59.422856134029914
30.0,180.0,0.2,0.9,0.9,3.0,1.686298960326754,0.004084004349814987,601.9753815303895,1.169472698352187,0.005644975586135117,534.1109986732581,0.5168262619745665,0.002512124146755416,67.86438285713186
30.0,200.0,0.2,0.9,0.9,3.0,0.8881392223816843,0.0021509616816375574,445.18755419191575,0.6674155531521933,0.0032215754234019736,382.4997395360238,0.22072366922949116,0.0010728658739465272,62.68781465589195
30.0,220.0,0.2,0.9,0.9,3.0,0.859254481040349,0.0020810064648837997,440.39861077308956,0.497743379326154,0.00240257786985154,373.3535431988113,0.36151110171419504,0.0017571877335851678,67.04506757427826
30.0,240.0,0.2,0.9,0.9,3.0,1.2512242222732042,0.003030307962336332,489.64921830631306,0.8213597708905322,0.003964655062613773,427.7787021670666,0.4298644513826717,0.002089431105966749,61.87051613924643
30.0,260.0,0.2,0.9,0.9,3.0,1.1111775371726877,0.0026911324753177953,535.0486223703278,0.704819552984715,0.0034021223196021967,458.78555608231807,0.4063579841879732,0.001975173824188715,76.26306628800981
30.0,280.0,0.2,0.9,0.9,3.0,1.185951070774667,0.0028722245851192196,531.3833397397284,0.9301144423423543,0.004489607433104084,475.37249024529564,0.25583662843231286,0.0012435385335370862,56.010849494432804
30.0,300.0,0.2,0.9,0.9,3.0,1.672730910433004,0.004051144236579879,543.5090493429219,0.9156366601592469,0.0044197240343037715,475.406982992352,0.7570942502737564,0.00367998859078099,68.10206635056961
30.0,320.0,0.2,0.9,0.9,3.0,1.0739932052984105,0.002601076692391803,440.99427294406433,0.5975443390635482,0.002884311203160005,372.6749660013241,0.4764488662348622,0.002315862775606668,68.31930694274028
30.0,340.0,0.2,0.9,0.9,3.0,1.0771822598435485,0.0026088001820816845,461.39793846595006,0.506619186991589,0.0024454208687938917,397.82947063353555,0.5705630728519596,0.002773321284182174,63.56846783241461
30.0,360.0,0.2,0.9,0.9,3.0,0.7506604411626218,0.0018180053353932832,424.11515738522314,0.3958655312191802,0.0019108195191502586,354.4894817551302,0.3547949099434411,0.001724542512622342,69.62567563009293
30.0,380.0,0.2,0.9,0.9,3.0,0.8969307138433328,0.002172253570095922,434.15301748214307,0.5459978514558963,0.0026354993544471564,374.02931333051924,0.35093286238743643,0.0017057703571898952,60.12370415162376
30.0,400.0,0.2,0.9,0.9,3.0,0.873708177726152,0.0021160115034472393,435.82908660461885,0.49860480999967427,0.0024067359447925126,372.5096952345106,0.3751033677264777,0.0018232553121329824,63.31939137010812
40.0,20.0,0.2,0.9,0.9,3.0,0.12750551167092003,0.00030726404963553534,138.35257335405296,0.10421785499154776,0.000496258421603005,101.11537324677599,0.023287656679372274,0.00011361868910753397,37.23720010727703
40.0,40.0,0.2,0.9,0.9,3.0,1.6764410567676062,0.004039904325133353,353.7412413363704,1.2917943157862681,0.0061511898152175415,267.84841452457675,0.3846467409813376,0.001876661919294611,85.89282681179368
40.0,60.0,0.2,0.9,0.9,3.0,1.3116303824178812,0.003160779935277413,370.38451602761046,1.107840031974379,0.00527524718006157,291.8149665400284,0.20379035044350188,0.0009942774744985535,78.56954948758207
40.0,80.0,0.2,0.9,0.9,3.0,0.9499414377779053,0.0022891783207110673,276.39782123227354,0.6577918521575624,0.00313223435966422,200.7989771408931,0.29214958562034243,0.0014253753994447546,75.59884409138047
40.0,100.0,0.2,0.9,0.9,3.0,1.3833175970971832,0.0033335324978984214,270.3257370979106,1.1506515267921933,0.0054791044255064775,204.31354305744176,0.23266607030498992,0.0011351598948669687,66.01219404046881
40.0,120.0,0.2,0.9,0.9,3.0,0.40493524195123337,0.0009758169717651352,345.3520939183464,0.2828931043543765,0.00134706366256207,285.3232381359076,0.12204213759685699,0.0005954342199624847,60.02885578243881
40.0,140.0,0.2,0.9,0.9,3.0,0.601234115031405,0.001448859947641931,229.60072031077226,0.3346520136037836,0.0015935261771675292,170.30238865968585,0.26658210142762157,0.0013006336069256437,59.29833165108637
40.0,160.0,0.2,0.9,0.9,3.0,0.5226614822328635,0.0012595148359849898,294.3473716205242,0.38647803057818664,0.00184030824137115,222.7854036588553,0.13618345165467677,0.0006644286055990018,71.56196796166901
40.0,180.0,0.2,0.9,0.9,3.0,0.35141292770763904,0.0008468383668025766,217.60038544049402,0.270922714492915,0.0012900637676870196,166.0994934129168,0.08049021321472394,0.0003927055709105959,51.50089202757716
40.0,200.0,0.2,0.9,0.9,3.0,0.48300524358119185,0.0011639508378350582,286.9363058888933,0.3915410703501939,0.0018644171248822657,217.91097327061436,0.09146417323099795,0.00044624667934131136,69.02533261827908
40.0,220.0,0.2,0.9,0.9,3.0,0.31638793800845344,0.000762434798420449,273.88001398097373,0.22933921336848026,0.0010920539100247946,218.3903323997799,0.08704872463997314,0.00042470404464684154,55.489681581193885
40.0,240.0,0.2,0.9,0.9,3.0,0.49826301559888797,0.001200719168530227,296.41249895084417,0.41145060555238233,0.001959221172759559,229.60756923701112,0.08681241004650542,0.00042355108388756664,66.80492971383298
40.0,260.0,0.2,0.9,0.9,3.0,0.40447866030340485,0.0009747166967710381,310.22209616300177,0.3075465480485341,0.0014644569734849771,245.78138559756988,0.0969321122548708,0.00047292433405625147,64.44071056543187
40.0,280.0,0.2,0.9,0.9,3.0,0.3710073905577677,0.0008940572981794601,283.83748494148807,0.2683478935885658,0.0012778031377018181,225.78064054335547,0.10265949696920183,0.0005008678043768711,58.05684439813254
40.0,300.0,0.2,0.9,0.9,3.0,0.5361998218979758,0.001292139661502964,280.7146243455092,0.42130895354488224,0.002006164071505344,215.91775004939547,0.11489086835309362,0.0005605437263366863,64.79687429611371
40.0,320.0,0.2,0.9,0.9,3.0,0.3365993547870449,0.0008111404715076617,266.6979085486281,0.27144785246561615,0.0012925643386446314,204.6682463748994,0.06515150232142877,0.0003178691780398889,62.02966217372879
40.0,340.0,0.2,0.9,0.9,3.0,0.24038244394035754,0.0005792760031976456,206.35205145358015,0.1740998980877115,0.0008290186037052748,152.4842803691334,0.06628254585264604,0.000323387452596654,53.86777108444676
40.0,360.0,0.2,0.9,0.9,3.0,0.30975379699741856,0.0007464477794579686,247.17912292562585,0.22679623369949253,0.0010799448997520086,183.762811677869,0.08295756329792608,0.00040474358254407683,63.41631124775688
40.0,380.0,0.2,0.9,0.9,3.0,0.34019668383416424,0.0008198093508086773,277.74620008097344,0.261574112310134,0.0012455481464069848,222.16139879312396,0.07862257152403032,0.0003835934904835795,55.584801287849466
40.0,400.0,0.2,0.9,0.9,3.0,0.39881937123294825,0.0009610788857065679,286.63324459614324,0.3153711485726773,0.0015017156937503315,224.90013013370785,0.08344822266027092,0.0004071374719042433,61.73311446243545
50.0,20.0,0.2,0.9,0.9,3.0,0.0537482625617965,0.00013208572309029187,115.06805089159408,0.04079230408196373,0.00020051796860317937,88.87628392108638,0.012955958479832773,6.367037117245293e-5,26.191766970507715
50.0,40.0,0.2,0.9,0.9,3.0,3.9466900403444978,0.00969894435550908,739.1725840724303,3.6407187766571014,0.017896256408657142,638.5918303605353,0.30597126368739586,0.0015036559400375923,100.58075371189534
50.0,60.0,0.2,0.9,0.9,3.0,1.8034791621769144,0.004432028829592912,343.61691815929265,1.5747794662459693,0.007740959641190233,247.4886434824191,0.2286996959309449,0.0011239148805251755,96.1282746768734
50.0,80.0,0.2,0.9,0.9,3.0,0.8153858881049605,0.0020038012299306534,251.73027033913934,0.6974272599294059,0.003428261789982074,187.51377829423507,0.11795862817555454,0.0005796923207666735,64.21649204490429
50.0,100.0,0.2,0.9,0.9,3.0,0.3956058244516529,0.0009721966607078561,388.06889385029564,0.30326327645758205,0.0014907158964356146,319.86517262754404,0.09234254799407086,0.00045380542975222854,68.20372122275164
50.0,120.0,0.2,0.9,0.9,3.0,0.4263794593432507,0.0010478225065126377,308.4751501282577,0.3307812614077713,0.0016259828436317775,257.04663298512764,0.09559819793547947,0.00046980489752605054,51.42851714313006
50.0,140.0,0.2,0.9,0.9,3.0,0.32467467339765077,0.0007978841912429559,174.32056642617465,0.24867407309922968,0.0012223781201950593,131.23468699511469,0.07600060029842108,0.00037349505541115055,43.08587943105998
50.0,160.0,0.2,0.9,0.9,3.0,0.4951852836401616,0.0012169120104688243,355.50053559843724,0.3906704063616423,0.0019203729242558642,306.04030057236616,0.1045148772785193,0.0005136247572670968,49.46023502607105
50.0,180.0,0.2,0.9,0.9,3.0,0.5005777908708479,0.0012301640335647503,256.8502959516127,0.4148658693978182,0.002039307738226631,199.9043481995069,0.08571192147302983,0.0004212200789765411,56.94594775210565
50.0,200.0,0.2,0.9,0.9,3.0,0.45116787684117454,0.0011087397509670577,280.35454287718795,0.38936080922837296,0.0019139354904613897,238.59674138623586,0.06180706761280158,0.0003037427869280085,41.75780149095209
50.0,220.0,0.2,0.9,0.9,3.0,0.4165543643809259,0.0010236774511996891,313.9921985262179,0.3192663888678441,0.0015693805285041152,252.7682460153658,0.09728797551308173,0.00047810908943375825,61.22395251085202
50.0,240.0,0.2,0.9,0.9,3.0,0.36241136175343613,0.0008906216590406556,256.89947858549226,0.3077084658838244,0.001512566595332531,210.62267375286774,0.054702895869611724,0.00026883025981040167,46.27680483262452
50.0,260.0,0.2,0.9,0.9,3.0,0.4384669787624309,0.0010775274433190078,298.0968637723996,0.3741520784391357,0.0018391757074208708,245.64865532716738,0.06431490032329527,0.0003160672042811593,52.44820844523227
50.0,280.0,0.2,0.9,0.9,3.0,0.4129062942060551,0.0010147123616513912,259.48315306867954,0.3385281682196917,0.0016640634093620975,207.23507424415934,0.0743781259863634,0.0003655216166395394,52.24807882452028
50.0,300.0,0.2,0.9,0.9,3.0,0.4078036388257836,0.001002172646068793,337.31146534753833,0.3396752724312314,0.0016697020956645903,291.83619693762626,0.06812836639455237,0.0003348079868012982,45.47526840991205
50.0,320.0,0.2,0.9,0.9,3.0,0.4692569674900675,0.0011531934784835105,267.7319828868017,0.410583734565199,0.0020182585477666742,217.49825787372737,0.0586732329248686,0.00028834196435788425,50.23372501307436
50.0,340.0,0.2,0.9,0.9,3.0,0.3371139493428523,0.0008284535655748712,213.16344393755483,0.27147393563053207,0.0013344527436343835,168.89162214744528,0.06564001371232042,0.0003225793015108741,44.27182179010963
50.0,360.0,0.2,0.9,0.9,3.0,0.32695716726169705,0.0008034933930685048,273.24517289739316,0.27408923494876425,0.0013473084652804934,228.871897552914,0.05286793231293278,0.00025981257031073754,44.37327534447926
50.0,380.0,0.2,0.9,0.9,3.0,0.3460409175363335,0.0008503914849166231,212.9854245473473,0.2935143072248182,0.0014427940261092695,172.7331128080391,0.052526610311515134,0.0002581351877725475,40.252311739308205
50.0,400.0,0.2,0.9,0.9,3.0,0.46981484763950554,0.0011545644623892977,329.2055205851771,0.40979880976256916,0.0020144001845172404,281.6740329752586,0.06001603787693661,0.00029494100447085333,47.53148760991843
60.0,20.0,0.2,0.9,0.9,3.0,0.03264650107790416,8.257776539871331e-5,97.84843644516197,0.023265219615635276,0.00011707805416450046,75.37392956956127,0.009381281462268886,4.77110424752313e-5,22.474506875600664
60.0,40.0,0.2,0.9,0.9,3.0,1.5060912181298607,0.0038095858108349017,199.94742160834275,1.2537239255571537,0.006309141288529485,150.08512773947297,0.2523672925727069,0.0012834820769127065,49.86229386886977
60.0,60.0,0.2,0.9,0.9,3.0,3.0589147564717636,0.0077373787938809615,660.6746596394806,2.6962914896659003,0.013568604392551576,559.8115965811696,0.36262326680586254,0.0018442186341669912,100.86306305831089
60.0,80.0,0.2,0.9,0.9,3.0,0.6889159919043035,0.0017425801014063107,413.10847281672244,0.48185083689112096,0.0024248281044738423,340.53077006273975,0.2070651550131823,0.0010530858119659231,72.57770275398268
60.0,100.0,0.2,0.9,0.9,3.0,0.577643151298009,0.0014611207650777971,230.89995595729127,0.448923971650142,0.0022591295477510077,168.4869986609604,0.12871917964786708,0.0006546361786773445,62.41295729633083
60.0,120.0,0.2,0.9,0.9,3.0,0.4648978588811671,0.001175936932213433,292.76651211168684,0.3478398456871127,0.0017504417738897517,234.8521713097213,0.11705801319405439,0.0005953301648639565,57.914340801965565
60.0,140.0,0.2,0.9,0.9,3.0,0.5777409556127229,0.0014613681564210885,299.2268190876004,0.4459848661209381,0.00224433902515856,232.24031802478004,0.13175608949178494,0.0006700812045130335,66.9865010628204
60.0,160.0,0.2,0.9,0.9,3.0,0.4430370787350186,0.0011206411328248942,219.8748236459217,0.3495692888988331,0.0017591448873510215,149.43728710021068,0.09346778983618544,0.00047535570794629025,70.43753654571104
60.0,180.0,0.2,0.9,0.9,3.0,0.4900318747734176,0.0012395122251039334,305.70571937123503,0.3266139190498706,0.0016436260966864878,244.20627754731723,0.16341795572354711,0.000831106182891984,61.49944182391784
60.0,200.0,0.2,0.9,0.9,3.0,0.4031035904196579,0.0010196312812089728,249.85299232215377,0.3042799826167797,0.001531234558475404,193.48828881074127,0.09882360780287817,0.0005025941678012922,56.36470351141257
60.0,220.0,0.2,0.9,0.9,3.0,0.3436713987837768,0.0008693003907307633,241.7171932621062,0.27851466392712354,0.0014015752031394278,189.06833081974338,0.06515673485665313,0.0003313721858571457,52.64886244236282
60.0,240.0,0.2,0.9,0.9,3.0,0.41184755591256694,0.0010417487243433794,216.3559612913406,0.32431370841918294,0.0016320506983339865,160.18995480542227,0.08753384749338386,0.00044517704031952154,56.16600648591838
60.0,260.0,0.2,0.9,0.9,3.0,0.29746197130516355,0.0007524158507173637,263.9322361731546,0.22786527608916685,0.001146691223075646,213.90603094802069,0.06959669521599669,0.0003539528043094303,50.02620522513395
60.0,280.0,0.2,0.9,0.9,3.0,0.33668179947105714,0.0008516205330670144,212.91632536105755,0.24535896560989937,0.0012347250849124303,145.67422516398975,0.09132283386115772,0.0004644469545906162,67.2421001970678
60.0,300.0,0.2,0.9,0.9,3.0,0.32908421508283475,0.0008324028061899315,239.29136469230275,0.22588514332642254,0.0011367265593123315,180.73290130284704,0.10319907175641209,0.0005248467723495637,58.558463389455675
60.0,320.0,0.2,0.9,0.9,3.0,0.2627081692083534,0.00066450776802834,158.25988107404632,0.18705416794931076,0.0009413166249308572,113.71598469177859,0.07565400125904273,0.00038475887137687643,44.543896382267754
60.0,340.0,0.2,0.9,0.9,3.0,0.3052168881248647,0.000772031542466249,214.80298555138046,0.19744539479257894,0.0009936086144023068,170.44853198720062,0.10777149333228594,0.0005481010581204992,44.3544535641798
60.0,360.0,0.2,0.9,0.9,3.0,0.29468681543405895,0.0007453962264727294,176.26692374445835,0.22890415406265568,0.0011519191905592925,130.54414606946975,0.06578266137140319,0.0003345555043250676,45.72277767498859
60.0,380.0,0.2,0.9,0.9,3.0,0.34736418445748063,0.0008786411157384193,236.85863622047896,0.26709506696238566,0.0013441081250691296,181.73065896691548,0.08026911749509497,0.00040823029238178083,55.12797725356343
60.0,400.0,0.2,0.9,0.9,3.0,0.4404349162787672,0.0011140590871615964,237.94602019669227,0.3162090070781646,0.0015912652392552698,186.70980691307759,0.12422590920060275,0.00063178443736414,51.236213283614724
70.0,20.0,0.2,0.9,0.9,3.0,0.02264973910304589,5.706053074771421e-5,96.95962468194286,0.015821309573752173,7.926107067356204e-5,75.9430948183896,0.0068284295292937195,3.460372285225825e-5,21.01652986355326
70.0,40.0,0.2,0.9,0.9,3.0,0.09303618918483031,0.00023438214053941417,119.34359093913979,0.07331600448572145,0.000367296081652222,89.25393069847219,0.01972018469910886,9.99339310738831e-5,30.08966024066759
70.0,60.0,0.2,0.9,0.9,3.0,2.020782434117229,0.005090871806151651,531.4374203242256,1.77768887255329,0.008905806608879534,408.75782862742346,0.243093561563939,0.0012318999845337775,122.67959169680233
70.0,80.0,0.2,0.9,0.9,3.0,0.7315089080274368,0.0018428594849957127,307.3404029601706,0.43234705190386,0.002165957885895219,217.15610164102006,0.2991618561235767,0.0015160314553818274,90.18430131915048
70.0,100.0,0.2,0.9,0.9,3.0,0.7372156251288196,0.0018572361762746055,684.2187789798274,0.5936890293392918,0.002974243560131551,600.9094792543344,0.1435265957895277,0.000727334817079472,83.30929972549286
70.0,120.0,0.2,0.9,0.9,3.0,0.8669718567794394,0.0021841255683388195,296.62235252434897,0.7247479275219887,0.0036308180707834104,238.7094061562866,0.14222392925745062,0.0007207334292418251,57.91294636806226
70.0,140.0,0.2,0.9,0.9,3.0,0.2722986930161835,0.0006859905924180327,243.145609828945,0.1678556025010144,0.0008409174165240085,172.11132672461866,0.10444309051516906,0.0005292753981740292,71.03428310432632
70.0,160.0,0.2,0.9,0.9,3.0,0.3342793676668532,0.0008421358873187146,338.4581475140645,0.2673780071235796,0.0013395014502678856,267.15100176266156,0.06690136054327368,0.00033902907377853506,71.30714575140298
70.0,180.0,0.2,0.9,0.9,3.0,0.3073564094404663,0.000774310016181436,205.72306159851158,0.22200164499406114,0.0011121764599507948,137.5844731109627,0.08535476444640526,0.0004325434714310789,68.1385884875489
70.0,200.0,0.2,0.9,0.9,3.0,0.2587050250004512,0.0006517446389323433,278.3318168930087,0.20285122814049378,0.0010162373383134197,210.58705777858597,0.055853796859957505,0.0002830444831416764,67.74475911442259
70.0,220.0,0.2,0.9,0.9,3.0,0.30261679972701205,0.0007623697176836774,277.21535539538655,0.24508641158974512,0.001227825756116438,213.70514926962835,0.05753038813726694,0.0002915407705599827,63.51020612575828
70.0,240.0,0.2,0.9,0.9,3.0,0.2010738958979348,0.0005065569703583861,228.08337045426435,0.13479252903897593,0.0006752791303793868,153.3172548799434,0.0662813668589589,0.0003358871962018328,74.76611557432086
