TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE
40.0,300.0,1.4,0.5,0.7,0.4,0.0005609437398070478,2.9648095198078622e-6,5.646135459664863
40.0,320.0,1.4,0.5,0.7,0.4,0.0005329188019836171,2.816686639464262e-6,6.187763302990135
40.0,340.0,1.4,0.5,0.7,0.4,0.0005896862485820321,3.1167250464318815e-6,5.937995091719111
40.0,360.0,1.4,0.5,0.7,0.4,0.0005719474184919486,3.0229683136454093e-6,6.2213110207638485
40.0,380.0,1.4,0.5,0.7,0.4,0.0005334053294063647,2.8192581293165353e-6,5.855218154440306
40.0,400.0,1.4,0.5,0.7,0.4,0.0005489139078907404,2.9012271002956576e-6,5.608181273011951
50.0,20.0,1.4,0.5,0.7,0.4,0.0008324851533934343,4.106491122113855e-6,6.234524835597656
50.0,40.0,1.4,0.5,0.7,0.4,0.0006168330781526362,3.0427204003995632e-6,6.21291530484892
50.0,60.0,1.4,0.5,0.7,0.4,0.0005872007400915098,2.896549705727747e-6,6.939266756549041
50.0,80.0,1.4,0.5,0.7,0.4,0.0005663998512256377,2.7939428723066447e-6,6.125826619620309
50.0,100.0,1.4,0.5,0.7,0.4,0.0004703312703288158,2.3200548120105926e-6,6.011297983523914
50.0,120.0,1.4,0.5,0.7,0.4,0.0004975102978487946,2.4541237918158502e-6,6.48446347110558
50.0,140.0,1.4,0.5,0.7,0.4,0.0005147764018293864,2.5392942028685577e-6,6.473266885279671
50.0,160.0,1.4,0.5,0.7,0.4,0.0004910966060034999,2.4224862682932782e-6,6.822333103665497
50.0,180.0,1.4,0.5,0.7,0.4,0.0005454538535261977,2.690620244574548e-6,6.277740488025453
50.0,200.0,1.4,0.5,0.7,0.4,0.000538652170563809,2.6570688345744677e-6,6.120780205682869
50.0,220.0,1.4,0.5,0.7,0.4,0.0005607992042302765,2.766315944582115e-6,5.694519530428708
50.0,240.0,1.4,0.5,0.7,0.4,0.00046118641797515084,2.2749449925137646e-6,5.207715897111858
50.0,260.0,1.4,0.5,0.7,0.4,0.0005613284160392358,2.768926445906193e-6,6.3732156974899095
50.0,280.0,1.4,0.5,0.7,0.4,0.0005407643575508279,2.667487851748626e-6,6.194272333270289
50.0,300.0,1.4,0.5,0.7,0.4,0.0004954782411502304,2.4441000421330227e-6,5.581880159687298
50.0,320.0,1.4,0.5,0.7,0.4,0.0005088078960638378,2.5098526977094533e-6,5.720435028854062
50.0,340.0,1.4,0.5,0.7,0.4,0.0004597120728005868,2.2676723278354824e-6,5.286416223179973
50.0,360.0,1.4,0.5,0.7,0.4,0.0005452631035256319,2.689679311056786e-6,5.433348123553913
50.0,380.0,1.4,0.5,0.7,0.4,0.00048289465394054114,2.382027596816376e-6,5.633265421961979
50.0,400.0,1.4,0.5,0.7,0.4,0.0004951871311176516,2.442664051641817e-6,5.178590594942218
60.0,20.0,1.4,0.5,0.7,0.4,0.0006996420049513724,3.458908989860258e-6,6.964380045112822
60.0,40.0,1.4,0.5,0.7,0.4,0.0005604805168509067,2.770918676490655e-6,5.679043569976979
60.0,60.0,1.4,0.5,0.7,0.4,0.0005245990078203578,2.59352670562958e-6,5.795401987029041
60.0,80.0,1.4,0.5,0.7,0.4,0.0005307070867595654,2.62372399081841e-6,5.896613071665445
60.0,100.0,1.4,0.5,0.7,0.4,0.0004797356831644397,2.371730192742736e-6,5.213608390382381
60.0,120.0,1.4,0.5,0.7,0.4,0.0004894404405562325,2.419708833746742e-6,5.116140176397674
60.0,140.0,1.4,0.5,0.7,0.4,0.0005241796217313879,2.5914533333862124e-6,4.871033581071913
60.0,160.0,1.4,0.5,0.7,0.4,0.0005022474753109052,2.4830245971412927e-6,4.703635492409935
60.0,180.0,1.4,0.5,0.7,0.4,0.0005243539440921101,2.592315152968754e-6,5.270943649779379
60.0,200.0,1.4,0.5,0.7,0.4,0.0005113530397095792,2.5280409316858634e-6,4.846881586360471
60.0,220.0,1.4,0.5,0.7,0.4,0.0004841895842521167,2.393749508911703e-6,4.631453449925735
60.0,240.0,1.4,0.5,0.7,0.4,0.0004638965474868523,2.293424247131836e-6,4.431640246345575
60.0,260.0,1.4,0.5,0.7,0.4,0.0004560934835147945,2.2548472492809403e-6,3.967381544336886
60.0,280.0,1.4,0.5,0.7,0.4,0.0004891898776348201,2.41847009402662e-6,4.803417027743886
60.0,300.0,1.4,0.5,0.7,0.4,0.00048799487970342274,2.4125622310645302e-6,4.339815763358712
60.0,320.0,1.4,0.5,0.7,0.4,0.0005696974082290461,2.8164853923550457e-6,4.907203639276352
60.0,340.0,1.4,0.5,0.7,0.4,0.0004892656825253416,2.4188448602862854e-6,4.725512593159575
60.0,360.0,1.4,0.5,0.7,0.4,0.0004998013268431946,2.4709312624563848e-6,4.55562029982415
60.0,380.0,1.4,0.5,0.7,0.4,0.000487244390227737,2.4088519409792096e-6,4.354519386674534
60.0,400.0,1.4,0.5,0.7,0.4,0.0004823957834756186,2.3848812683144585e-6,4.312612248056863
70.0,20.0,1.4,0.5,0.7,0.4,0.0010492697861370253,5.122265035982212e-6,7.108304772530394
70.0,40.0,1.4,0.5,0.7,0.4,0.0005516116975020474,2.6928263339744623e-6,6.054643002430048
70.0,60.0,1.4,0.5,0.7,0.4,0.0005788119322776655,2.8256108793816064e-6,6.708215913737553
70.0,80.0,1.4,0.5,0.7,0.4,0.0004595821097289323,2.2435615729432867e-6,4.702703716455929
70.0,100.0,1.4,0.5,0.7,0.4,0.0004663376272913124,2.2765402709549194e-6,4.460282527270991
70.0,120.0,1.4,0.5,0.7,0.4,0.0004469138124817902,2.1817182063355762e-6,4.528558598913292
70.0,140.0,1.4,0.5,0.7,0.4,0.00042911654571517287,2.0948365306224942e-6,4.851786104804395
70.0,160.0,1.4,0.5,0.7,0.4,0.0004391038530485862,2.1435919945017057e-6,4.333671264562957
70.0,180.0,1.4,0.5,0.7,0.4,0.0004218112705310349,2.05917405739747e-6,4.277222156761365
70.0,200.0,1.4,0.5,0.7,0.4,0.0003896570022730201,1.902205195593121e-6,4.072982965206163
70.0,220.0,1.4,0.5,0.7,0.4,0.0004534441142552707,2.213597458831601e-6,4.429604010561876
70.0,240.0,1.4,0.5,0.7,0.4,0.0004538880124467054,2.2157644555521418e-6,4.263191734388382
70.0,260.0,1.4,0.5,0.7,0.4,0.00043764544176877744,2.1364724059980195e-6,3.814344798910871
70.0,280.0,1.4,0.5,0.7,0.4,0.0004051431079136774,1.9778043775334525e-6,3.895493336127313
70.0,300.0,1.4,0.5,0.7,0.4,0.0004339459520476738,2.1184124493503113e-6,3.588479032685877
70.0,320.0,1.4,0.5,0.7,0.4,0.00041351536932591126,2.0186756029042628e-6,3.708150542170141
70.0,340.0,1.4,0.5,0.7,0.4,0.00039657455472765575,1.9359749062443775e-6,4.410102479853249
70.0,360.0,1.4,0.5,0.7,0.4,0.0004040525248945239,1.9724804319270395e-6,3.9508100559634327
70.0,380.0,1.4,0.5,0.7,0.4,0.00044905170586671936,2.192154851592081e-6,3.8397157972923597
70.0,400.0,1.4,0.5,0.7,0.4,0.00044253998562062774,2.1603663093302753e-6,3.945377712915186
80.0,20.0,1.4,0.5,0.7,0.4,0.000789973875483976,3.891212505355312e-6,6.035802227095669
80.0,40.0,1.4,0.5,0.7,0.4,0.0005160867705112081,2.542113552845438e-6,6.454396481098058
80.0,60.0,1.4,0.5,0.7,0.4,0.0004397356532556332,2.1660271638104513e-6,4.904873536054048
80.0,80.0,1.4,0.5,0.7,0.4,0.0005053837908765075,2.4893933686828986e-6,4.581822607766325
80.0,100.0,1.4,0.5,0.7,0.4,0.0003487334832688296,1.7177733761137683e-6,3.843705021047393
80.0,120.0,1.4,0.5,0.7,0.4,0.000366542938802247,1.8054982721335847e-6,4.6648918959907695
80.0,140.0,1.4,0.5,0.7,0.4,0.00039985404309682184,1.9695803887970412e-6,4.858128084967303
80.0,160.0,1.4,0.5,0.7,0.4,0.0004209016383216578,2.0732555460246927e-6,4.7213635136698615
80.0,180.0,1.4,0.5,0.7,0.4,0.0003360222920615582,1.6551612471324217e-6,4.331009970123325
80.0,200.0,1.4,0.5,0.7,0.4,0.00037954249086658725,1.8695307941277937e-6,4.3319536039701445
80.0,220.0,1.4,0.5,0.7,0.4,0.0003728463736323551,1.8365474057806713e-6,3.6521724239125652
80.0,240.0,1.4,0.5,0.7,0.4,0.0003664686791942831,1.80513248799297e-6,4.440591991508426
80.0,260.0,1.4,0.5,0.7,0.4,0.00034003440287015354,1.6749238952854544e-6,3.6919569504826906
80.0,280.0,1.4,0.5,0.7,0.4,0.0003450364997283558,1.6995629655783935e-6,3.9044784756574797
80.0,300.0,1.4,0.5,0.7,0.4,0.00038238798891399446,1.8835470014096503e-6,4.352216458445179
80.0,320.0,1.4,0.5,0.7,0.4,0.000373581893512125,1.8401703916070628e-6,4.34269395862721
80.0,340.0,1.4,0.5,0.7,0.4,0.00034816899839306835,1.7149928656743561e-6,3.705224612586315
80.0,360.0,1.4,0.5,0.7,0.4,0.0003656203040792999,1.800953605679131e-6,3.9155386081351358
80.0,380.0,1.4,0.5,0.7,0.4,0.0003507536778998624,1.727724346462896e-6,4.138033198611397
80.0,400.0,1.4,0.5,0.7,0.4,0.0003681323152536802,1.813327140549955e-6,3.9290740800203423
90.0,20.0,1.4,0.5,0.7,0.4,0.0010664121255393665,5.189610443229609e-6,7.504915877788411
90.0,40.0,1.4,0.5,0.7,0.4,0.000401622768587293,1.954465505580435e-6,5.146903962932372
90.0,60.0,1.4,0.5,0.7,0.4,0.0005197361500497557,2.5292549544651587e-6,5.988375781997772
90.0,80.0,1.4,0.5,0.7,0.4,0.0004582247153118045,2.229914412052764e-6,5.1578282452562325
90.0,100.0,1.4,0.5,0.7,0.4,0.00043742089019720826,2.1286742390575206e-6,4.951057008914985
90.0,120.0,1.4,0.5,0.7,0.4,0.0005221031371499407,2.540773710375681e-6,6.167254779864884
90.0,140.0,1.4,0.5,0.7,0.4,0.0003955188956442088,1.9247614896461122e-6,4.734976018674952
90.0,160.0,1.4,0.5,0.7,0.4,0.00034317301037477044,1.6700243703387153e-6,4.35932466750224
90.0,180.0,1.4,0.5,0.7,0.4,0.00036563960914723137,1.779356300106902e-6,4.309779184474822
90.0,200.0,1.4,0.5,0.7,0.4,0.0004067324615693327,1.9793314231991777e-6,4.066033047171139
90.0,220.0,1.4,0.5,0.7,0.4,0.0004338392106189136,2.1112442780708904e-6,3.6749277786863783
90.0,240.0,1.4,0.5,0.7,0.4,0.0004395526129563952,2.1390480996206226e-6,4.207476327070013
90.0,260.0,1.4,0.5,0.7,0.4,0.00044147133083587484,2.1483853887478657e-6,4.689763250308001
90.0,280.0,1.4,0.5,0.7,0.4,0.0003961528145784603,1.927846406108112e-6,4.430062735380566
90.0,300.0,1.4,0.5,0.7,0.4,0.0004422678678960397,2.15226167348512e-6,4.598730050920889
90.0,320.0,1.4,0.5,0.7,0.4,0.00045997326237606176,2.2384235783383204e-6,3.9289845742597644
90.0,340.0,1.4,0.5,0.7,0.4,0.00043420022546941596,2.1130011283480575e-6,4.463845585567553
90.0,360.0,1.4,0.5,0.7,0.4,0.00047038783477046077,2.2891052729340265e-6,3.9370301419942946
90.0,380.0,1.4,0.5,0.7,0.4,0.000417841977964804,2.033395007928213e-6,4.080589999173768
90.0,400.0,1.4,0.5,0.7,0.4,0.0004434760045207324,2.1581409750179887e-6,4.195315398450846
100.0,20.0,1.4,0.5,0.7,0.4,0.0008983336719686089,4.383914248813944e-6,7.893228673752311
100.0,40.0,1.4,0.5,0.7,0.4,0.0005637451438249438,2.751105124778399e-6,5.701375629746006
100.0,60.0,1.4,0.5,0.7,0.4,0.0005187693188476456,2.5316207993850732e-6,5.541528264105251
100.0,80.0,1.4,0.5,0.7,0.4,0.0003941376336643833,1.92341180357701e-6,4.771246635548541
100.0,100.0,1.4,0.5,0.7,0.4,0.00037732240763566045,1.8413526408353945e-6,4.2997874684988195
100.0,120.0,1.4,0.5,0.7,0.4,0.0003831469285926384,1.8697766008989814e-6,3.834709800440858
100.0,140.0,1.4,0.5,0.7,0.4,0.00042092758672719626,2.054148144228423e-6,4.5313876597840075
100.0,160.0,1.4,0.5,0.7,0.4,0.0004594545479113078,2.242161684596339e-6,4.039844919701556
100.0,180.0,1.4,0.5,0.7,0.4,0.00042448850522607153,2.071525608564002e-6,4.40738429761268
100.0,200.0,1.4,0.5,0.7,0.4,0.0005055205255410556,2.4669660106704626e-6,4.724583516670908
100.0,220.0,1.4,0.5,0.7,0.4,0.00043554332693339777,2.125473703701795e-6,4.279664837846514
100.0,240.0,1.4,0.5,0.7,0.4,0.00041483920613785176,2.0244365356683887e-6,3.9003413431446146
100.0,260.0,1.4,0.5,0.7,0.4,0.00037952720479934323,1.8521121637200619e-6,3.914970230092195
100.0,280.0,1.4,0.5,0.7,0.4,0.00042500053001581615,2.0740243157165333e-6,4.210063815188007
100.0,300.0,1.4,0.5,0.7,0.4,0.0004297835899785425,2.0973658928808147e-6,4.194398129719585
100.0,320.0,1.4,0.5,0.7,0.4,0.00044095943987687493,2.1519046117785935e-6,3.9102338635190335
100.0,340.0,1.4,0.5,0.7,0.4,0.00041311683219215253,2.0160312627526023e-6,3.8259706402034603
100.0,360.0,1.4,0.5,0.7,0.4,0.000431885464426268,2.1076231476494233e-6,4.081508920493326
100.0,380.0,1.4,0.5,0.7,0.4,0.0004335642508272551,2.11581571111849e-6,3.9005448769877726
100.0,400.0,1.4,0.5,0.7,0.4,0.00041348303359785955,2.017818344335436e-6,3.8496385255443997
110.0,20.0,1.4,0.5,0.7,0.4,0.0013372096728200146,6.450630822951428e-6,11.127997735847789
110.0,40.0,1.4,0.5,0.7,0.4,0.0004941160645366866,2.3835905324361346e-6,4.435384604780811
110.0,60.0,1.4,0.5,0.7,0.4,0.0005840596416569372,2.817473731676565e-6,5.025515043678726
110.0,80.0,1.4,0.5,0.7,0.4,0.00046806907687731896,2.257941200954543e-6,3.86477090902964
110.0,100.0,1.4,0.5,0.7,0.4,0.0005400318281919247,2.6050858194611016e-6,4.505407528528752
110.0,120.0,1.4,0.5,0.7,0.4,0.0004987521448821774,2.4059547460536107e-6,5.668635538636875
110.0,140.0,1.4,0.5,0.7,0.4,0.0005256135417882823,2.535532745937982e-6,4.549351221338194
110.0,160.0,1.4,0.5,0.7,0.4,0.0004526756455407708,2.1836840783291003e-6,4.721600920116459
110.0,180.0,1.4,0.5,0.7,0.4,0.0004339516697737978,2.0933605803275357e-6,4.4929843944495325
110.0,200.0,1.4,0.5,0.7,0.4,0.00044918001993345737,2.166821359829255e-6,4.421239073352813
110.0,220.0,1.4,0.5,0.7,0.4,0.0005786256269247956,2.791260323535714e-6,4.528576260315575
110.0,240.0,1.4,0.5,0.7,0.4,0.0005485035040965208,2.6459527491752708e-6,4.930157143030607
110.0,260.0,1.4,0.5,0.7,0.4,0.0005353963782621469,2.582724646936666e-6,4.935160927872585
110.0,280.0,1.4,0.5,0.7,0.4,0.0005402661031325799,2.6062159497495317e-6,4.832271800488256
110.0,300.0,1.4,0.5,0.7,0.4,0.0004668325634961073,2.251976323873588e-6,4.4615870858111135
110.0,320.0,1.4,0.5,0.7,0.4,0.0005628805694383099,2.7153069744118797e-6,5.014348239967142
110.0,340.0,1.4,0.5,0.7,0.4,0.000520438754079715,2.5105698356527775e-6,4.549323544960757
110.0,360.0,1.4,0.5,0.7,0.4,0.0004849654886476537,2.3394486240448565e-6,4.741726020852444
110.0,380.0,1.4,0.5,0.7,0.4,0.0005106580377415761,2.4633881620800082e-6,4.75147067205389
110.0,400.0,1.4,0.5,0.7,0.4,0.0005385237444578587,2.5978109009376346e-6,4.73454168846768
120.0,20.0,1.4,0.5,0.7,0.4,0.0012246819928850995,6.149367119773771e-6,9.416692330006931
120.0,40.0,1.4,0.5,0.7,0.4,0.00029367237938154265,1.4745862879066746e-6,3.9960052698993174
120.0,60.0,1.4,0.5,0.7,0.4,0.00034878300059508764,1.7513074645139278e-6,4.258938895747855
120.0,80.0,1.4,0.5,0.7,0.4,0.00021207093918905784,1.0648495430528364e-6,3.116418819654859
120.0,100.0,1.4,0.5,0.7,0.4,0.0002479693511787397,1.245102470444538e-6,3.8966318094136767
120.0,120.0,1.4,0.5,0.7,0.4,0.0002802665105020008,1.4072728058935628e-6,3.5065940047099295
120.0,140.0,1.4,0.5,0.7,0.4,0.00021905868981701628,1.0999364016842083e-6,3.588934106349671
120.0,160.0,1.4,0.5,0.7,0.4,0.00024276846078361878,1.2189877855099123e-6,3.481159838064292
120.0,180.0,1.4,0.5,0.7,0.4,0.00026927409986220613,1.3520777683669952e-6,3.8032718965119257
120.0,200.0,1.4,0.5,0.7,0.4,0.00024030319772006835,1.2066092189002438e-6,3.5507469258827666
120.0,220.0,1.4,0.5,0.7,0.4,0.00023709540656663885,1.1905022739458804e-6,3.577197158369929
120.0,240.0,1.4,0.5,0.7,0.4,0.000244837157975014,1.2293751175385034e-6,3.9829536551083837
120.0,260.0,1.4,0.5,0.7,0.4,0.0002816178767867647,1.4140582795484184e-6,3.9625094320517236
120.0,280.0,1.4,0.5,0.7,0.4,0.00028954847368189795,1.4538793531580863e-6,4.225049028991328
120.0,300.0,1.4,0.5,0.7,0.4,0.00020970279588748358,1.0529586337080303e-6,3.2428496254883434
120.0,320.0,1.4,0.5,0.7,0.4,0.00024111316540796323,1.2106762246184273e-6,3.2289564232768138
120.0,340.0,1.4,0.5,0.7,0.4,0.00024630675233296455,1.2367542374052833e-6,3.4930413916798284
120.0,360.0,1.4,0.5,0.7,0.4,0.00024909974405155666,1.2507783935044922e-6,3.8922125858239607
120.0,380.0,1.4,0.5,0.7,0.4,0.00028710768638749154,1.4416236841584748e-6,3.6645612305888062
120.0,400.0,1.4,0.5,0.7,0.4,0.00027313888130362825,1.371483589681478e-6,3.909550042272408
130.0,20.0,1.4,0.5,0.7,0.4,0.00024765692484352047,1.2058205541734679e-6,2.8674492016036406
130.0,40.0,1.4,0.5,0.7,0.4,0.0001852242777553458,9.018412927094654e-7,2.822834193501036
130.0,60.0,1.4,0.5,0.7,0.4,0.0001623535847723025,7.90485829079408e-7,2.2944295828698498
130.0,80.0,1.4,0.5,0.7,0.4,0.00020102840064304715,9.78790226120936e-7,2.556177592488277
130.0,100.0,1.4,0.5,0.7,0.4,0.00013139207862093914,6.397368826121475e-7,1.9628473631413914
130.0,120.0,1.4,0.5,0.7,0.4,0.00015287984656078496,7.443590015435967e-7,2.055082266845151
130.0,140.0,1.4,0.5,0.7,0.4,0.00013875422032779257,6.755825259288878e-7,2.4056101003917534
130.0,160.0,1.4,0.5,0.7,0.4,0.00014541277570053214,7.080024670818543e-7,2.2313198078101895
130.0,180.0,1.4,0.5,0.7,0.4,0.00014548431217566038,7.08350772109615e-7,1.8947043167812132
130.0,200.0,1.4,0.5,0.7,0.4,0.0001445680462167033,7.03889550897658e-7,2.316255785965296
130.0,220.0,1.4,0.5,0.7,0.4,0.00014768629976707367,7.19072062860676e-7,2.242489152972731
130.0,240.0,1.4,0.5,0.7,0.4,0.00014902275307073374,7.255791406024536e-7,2.308968248689339
130.0,260.0,1.4,0.5,0.7,0.4,0.00012079472058302186,5.881392454771066e-7,1.9819702761002325
130.0,280.0,1.4,0.5,0.7,0.4,0.00015833002152571628,7.708954410181167e-7,2.266916581369607
130.0,300.0,1.4,0.5,0.7,0.4,0.00013495024543626704,6.57061294937025e-7,1.9013880120013649
130.0,320.0,1.4,0.5,0.7,0.4,0.00013391979500501853,6.520441192176646e-7,2.227282107326328
130.0,340.0,1.4,0.5,0.7,0.4,0.00013732927733014818,6.686445993751652e-7,2.0635691909830114
