TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE
30.0,40.0,1.4,0.5,0.7,0.4,0.0007224245185447274,3.817440874975901e-6,8.214799332210633
30.0,60.0,1.4,0.5,0.7,0.4,0.0006230427093437468,3.2922867987588843e-6,8.51193154253024
30.0,80.0,1.4,0.5,0.7,0.4,0.0005486419888302549,2.899137972376301e-6,5.496216925405567
30.0,100.0,1.4,0.5,0.7,0.4,0.0005893449991306539,3.1142211143055272e-6,7.284284993560255
30.0,120.0,1.4,0.5,0.7,0.4,0.0005596656185016302,2.957389116153753e-6,6.842851676251005
30.0,140.0,1.4,0.5,0.7,0.4,0.0005751934741435389,3.039441523438539e-6,6.95155359450748
30.0,160.0,1.4,0.5,0.7,0.4,0.0005651852685838419,2.986556091108929e-6,5.77360228815395
30.0,180.0,1.4,0.5,0.7,0.4,0.0006087964516671917,3.2170066207280034e-6,6.982816584662728
30.0,200.0,1.4,0.5,0.7,0.4,0.0006279697714843476,3.3183224162196048e-6,7.6739299564412615
30.0,220.0,1.4,0.5,0.7,0.4,0.0006262308204990939,3.3091334388243475e-6,7.427885097511142
30.0,240.0,1.4,0.5,0.7,0.4,0.0005642222490102768,2.9814672961010643e-6,7.244144537185961
30.0,260.0,1.4,0.5,0.7,0.4,0.0005659458841047015,2.9905753411550375e-6,7.193750232520847
30.0,280.0,1.4,0.5,0.7,0.4,0.0005640771962062558,2.9807008070231263e-6,7.7024941124857
30.0,300.0,1.4,0.5,0.7,0.4,0.0005534149830170988,2.924359462839533e-6,8.167904848093666
30.0,320.0,1.4,0.5,0.7,0.4,0.0005455093345314377,2.8825843778339074e-6,7.382779784166209
30.0,340.0,1.4,0.5,0.7,0.4,0.0005498888766458734,2.9057267860054955e-6,7.885511742950477
30.0,360.0,1.4,0.5,0.7,0.4,0.000579496094722758,3.0621774622764274e-6,7.78738965262583
30.0,380.0,1.4,0.5,0.7,0.4,0.0005603524826836208,2.961018648840669e-6,7.118161473167366
30.0,400.0,1.4,0.5,0.7,0.4,0.0005588993443478611,2.953339964718627e-6,7.4798981244441505
40.0,20.0,1.4,0.5,0.7,0.4,0.0007516765351079449,3.97321666700223e-6,7.7725263561751134
40.0,40.0,1.4,0.5,0.7,0.4,0.0006458506104422758,3.4138413133174473e-6,6.4137939621483495
40.0,60.0,1.4,0.5,0.7,0.4,0.000547102231002615,2.8918764937388007e-6,6.0576526973109
40.0,80.0,1.4,0.5,0.7,0.4,0.0005729756133609231,3.028638184727317e-6,6.343414707987102
40.0,100.0,1.4,0.5,0.7,0.4,0.0005668573651492166,2.9962983089533337e-6,6.395278070501479
40.0,120.0,1.4,0.5,0.7,0.4,0.0005468188172471116,2.890378423485933e-6,5.837428247089921
40.0,140.0,1.4,0.5,0.7,0.4,0.0005570644078809483,2.94453463239805e-6,6.27517420045768
40.0,160.0,1.4,0.5,0.7,0.4,0.0005503073912042949,2.9088183501609886e-6,6.127409823123929
40.0,180.0,1.4,0.5,0.7,0.4,0.0005814731613315,3.0735545784797157e-6,6.553325867174005
40.0,200.0,1.4,0.5,0.7,0.4,0.0005569706696041842,2.9440391500114384e-6,6.529518412478214
40.0,220.0,1.4,0.5,0.7,0.4,0.0005543943715500054,2.9304213371758167e-6,5.939579882782556
40.0,240.0,1.4,0.5,0.7,0.4,0.0005114702248344199,2.70353260621028e-6,6.04136452384565
40.0,260.0,1.4,0.5,0.7,0.4,0.00047553181619912956,2.5135691345492056e-6,6.1509221169203085
40.0,280.0,1.4,0.5,0.7,0.4,0.0004697370635035312,2.482939193456258e-6,6.096839111347937
40.0,300.0,1.4,0.5,0.7,0.4,0.0005139717653934759,2.7167552653970486e-6,6.200056199201661
40.0,320.0,1.4,0.5,0.7,0.4,0.000518517438305225,2.7407828125295506e-6,6.159762783829354
40.0,340.0,1.4,0.5,0.7,0.4,0.0005155894946635112,2.7253062691841744e-6,5.84679872516509
40.0,360.0,1.4,0.5,0.7,0.4,0.0005173000432219342,2.734347897763237e-6,6.152942337402919
40.0,380.0,1.4,0.5,0.7,0.4,0.000531323103517046,2.808471080122407e-6,6.166179978782301
40.0,400.0,1.4,0.5,0.7,0.4,0.0005264119447410669,2.782511645456521e-6,5.9493432394099335
50.0,20.0,1.4,0.5,0.7,0.4,0.001092565516205648,5.389908720102954e-6,9.901535056002459
50.0,40.0,1.4,0.5,0.7,0.4,0.0007285939165709601,3.59434253240756e-6,8.102398229331564
50.0,60.0,1.4,0.5,0.7,0.4,0.0005224272720565437,2.5772690676310463e-6,5.3991519359870495
50.0,80.0,1.4,0.5,0.7,0.4,0.0005641686640773682,2.7831901675607e-6,6.474432049768199
50.0,100.0,1.4,0.5,0.7,0.4,0.0006140890873992558,3.02946054767329e-6,6.674207636534099
50.0,120.0,1.4,0.5,0.7,0.4,0.0005366340424337098,2.647354746159797e-6,6.511951530502713
50.0,140.0,1.4,0.5,0.7,0.4,0.0005309284485981925,2.6192075737373863e-6,5.683486937163278
50.0,160.0,1.4,0.5,0.7,0.4,0.0004996834199123291,2.4650677532178236e-6,6.045176047578091
50.0,180.0,1.4,0.5,0.7,0.4,0.00051273948476768,2.5294767033176543e-6,6.043002227278164
50.0,200.0,1.4,0.5,0.7,0.4,0.00046996968515440114,2.3184822023258467e-6,5.969859057084709
50.0,220.0,1.4,0.5,0.7,0.4,0.0005061834042558766,2.497133859802891e-6,6.282517328543349
50.0,240.0,1.4,0.5,0.7,0.4,0.00046326857874913355,2.285423908509724e-6,5.5594912652794
50.0,260.0,1.4,0.5,0.7,0.4,0.00047209592951900816,2.3289715165792063e-6,5.336048192680693
50.0,280.0,1.4,0.5,0.7,0.4,0.00043612717921153734,2.151528353622055e-6,5.6385533346026735
50.0,300.0,1.4,0.5,0.7,0.4,0.0004905954128123388,2.4202342599489628e-6,5.994575376059239
50.0,320.0,1.4,0.5,0.7,0.4,0.0004548547428623315,2.243916276479305e-6,5.712353058299368
50.0,340.0,1.4,0.5,0.7,0.4,0.0004985070332076923,2.459264332861344e-6,5.808344971444392
50.0,360.0,1.4,0.5,0.7,0.4,0.0004884161843615125,2.409483561472777e-6,5.804472980095477
50.0,380.0,1.4,0.5,0.7,0.4,0.0004574099588325977,2.2565218187883044e-6,5.59966972199459
50.0,400.0,1.4,0.5,0.7,0.4,0.0004435470013413791,2.1881322582905228e-6,5.758752797190311
60.0,20.0,1.4,0.5,0.7,0.4,0.0010900382236483026,5.389368972868966e-6,9.72080533448895
60.0,40.0,1.4,0.5,0.7,0.4,0.0005483042120316453,2.7109266848702196e-6,5.363048564125384
60.0,60.0,1.4,0.5,0.7,0.4,0.0005745824700026917,2.840851695844788e-6,4.993067014526068
60.0,80.0,1.4,0.5,0.7,0.4,0.0004663736425400077,2.3058454138026263e-6,5.115240310996673
60.0,100.0,1.4,0.5,0.7,0.4,0.00044391695108072273,2.1948149989435127e-6,4.779508607609341
60.0,120.0,1.4,0.5,0.7,0.4,0.00045495763165740127,2.2494023519816084e-6,4.644868961083134
60.0,140.0,1.4,0.5,0.7,0.4,0.00040793072428744185,2.0168918308171546e-6,4.038174682179262
60.0,160.0,1.4,0.5,0.7,0.4,0.0005321217865765795,2.630917507429268e-6,4.456172646626972
60.0,180.0,1.4,0.5,0.7,0.4,0.0005044374462437107,2.4940405414776162e-6,4.464044384920145
60.0,200.0,1.4,0.5,0.7,0.4,0.0004896449830176459,2.420903617823661e-6,4.705530976488243
60.0,220.0,1.4,0.5,0.7,0.4,0.0004734895399043098,2.3410278465258873e-6,4.401120114613813
60.0,240.0,1.4,0.5,0.7,0.4,0.00046129117833804893,2.2807166850282565e-6,4.910011068768782
60.0,260.0,1.4,0.5,0.7,0.4,0.0005311521920995992,2.6261236366482846e-6,4.489855196657227
60.0,280.0,1.4,0.5,0.7,0.4,0.0004646820278228103,2.297481729233475e-6,4.473234514232709
60.0,300.0,1.4,0.5,0.7,0.4,0.0005110063485563993,2.5265185202693337e-6,4.400093072009351
60.0,320.0,1.4,0.5,0.7,0.4,0.0005046733222939631,2.495206760275356e-6,4.33453343701953
60.0,340.0,1.4,0.5,0.7,0.4,0.0004940127166696389,2.4424985745096953e-6,4.292997211886504
60.0,360.0,1.4,0.5,0.7,0.4,0.0004893114246722865,2.4192544380443455e-6,4.267628083914985
60.0,380.0,1.4,0.5,0.7,0.4,0.0005102838147746333,2.522946167428104e-6,4.236575813110972
60.0,400.0,1.4,0.5,0.7,0.4,0.00047695730896642105,2.3581731966456897e-6,4.328046836720543
70.0,20.0,1.4,0.5,0.7,0.4,0.0006864475413305546,3.351205851929402e-6,5.670450744933852
70.0,40.0,1.4,0.5,0.7,0.4,0.00047301725123915643,2.3092488281677574e-6,6.174793074054976
70.0,60.0,1.4,0.5,0.7,0.4,0.0004979731865099602,2.4310825755183307e-6,3.830839967827951
70.0,80.0,1.4,0.5,0.7,0.4,0.00047427384388163595,2.315383456618471e-6,4.638791551480527
70.0,100.0,1.4,0.5,0.7,0.4,0.00038375062864732926,1.8734532137907946e-6,3.6686108500485153
70.0,120.0,1.4,0.5,0.7,0.4,0.0003720496002683235,1.816329322427866e-6,4.126128354040146
70.0,140.0,1.4,0.5,0.7,0.4,0.00043752298080199347,2.1359674051351613e-6,4.040000217161622
70.0,160.0,1.4,0.5,0.7,0.4,0.00044570553877008536,2.1759142830761466e-6,4.005640774152404
70.0,180.0,1.4,0.5,0.7,0.4,0.0003883464834825358,1.8958899692470222e-6,3.9125267020763244
70.0,200.0,1.4,0.5,0.7,0.4,0.0003505207479904234,1.7112264392575405e-6,3.811331776856392
70.0,220.0,1.4,0.5,0.7,0.4,0.0004124011177618691,2.0133236059189103e-6,4.093242409184755
70.0,240.0,1.4,0.5,0.7,0.4,0.0003750684491987528,1.8310672063776517e-6,3.676725579478558
70.0,260.0,1.4,0.5,0.7,0.4,0.0004006109340703284,1.9557644623522683e-6,3.611665335487212
70.0,280.0,1.4,0.5,0.7,0.4,0.0003884403161637081,1.8963480561528871e-6,3.8357099414109808
70.0,300.0,1.4,0.5,0.7,0.4,0.00038885677960576783,1.898381211842308e-6,3.818378805955817
70.0,320.0,1.4,0.5,0.7,0.4,0.00037566250962448744,1.8339673825094835e-6,3.8076117252860313
70.0,340.0,1.4,0.5,0.7,0.4,0.0003771428986753156,1.8411945749044792e-6,3.4608269368908804
70.0,360.0,1.4,0.5,0.7,0.4,0.000384143810198906,1.8753727083438098e-6,3.658645789344655
70.0,380.0,1.4,0.5,0.7,0.4,0.00036150273520463717,1.7648400041728598e-6,3.3258852692970526
70.0,400.0,1.4,0.5,0.7,0.4,0.0003779865094141389,1.8453130443788038e-6,3.951417227223871
80.0,20.0,1.4,0.5,0.7,0.4,0.001109639519509001,5.466267423971645e-6,9.09583106583848
80.0,40.0,1.4,0.5,0.7,0.4,0.0004577852992872381,2.2551259437607305e-6,4.5873685470404135
80.0,60.0,1.4,0.5,0.7,0.4,0.0004461580237924396,2.1978480655405274e-6,5.080877936223791
80.0,80.0,1.4,0.5,0.7,0.4,0.0003495795132585477,1.7220863819437555e-6,4.185806496634062
80.0,100.0,1.4,0.5,0.7,0.4,0.00033288337082778186,1.6398384285582544e-6,4.389706669943928
80.0,120.0,1.4,0.5,0.7,0.4,0.0003830188135665959,1.8868138945644038e-6,4.1838322288933245
80.0,140.0,1.4,0.5,0.7,0.4,0.00036232284518533127,1.7848621383579266e-6,3.964997869207125
80.0,160.0,1.4,0.5,0.7,0.4,0.00038871439989177634,1.9148712928837503e-6,4.073954031275424
80.0,180.0,1.4,0.5,0.7,0.4,0.0003398622210123161,1.674217396457107e-6,3.4349123666865182
80.0,200.0,1.4,0.5,0.7,0.4,0.00038298723290696406,1.8866583230225309e-6,4.316886893056877
80.0,220.0,1.4,0.5,0.7,0.4,0.0003407430604175292,1.6785565567535943e-6,3.6183896519538306
80.0,240.0,1.4,0.5,0.7,0.4,0.00035615547034178,1.7544806319263208e-6,3.727908482814838
80.0,260.0,1.4,0.5,0.7,0.4,0.00031476738682223655,1.5505961012243095e-6,3.7262596782479886
80.0,280.0,1.4,0.5,0.7,0.4,0.00040098964727886823,1.975341187595993e-6,4.380484904320596
80.0,300.0,1.4,0.5,0.7,0.4,0.0003363098079103782,1.6567176231755953e-6,3.4955904278329504
80.0,320.0,1.4,0.5,0.7,0.4,0.00036778555059338943,1.8117723268415117e-6,3.86183230240036
80.0,340.0,1.4,0.5,0.7,0.4,0.0003269381944672264,1.6105515085287207e-6,3.72479532242019
80.0,360.0,1.4,0.5,0.7,0.4,0.00034724085916272335,1.7105657858626074e-6,3.887252158048987
80.0,380.0,1.4,0.5,0.7,0.4,0.0003401796610491521,1.6757811584734317e-6,3.6136327612787587
80.0,400.0,1.4,0.5,0.7,0.4,0.00034183104594025097,1.6839161530153052e-6,3.604898575300635
90.0,20.0,1.4,0.5,0.7,0.4,0.0009039936779738029,4.399696555614474e-6,6.068932463122303
90.0,40.0,1.4,0.5,0.7,0.4,0.0004306382548105162,2.09589700964763e-6,5.008224749002134
90.0,60.0,1.4,0.5,0.7,0.4,0.0005050445571810033,2.4580291353823946e-6,4.418485621215561
90.0,80.0,1.4,0.5,0.7,0.4,0.0004644262719851867,2.2603417689490865e-6,4.521520777097266
90.0,100.0,1.4,0.5,0.7,0.4,0.00046124510484753413,2.2448591716263547e-6,4.477351677840772
90.0,120.0,1.4,0.5,0.7,0.4,0.0003687105681382015,1.794497745042097e-6,4.554872677603768
90.0,140.0,1.4,0.5,0.7,0.4,0.00040345466324242374,1.9635956926080733e-6,4.215333663270651
90.0,160.0,1.4,0.5,0.7,0.4,0.0004175967427538959,2.032424557269285e-6,4.144829571421952
90.0,180.0,1.4,0.5,0.7,0.4,0.00039923279242044736,1.9430480372800714e-6,4.119884230449727
90.0,200.0,1.4,0.5,0.7,0.4,0.00040870561382949573,1.989151832849479e-6,4.012815357667758
90.0,220.0,1.4,0.5,0.7,0.4,0.0003905056003227102,1.9005731860193164e-6,4.197599216812341
90.0,240.0,1.4,0.5,0.7,0.4,0.0004249534783898567,2.068229458594094e-6,4.078266596730696
90.0,260.0,1.4,0.5,0.7,0.4,0.0003911731325464445,1.903822035316701e-6,3.60987341640995
90.0,280.0,1.4,0.5,0.7,0.4,0.0004442540251743406,2.1621643513684557e-6,3.684736577367208
90.0,300.0,1.4,0.5,0.7,0.4,0.0004317533955563945,2.1013243494821996e-6,4.373886449904645
90.0,320.0,1.4,0.5,0.7,0.4,0.00045610633418206306,2.219849006015859e-6,4.429036873410428
90.0,340.0,1.4,0.5,0.7,0.4,0.00039579373577584723,1.926310303330732e-6,3.9501982007738543
90.0,360.0,1.4,0.5,0.7,0.4,0.0003847485346569323,1.8725538064624347e-6,3.843534331326483
90.0,380.0,1.4,0.5,0.7,0.4,0.0004248509852262391,2.0677306289784343e-6,4.032327148318311
90.0,400.0,1.4,0.5,0.7,0.4,0.0004118248627313932,2.0043330769047944e-6,3.8664849976892524
100.0,20.0,1.4,0.5,0.7,0.4,0.0010771845049822853,5.25772298080125e-6,6.640645660419895
100.0,40.0,1.4,0.5,0.7,0.4,0.0007152533376522919,3.4911418545990834e-6,6.623773133600947
100.0,60.0,1.4,0.5,0.7,0.4,0.0003814172022408493,1.8616921987079742e-6,3.51297397548801
100.0,80.0,1.4,0.5,0.7,0.4,0.00046564344238092954,2.272799336178604e-6,4.058476209107234
100.0,100.0,1.4,0.5,0.7,0.4,0.0005640031073635688,2.7528915289006287e-6,4.888258755940251
100.0,120.0,1.4,0.5,0.7,0.4,0.0003920116688526527,1.913403646762202e-6,3.8643460140180923
100.0,140.0,1.4,0.5,0.7,0.4,0.00035726423805797604,1.743801907628406e-6,3.4958382952343405
100.0,160.0,1.4,0.5,0.7,0.4,0.0003985569987141261,1.945351313174428e-6,3.348841526974945
100.0,180.0,1.4,0.5,0.7,0.4,0.00039787553309396655,1.9420250887113333e-6,3.452510908781399
100.0,200.0,1.4,0.5,0.7,0.4,0.00035379694295608574,1.7268780871927156e-6,3.2288412315665855
100.0,220.0,1.4,0.5,0.7,0.4,0.00040579174470939286,1.9806640103991245e-6,3.6985574739398928
100.0,240.0,1.4,0.5,0.7,0.4,0.0003924166281241071,1.915380247481917e-6,3.4416288884370276
100.0,260.0,1.4,0.5,0.7,0.4,0.00044569440797702614,2.175428369417508e-6,3.8464034397341256
100.0,280.0,1.4,0.5,0.7,0.4,0.0004506447869264045,2.199591102027786e-6,3.4986734494853637
100.0,300.0,1.4,0.5,0.7,0.4,0.00043369150893826506,2.116842381761318e-6,3.339050843860335
100.0,320.0,1.4,0.5,0.7,0.4,0.00042166049191910096,2.058119150623575e-6,3.487930563919786
100.0,340.0,1.4,0.5,0.7,0.4,0.0004509829041904035,2.2012414478143344e-6,3.5895592729079087
100.0,360.0,1.4,0.5,0.7,0.4,0.0004090733098312471,1.9966812853175498e-6,3.233716838127478
100.0,380.0,1.4,0.5,0.7,0.4,0.0004120345617592597,2.0111351158747484e-6,3.2980073423775176
100.0,400.0,1.4,0.5,0.7,0.4,0.0004057245391400297,1.98033598092521e-6,3.4635179153510647
110.0,20.0,1.4,0.5,0.7,0.4,0.00039575899380145824,1.9091395092041025e-6,5.532079838855025
110.0,40.0,1.4,0.5,0.7,0.4,0.0004384587113147573,2.1151227439840802e-6,4.807106937241398
110.0,60.0,1.4,0.5,0.7,0.4,0.0005655311465848195,2.728119569083555e-6,5.195249092542735
110.0,80.0,1.4,0.5,0.7,0.4,0.0005309447450411335,2.561274932063444e-6,4.9640230924217885
110.0,100.0,1.4,0.5,0.7,0.4,0.00038550963694556186,1.8596966603390172e-6,3.982807581779394
110.0,120.0,1.4,0.5,0.7,0.4,0.00043216683055839956,2.084770741054768e-6,4.0583599435747395
110.0,140.0,1.4,0.5,0.7,0.4,0.0005138495708989606,2.4788078930757722e-6,4.494453096654909
110.0,160.0,1.4,0.5,0.7,0.4,0.00046975064759016943,2.266074896174099e-6,4.102130821240911
110.0,180.0,1.4,0.5,0.7,0.4,0.00048137949494327857,2.32217240065548e-6,3.9438234581226297
110.0,200.0,1.4,0.5,0.7,0.4,0.0005359605568774187,2.585471184574106e-6,4.3113548867022455
110.0,220.0,1.4,0.5,0.7,0.4,0.0005241310532665853,2.528405715257079e-6,3.9667998302972243
110.0,240.0,1.4,0.5,0.7,0.4,0.0004595091631909087,2.2166700240024886e-6,4.340856279811143
110.0,260.0,1.4,0.5,0.7,0.4,0.0005217442071480459,2.5168915809009055e-6,3.986472081706956
110.0,280.0,1.4,0.5,0.7,0.4,0.0004949917539135172,2.387837873371529e-6,4.196386443215792
110.0,300.0,1.4,0.5,0.7,0.4,0.0005949223577057742,2.869902632142694e-6,4.667261907031583
110.0,320.0,1.4,0.5,0.7,0.4,0.0005011734788228697,2.4176584850173043e-6,4.15376906835573
110.0,340.0,1.4,0.5,0.7,0.4,0.0005353993682409677,2.5827640132533135e-6,3.835704005191205
110.0,360.0,1.4,0.5,0.7,0.4,0.0005386958357344229,2.5986661568081853e-6,4.194304907209847
110.0,380.0,1.4,0.5,0.7,0.4,0.0004738209546229256,2.2857100379966104e-6,4.593854405127678
110.0,400.0,1.4,0.5,0.7,0.4,0.00049000348247518,2.363774475609957e-6,4.0537231534087335
120.0,20.0,1.4,0.5,0.7,0.4,0.0007781830098616374,3.907059360259771e-6,7.697236778021777
120.0,40.0,1.4,0.5,0.7,0.4,0.00019390102578652026,9.73527831066236e-7,2.3277180766169887
120.0,60.0,1.4,0.5,0.7,0.4,0.00020649698767199274,1.0367689583620643e-6,2.686901136668823
120.0,80.0,1.4,0.5,0.7,0.4,0.0002686804005068365,1.3489760897057202e-6,2.856142981819918
120.0,100.0,1.4,0.5,0.7,0.4,0.00020582515561552367,1.0333958601428976e-6,3.5142435582796536
120.0,120.0,1.4,0.5,0.7,0.4,0.00019771873535090614,9.926955817100584e-7,3.0230798574323683
120.0,140.0,1.4,0.5,0.7,0.4,0.00020719510063646717,1.0402740063492382e-6,2.945639448847645
120.0,160.0,1.4,0.5,0.7,0.4,0.0003219938678385971,1.6166494762057606e-6,4.4554915629059035
120.0,180.0,1.4,0.5,0.7,0.4,0.00027700745281645606,1.390784105631764e-6,3.16493462886615
120.0,200.0,1.4,0.5,0.7,0.4,0.00024069705345322525,1.2084788073805137e-6,3.4587845583801022
120.0,220.0,1.4,0.5,0.7,0.4,0.00018463245876107883,9.269927087440655e-7,3.084167709873414
120.0,240.0,1.4,0.5,0.7,0.4,0.00023402570280690098,1.1749836492262246e-6,3.010699436630559
120.0,260.0,1.4,0.5,0.7,0.4,0.00026138773657036413,1.31236147523439e-6,3.1210354167913423
120.0,280.0,1.4,0.5,0.7,0.4,0.0002261582111069124,1.1354829704672886e-6,3.35807555231911
120.0,300.0,1.4,0.5,0.7,0.4,0.0002598698756070242,1.3047406806279328e-6,3.3689953106021955
120.0,320.0,1.4,0.5,0.7,0.4,0.0002688666403513732,1.3499111526904284e-6,3.4227640568109803
120.0,340.0,1.4,0.5,0.7,0.4,0.00023844611258729627,1.1971774046665393e-6,3.1936557820375056
120.0,360.0,1.4,0.5,0.7,0.4,0.00020800240164139282,1.0443272597714668e-6,2.8625458250976132
120.0,380.0,1.4,0.5,0.7,0.4,0.00023579377720519374,1.1838607019759544e-6,2.976310505117584
120.0,400.0,1.4,0.5,0.7,0.4,0.00023065063681310786,1.1580382995906825e-6,2.915360364003276
130.0,20.0,1.4,0.5,0.7,0.4,0.0002481270368802321,1.2079281039838712e-6,3.056805348198605
130.0,40.0,1.4,0.5,0.7,0.4,0.00017648332919587042,8.591533429838527e-7,2.951001538067743
130.0,60.0,1.4,0.5,0.7,0.4,0.00010818894738204972,5.266837170440637e-7,2.284891938207139
130.0,80.0,1.4,0.5,0.7,0.4,0.00014142343893532497,6.884753415021158e-7,2.708718346535678
130.0,100.0,1.4,0.5,0.7,0.4,0.00016564671400305837,8.063987048434933e-7,2.3986757965154495
130.0,120.0,1.4,0.5,0.7,0.4,0.0001602831322349642,7.802878011823832e-7,2.372904576683685
130.0,140.0,1.4,0.5,0.7,0.4,0.00014313722137094818,6.968183499631503e-7,1.9844967820294561
130.0,160.0,1.4,0.5,0.7,0.4,0.00012482563933918217,6.076741968604279e-7,1.925835157641681
130.0,180.0,1.4,0.5,0.7,0.4,0.00013130018413949106,6.391934731276521e-7,2.1839989303881664
130.0,200.0,1.4,0.5,0.7,0.4,0.00014232898565327308,6.928837096663955e-7,2.2836254752319256
130.0,220.0,1.4,0.5,0.7,0.4,0.00012224317247673275,5.951022726558705e-7,1.8919491253966498
130.0,240.0,1.4,0.5,0.7,0.4,0.00010634364004925937,5.177004211655058e-7,1.8269719029879437
130.0,260.0,1.4,0.5,0.7,0.4,0.00012568266390614266,6.118463502591561e-7,1.9101077554293318
130.0,280.0,1.4,0.5,0.7,0.4,0.0001406652242651082,6.847842128749288e-7,2.159059338304568
130.0,300.0,1.4,0.5,0.7,0.4,0.0001164098781998698,5.667047220123583e-7,1.874966553125922
130.0,320.0,1.4,0.5,0.7,0.4,0.0001274787424172621,6.205899911691544e-7,1.8834151516783633
130.0,340.0,1.4,0.5,0.7,0.4,0.00013136684704932386,6.3951800044758e-7,2.172164556478238
