ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),FRAMEWORK
2.0,1.0,420.0,0.95,0.95,1.5,0.1,3.505885819196047e-07,0.00034305710825858923,0.00097900403059068,6.910765620973674e-07,0.0008313101479576484,0.0014021822212022847,1.0100601741842125e-08,0.00010050174994417822,0.0005558258399790751,,,,173014.0
2.0,1.0,440.0,0.95,0.95,1.5,0.1,3.4500911571874855e-07,0.0003449357847459024,0.001005426757964523,6.799344092884246e-07,0.0008245813539538865,0.0014525819510291297,1.0083822149072534e-08,0.00010041823613802691,0.0005582715648999163,,,,173014.0
2.0,1.0,460.0,0.95,0.95,1.5,0.1,3.503512420706658e-07,0.0003465426647240063,0.0009727585221932875,6.906255109299599e-07,0.0008310388143341801,0.0013883978148054314,1.0076973211371652e-08,0.00010038412828416478,0.0005571192295811434,,,,173014.0
2.0,1.0,480.0,0.95,0.95,1.5,0.1,3.3639002778971756e-07,0.00034144455575303695,0.000943696226555264,6.627283947403649e-07,0.0008140813194886399,0.001329697025302553,1.0051660839070055e-08,0.00010025797144900776,0.0005576954278079749,,,,173014.0
2.0,1.0,500.0,0.95,0.95,1.5,0.1,3.390625314233042e-07,0.00034504675677818076,0.0009643297299011887,6.680631509056986e-07,0.0008173513020150507,0.0013709790813269767,1.006191194090963e-08,0.00010030908204599237,0.0005576803784754006,,,,173014.0
3.0,1.0,20.0,0.95,0.95,1.5,0.1,7.668678360722142e-05,0.007008056513149742,0.02568801206878785,0.0001532961047311442,0.01238128041565751,0.04985454375622963,7.746248329862148e-08,0.00027832082800002855,0.001521480381346081,,,,94822.0
3.0,1.0,40.0,0.95,0.95,1.5,0.1,4.8070581898578495e-06,0.0016635424866532358,0.00623668365018995,9.594834832054275e-06,0.0030975530394255196,0.011748668664836662,1.9281547661423214e-08,0.0001388580125935238,0.0007246986355432387,,,,94822.0
3.0,1.0,60.0,0.95,0.95,1.5,0.1,1.0283767953417276e-06,0.0007377299755094187,0.002491643483437123,2.0431991495497472e-06,0.0014294051733325115,0.004271359347235258,1.3554441133707555e-08,0.00011642354200808167,0.0007119276196389883,,,,94822.0
3.0,1.0,80.0,0.95,0.95,1.5,0.1,6.839262065177584e-07,0.0005311324636449642,0.0016787554030694993,1.3563642788856702e-06,0.001164630533210284,0.002676482652089387,1.1488134149846767e-08,0.00010718271385744423,0.0006810281540496117,,,,94822.0
3.0,1.0,100.0,0.95,0.95,1.5,0.1,5.704965852244342e-07,0.00045844392882308935,0.0014098242885189967,1.1300013144438182e-06,0.0010630151995356502,0.002133134601538635,1.0991856005050016e-08,0.00010484205265564965,0.0006865139754993585,,,,94822.0
3.0,1.0,120.0,0.95,0.95,1.5,0.1,5.72152658281402e-07,0.00047055570376908765,0.0015006302496582192,1.1337277719957892e-06,0.0010647665340325968,0.0023425237656727067,1.057754456701489e-08,0.0001028471903700577,0.000658736733643731,,,,94822.0
3.0,1.0,140.0,0.95,0.95,1.5,0.1,5.159062059712376e-07,0.00043786403801464026,0.001379336145959519,1.0211956351054994e-06,0.0010105422480557156,0.0020955888977651654,1.061677683697562e-08,0.00010303774471995988,0.0006630833941538729,,,,94822.0
3.0,1.0,160.0,0.95,0.95,1.5,0.1,4.566504157031076e-07,0.00040323055826610926,0.0012514040850088843,9.028640656019917e-07,0.000950191594154564,0.0018485131588878356,1.0436765804223684e-08,0.00010216049042669913,0.000654295011129933,,,,94822.0
3.0,1.0,180.0,0.95,0.95,1.5,0.1,4.136470440681926e-07,0.0003856499261406853,0.001186651269997288,8.168726888740444e-07,0.0009038100955809491,0.0017204598074313099,1.0421399262340855e-08,0.00010208525487229219,0.0006528427325632656,,,,94822.0
3.0,1.0,200.0,0.95,0.95,1.5,0.1,4.1644729395067577e-07,0.00038030557786714736,0.0011591426924835494,8.224112892256518e-07,0.0009068689482089746,0.0016675575591517048,1.0483298675699754e-08,0.00010238798110959974,0.0006507278258153936,,,,94822.0
3.0,1.0,220.0,0.95,0.95,1.5,0.1,3.8096766579664164e-07,0.0003581293570703887,0.0010751483324724512,7.515432195395724e-07,0.0008669159241469569,0.0015030127064154777,1.0392112053710765e-08,0.00010194170909745807,0.0006472839585294244,,,,94822.0
3.0,1.0,240.0,0.95,0.95,1.5,0.1,3.6974751672748227e-07,0.00034939825419430087,0.0011008709589583156,7.290932123423577e-07,0.0008538695522984513,0.0015538406065709577,1.0401821112606701e-08,0.00010198931862017071,0.0006479013113456733,,,,94822.0
3.0,1.0,260.0,0.95,0.95,1.5,0.1,3.6443895064334455e-07,0.0003590209676920222,0.0011692123196259193,7.185018178378511e-07,0.0008476448653993317,0.0016883342998109813,1.0376083448838065e-08,0.00010186306223964635,0.0006500903394408566,,,,94822.0
3.0,1.0,280.0,0.95,0.95,1.5,0.1,3.69565528225436e-07,0.0003599236668301018,0.0010754197813991268,7.287618665742984e-07,0.0008536755042604293,0.001502322347769277,1.0369189876573629e-08,0.00010182921916902648,0.000648517215028977,,,,94822.0
3.0,1.0,300.0,0.95,0.95,1.5,0.1,3.4615141196818714e-07,0.00035086703929769714,0.0010537269077076639,6.819348344169013e-07,0.0008257934574800779,0.0014587923232004904,1.0367989519473027e-08,0.00010182332502660196,0.0006486614922148372,,,,94822.0
3.0,1.0,320.0,0.95,0.95,1.5,0.1,3.418264460461632e-07,0.0003420067423226896,0.001057759592649445,6.73319280453573e-07,0.0008205603454064625,0.001467246126426175,1.0333611638753301e-08,0.00010165437343643066,0.0006482730588727152,,,,94822.0
3.0,1.0,340.0,0.95,0.95,1.5,0.1,3.4521539760480555e-07,0.00034171806599981767,0.001003611872944619,6.80079971433716e-07,0.0008246696135021078,0.0013619574748081824,1.0350823775895045e-08,0.00010173899830396919,0.0006452662710810558,,,,94822.0
3.0,1.0,360.0,0.95,0.95,1.5,0.1,3.4670748099402056e-07,0.0003452638631093565,0.001063771029930984,6.830635982598307e-07,0.0008264766168863041,0.0014772867417483981,1.0351363728210531e-08,0.00010174165188461671,0.0006502553181135699,,,,94822.0
3.0,1.0,380.0,0.95,0.95,1.5,0.1,3.4475840673776163e-07,0.0003429625417392558,0.000992141945199611,6.79142536675871e-07,0.0008241010476124096,0.0013354644911750448,1.03742767996522e-08,0.00010185419382456571,0.0006488193992241769,,,,94822.0
3.0,1.0,400.0,0.95,0.95,1.5,0.1,3.377508839708908e-07,0.00034118346747897985,0.0010163651147936212,6.651689262717984e-07,0.0008155788902808841,0.001383779533051273,1.0332841669983119e-08,0.00010165058617628881,0.0006489506965359692,,,,94822.0
3.0,1.0,420.0,0.95,0.95,1.5,0.1,3.282428324811566e-07,0.00033228974664078277,0.0010065310149206296,6.461365363218936e-07,0.0008038261853920246,0.001367474863451394,1.0349128640419762e-08,0.00010173066715803924,0.0006455871663898654,,,,94822.0
3.0,1.0,440.0,0.95,0.95,1.5,0.1,3.282135865643503e-07,0.00033915728047006246,0.0010176359757882144,6.461050084905015e-07,0.0008038065740528013,0.0013875405383506985,1.0322164638198985e-08,0.00010159805430321481,0.0006477314132257302,,,,94822.0
3.0,1.0,460.0,0.95,0.95,1.5,0.1,3.230528540410634e-07,0.0003327149716179513,0.0009726948181794383,6.35771062425792e-07,0.0007973525333413019,0.001297961996174708,1.0334645656334784e-08,0.00010165945925655313,0.0006474276401841687,,,,94822.0
3.0,1.0,480.0,0.95,0.95,1.5,0.1,3.2711548284046214e-07,0.0003344587605016557,0.0009784067496956491,6.43920987174591e-07,0.0008024468749858716,0.001307850207027417,1.0309978506333296e-08,0.00010153806432236777,0.0006489632923638813,,,,94822.0
3.0,1.0,500.0,0.95,0.95,1.5,0.1,3.3659834307976277e-07,0.00034112874404726407,0.0010436944823070478,6.628790632080342e-07,0.0008141738531837252,0.0014429319810150935,1.0317622951491296e-08,0.00010157570059562127,0.0006444569835990024,,,,94822.0
4.0,1.0,20.0,0.95,0.95,1.5,0.1,0.00010834883622369036,0.007681233689380443,0.02972699775626214,0.000216537892402017,0.014715226549462872,0.05695231946926829,1.597800453637823e-07,0.0003997249621474525,0.0025016760432559786,,,,126855.0
4.0,1.0,40.0,0.95,0.95,1.5,0.1,7.285513172836152e-06,0.002075990682539045,0.007385672984940804,1.4552770356471024e-05,0.003814809347329303,0.014024244609841216,1.8255989201282002e-08,0.00013511472607115037,0.0007471013600403919,,,,126855.0
4.0,1.0,60.0,0.95,0.95,1.5,0.1,1.2440238795914854e-06,0.0008649706016946672,0.0024462792636580754,2.4744634106215157e-06,0.0015730427237114432,0.0043529602438624184,1.3584348561454784e-08,0.00011655191358984538,0.0005395982834537332,,,,126855.0
4.0,1.0,80.0,0.95,0.95,1.5,0.1,7.273920372202107e-07,0.000570045734337401,0.0017397264008794332,1.443041223398869e-06,0.0012012665080650793,0.002968577172245406,1.1742851041552277e-08,0.0001083644362397197,0.0005108756295134604,,,,126855.0
4.0,1.0,100.0,0.95,0.95,1.5,0.1,6.610550649002605e-07,0.0005222452602253586,0.0014392862791032621,1.3104996313217264e-06,0.0011447705583747891,0.002372092450994967,1.1610498478794442e-08,0.00010775202308446204,0.0005064801072115571,,,,126855.0
