ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),HITS,FRAMEWORK
1.0,22.0,340.0,0.95,0.95,0.1,0.1,1.8311777225479378,0.8815470367104994,5.494968585365486,1.8311777225479378,0.8815470367104994,5.494968585365486,,,,,,,0.5045411321779969,90112.0
1.0,22.0,360.0,0.95,0.95,0.1,0.1,2.0888191949322357,0.9567076675873054,5.957088377868683,2.0888191949322357,0.9567076675873054,5.957088377868683,,,,,,,0.5026198839488444,90112.0
1.0,22.0,380.0,0.95,0.95,0.1,0.1,2.6712405641829435,1.0324749359452683,6.7037924412095675,2.6712405641829435,1.0324749359452683,6.7037924412095675,,,,,,,0.5020959071590755,90112.0
1.0,22.0,400.0,0.95,0.95,0.1,0.1,3.120622842468127,1.0581330270537501,7.121434813627662,3.120622842468127,1.0581330270537501,7.121434813627662,,,,,,,0.5020959071590755,90112.0
1.0,22.0,420.0,0.95,0.95,0.1,0.1,3.907025958425636,1.0852218684001054,8.17352567454491,3.907025958425636,1.0852218684001054,8.17352567454491,,,,,,,0.5005239767897689,90112.0
1.0,22.0,440.0,0.95,0.95,0.1,0.1,4.411787809295754,1.1679781291258449,8.383921918457876,4.411787809295754,1.1679781291258449,8.383921918457876,,,,,,,0.5006986357196919,90112.0
1.0,22.0,460.0,0.95,0.95,0.1,0.1,4.666826990539057,1.1794395845088994,9.597309165202617,4.666826990539057,1.1794395845088994,9.597309165202617,,,,,,,0.5019212482291525,90112.0
1.0,22.0,480.0,0.95,0.95,0.1,0.1,4.664451584273939,1.2162348705197332,8.131740715232006,4.664451584273939,1.2162348705197332,8.131740715232006,,,,,,,0.500174658929923,90112.0
1.0,22.0,500.0,0.95,0.95,0.1,0.1,6.3214750631416505,1.3196224687368858,9.56156013355073,6.3214750631416505,1.3196224687368858,9.56156013355073,,,,,,,0.5020959071590755,90112.0
2.0,22.0,20.0,0.95,0.95,0.1,0.1,0.7350188407607661,0.5942286075087434,1.9714533641291074,0.7350188407607661,0.5942286075087434,1.9714533641291074,,,,,,,0.5020959071590755,61267.0
2.0,22.0,40.0,0.95,0.95,0.1,0.1,0.7765519462837893,0.6211923260241149,2.154190226417982,0.7765519462837893,0.6211923260241149,2.154190226417982,,,,,,,0.49825341070077045,61267.0
2.0,22.0,60.0,0.95,0.95,0.1,0.1,0.814768450720797,0.6325503097738062,2.442444805627952,0.814768450720797,0.6325503097738062,2.442444805627952,,,,,,,0.5027945428787673,61267.0
2.0,22.0,80.0,0.95,0.95,0.1,0.1,0.824545691875483,0.6384903911133754,2.5569690362358233,0.824545691875483,0.6384903911133754,2.5569690362358233,,,,,,,0.5061130625473035,61267.0
2.0,22.0,100.0,0.95,0.95,0.1,0.1,0.8407525114935182,0.6448652053768841,2.5583365996872915,0.8407525114935182,0.6448652053768841,2.5583365996872915,,,,,,,0.5052397678976887,61267.0
2.0,22.0,120.0,0.95,0.95,0.1,0.1,0.8654160806974014,0.6525580875929478,2.8466794006865617,0.8654160806974014,0.6525580875929478,2.8466794006865617,,,,,,,0.5027945428787673,61267.0
2.0,22.0,140.0,0.95,0.95,0.1,0.1,0.988662199458529,0.675788825690664,3.1297402607621008,0.988662199458529,0.675788825690664,3.1297402607621008,,,,,,,0.5064623804071494,61267.0
2.0,22.0,160.0,0.95,0.95,0.1,0.1,1.1040040056926765,0.7045564013097946,3.6072971259866544,1.1040040056926765,0.7045564013097946,3.6072971259866544,,,,,,,0.5062877214772264,61267.0
2.0,22.0,180.0,0.95,0.95,0.1,0.1,1.1168050734649078,0.7030656427437102,3.5752383538224497,1.1168050734649078,0.7030656427437102,3.5752383538224497,,,,,,,0.5059384036173805,61267.0
2.0,22.0,200.0,0.95,0.95,0.1,0.1,1.1944907993115632,0.720138195403259,3.8494454500776643,1.1944907993115632,0.720138195403259,3.8494454500776643,,,,,,,0.5073356750567641,61267.0
2.0,22.0,220.0,0.95,0.95,0.1,0.1,1.3380361442040405,0.7444792011341603,3.795999119170414,1.3380361442040405,0.7444792011341603,3.795999119170414,,,,,,,0.504017155388228,61267.0
2.0,22.0,240.0,0.95,0.95,0.1,0.1,1.4691097617632163,0.7746163627112047,4.153644461477338,1.4691097617632163,0.7746163627112047,4.153644461477338,,,,,,,0.507859651846533,61267.0
2.0,22.0,260.0,0.95,0.95,0.1,0.1,1.6391419933342652,0.8182774921985078,4.67711300354683,1.6391419933342652,0.8182774921985078,4.67711300354683,,,,,,,0.5069863571969182,61267.0
2.0,22.0,280.0,0.95,0.95,0.1,0.1,1.7578315022025894,0.8653121483612819,4.597463941886112,1.7578315022025894,0.8653121483612819,4.597463941886112,,,,,,,0.5076849929166101,61267.0
2.0,22.0,300.0,0.95,0.95,0.1,0.1,2.023279502398385,0.8940633732140331,4.92465550623482,2.023279502398385,0.8940633732140331,4.92465550623482,,,,,,,0.5069863571969182,61267.0
2.0,22.0,320.0,0.95,0.95,0.1,0.1,2.458705361410205,0.9406787107154283,5.299453432351417,2.458705361410205,0.9406787107154283,5.299453432351417,,,,,,,0.5057637446874576,61267.0
2.0,22.0,340.0,0.95,0.95,0.1,0.1,2.6611801956697376,0.9735479340807991,5.6658957817101285,2.6611801956697376,0.9735479340807991,5.6658957817101285,,,,,,,0.5055890857575346,61267.0
2.0,22.0,360.0,0.95,0.95,0.1,0.1,3.175961675228265,1.04988295708884,5.273564766659154,3.175961675228265,1.04988295708884,5.273564766659154,,,,,,,0.503842496458305,61267.0
2.0,22.0,380.0,0.95,0.95,0.1,0.1,3.626326672133834,1.109624647273969,5.967603656318564,3.626326672133834,1.109624647273969,5.967603656318564,,,,,,,0.5022705660889984,61267.0
2.0,22.0,400.0,0.95,0.95,0.1,0.1,3.380541329001886,1.0714927617165602,5.5145848194857345,3.380541329001886,1.0714927617165602,5.5145848194857345,,,,,,,0.5033185196685361,61267.0
2.0,22.0,420.0,0.95,0.95,0.1,0.1,3.9676131629959186,1.1401524090631145,6.402238543748616,3.9676131629959186,1.1401524090631145,6.402238543748616,,,,,,,0.5036678375283821,61267.0
2.0,22.0,440.0,0.95,0.95,0.1,0.1,4.391012628600752,1.1908297724984227,7.467361971640017,4.391012628600752,1.1908297724984227,7.467361971640017,,,,,,,0.5034931785984591,61267.0
2.0,22.0,460.0,0.95,0.95,0.1,0.1,4.510174442043457,1.2438772716529165,7.6689854409580605,4.510174442043457,1.2438772716529165,7.6689854409580605,,,,,,,0.5033185196685361,61267.0
2.0,22.0,480.0,0.95,0.95,0.1,0.1,4.6341991500205975,1.2520985042535673,7.75502516519429,4.6341991500205975,1.2520985042535673,7.75502516519429,,,,,,,0.5029692018086902,61267.0
2.0,22.0,500.0,0.95,0.95,0.1,0.1,4.96895933102064,1.2680801353435924,7.9313145306641974,4.96895933102064,1.2680801353435924,7.9313145306641974,,,,,,,0.5029692018086902,61267.0
3.0,22.0,20.0,0.95,0.95,0.1,0.1,0.738006144483229,0.5899829381649777,2.189256785089426,0.738006144483229,0.5899829381649777,2.189256785089426,,,,,,,0.5045411321779969,41585.0
3.0,22.0,40.0,0.95,0.95,0.1,0.1,0.7391275487002315,0.5954518633624566,2.1129371644326183,0.7391275487002315,0.5954518633624566,2.1129371644326183,,,,,,,0.5024452250189214,41585.0
3.0,22.0,60.0,0.95,0.95,0.1,0.1,0.7651780997697838,0.6041124533075197,2.3124239918157263,0.7651780997697838,0.6041124533075197,2.3124239918157263,,,,,,,0.5003493178598459,41585.0
3.0,22.0,80.0,0.95,0.95,0.1,0.1,0.8078760265280672,0.6150804924084691,2.5986034016889836,0.8078760265280672,0.6150804924084691,2.5986034016889836,,,,,,,0.5031438607386132,41585.0
3.0,22.0,100.0,0.95,0.95,0.1,0.1,0.8759056487145714,0.6411103483457526,2.896866424391238,0.8759056487145714,0.6411103483457526,2.896866424391238,,,,,,,0.5031438607386132,41585.0
3.0,22.0,120.0,0.95,0.95,0.1,0.1,0.9097447863307538,0.6575693928640588,3.1966890913781505,0.9097447863307538,0.6575693928640588,3.1966890913781505,,,,,,,0.5052397678976887,41585.0
3.0,22.0,140.0,0.95,0.95,0.1,0.1,1.0206499721810716,0.6920270024697266,3.118648296643208,1.0206499721810716,0.6920270024697266,3.118648296643208,,,,,,,0.5062877214772264,41585.0
3.0,22.0,160.0,0.95,0.95,0.1,0.1,1.1197130032660356,0.7225006870077361,3.3385917475358666,1.1197130032660356,0.7225006870077361,3.3385917475358666,,,,,,,0.5057637446874576,41585.0
3.0,22.0,180.0,0.95,0.95,0.1,0.1,1.13997745843836,0.7213238398910932,3.2062282722513475,1.13997745843836,0.7213238398910932,3.2062282722513475,,,,,,,0.5071610161268412,41585.0
3.0,22.0,200.0,0.95,0.95,0.1,0.1,1.309477107668348,0.7597429452530057,3.6474857691344362,1.309477107668348,0.7597429452530057,3.6474857691344362,,,,,,,0.5048904500378427,41585.0
3.0,22.0,220.0,0.95,0.95,0.1,0.1,1.3697960450672457,0.7840318135898908,4.57145101320958,1.3697960450672457,0.7840318135898908,4.57145101320958,,,,,,,0.5061130625473035,41585.0
3.0,22.0,240.0,0.95,0.95,0.1,0.1,1.4660423295175322,0.8020166005931157,5.2556275507937835,1.4660423295175322,0.8020166005931157,5.2556275507937835,,,,,,,0.5057637446874576,41585.0
3.0,22.0,260.0,0.95,0.95,0.1,0.1,1.5625527000945332,0.8213692397033399,5.370401410780821,1.5625527000945332,0.8213692397033399,5.370401410780821,,,,,,,0.5052397678976887,41585.0
3.0,22.0,280.0,0.95,0.95,0.1,0.1,1.564686704202555,0.839645202071002,6.333647538942559,1.564686704202555,0.839645202071002,6.333647538942559,,,,,,,0.5066370393370724,41585.0
3.0,22.0,300.0,0.95,0.95,0.1,0.1,1.586001338157185,0.8520230026750919,6.589253111015167,1.586001338157185,0.8520230026750919,6.589253111015167,,,,,,,0.5059384036173805,41585.0
3.0,22.0,320.0,0.95,0.95,0.1,0.1,1.80465219059074,0.8761092265918304,6.631116570074686,1.80465219059074,0.8761092265918304,6.631116570074686,,,,,,,0.5062877214772264,41585.0
3.0,22.0,340.0,0.95,0.95,0.1,0.1,1.8208389173852813,0.8801660823330005,6.186994331473614,1.8208389173852813,0.8801660823330005,6.186994331473614,,,,,,,0.5052397678976887,41585.0
3.0,22.0,360.0,0.95,0.95,0.1,0.1,1.7660594362237185,0.8727791920207162,5.774024440300934,1.7660594362237185,0.8727791920207162,5.774024440300934,,,,,,,0.504017155388228,41585.0
3.0,22.0,380.0,0.95,0.95,0.1,0.1,2.061667429021247,0.9360068260447317,6.663547558933336,2.061667429021247,0.9360068260447317,6.663547558933336,,,,,,,0.5054144268276116,41585.0
3.0,22.0,400.0,0.95,0.95,0.1,0.1,2.429454199148118,0.9687565573937041,6.452096415891611,2.429454199148118,0.9687565573937041,6.452096415891611,,,,,,,0.504191814318151,41585.0
3.0,22.0,420.0,0.95,0.95,0.1,0.1,3.275736352372865,1.0603420240441574,7.26184976063074,3.275736352372865,1.0603420240441574,7.26184976063074,,,,,,,0.5055890857575346,41585.0
3.0,22.0,440.0,0.95,0.95,0.1,0.1,3.6876030571648974,1.1163930110151803,7.8446412712089355,3.6876030571648974,1.1163930110151803,7.8446412712089355,,,,,,,0.5047157911079199,41585.0
3.0,22.0,460.0,0.95,0.95,0.1,0.1,4.027985309997653,1.1487077250498234,7.888758027947923,4.027985309997653,1.1487077250498234,7.888758027947923,,,,,,,0.5052397678976887,41585.0
3.0,22.0,480.0,0.95,0.95,0.1,0.1,3.582307778378825,1.1210171448770847,8.563090581279498,3.582307778378825,1.1210171448770847,8.563090581279498,,,,,,,0.5047157911079199,41585.0
3.0,22.0,500.0,0.95,0.95,0.1,0.1,4.095372213585489,1.2013870875208779,8.978386079846864,4.095372213585489,1.2013870875208779,8.978386079846864,,,,,,,0.503842496458305,41585.0
4.0,22.0,20.0,0.95,0.95,0.1,0.1,0.7186511414200585,0.5830703168229688,2.067531706822673,0.7186511414200585,0.5830703168229688,2.067531706822673,,,,,,,0.503842496458305,9968.0
4.0,22.0,40.0,0.95,0.95,0.1,0.1,0.7444515979706647,0.598898585566721,2.3842745151283373,0.7444515979706647,0.598898585566721,2.3842745151283373,,,,,,,0.5024452250189214,9968.0
4.0,22.0,60.0,0.95,0.95,0.1,0.1,0.78409236812866,0.6115750818631883,2.513260507618921,0.78409236812866,0.6115750818631883,2.513260507618921,,,,,,,0.5057637446874576,9968.0
4.0,22.0,80.0,0.95,0.95,0.1,0.1,0.7992299811326142,0.6208764237739354,2.763496316618149,0.7992299811326142,0.6208764237739354,2.763496316618149,,,,,,,0.5031438607386132,9968.0
4.0,22.0,100.0,0.95,0.95,0.1,0.1,0.8347327513655699,0.6332450438160367,2.773385523638538,0.8347327513655699,0.6332450438160367,2.773385523638538,,,,,,,0.5055890857575346,9968.0
4.0,22.0,120.0,0.95,0.95,0.1,0.1,0.8881684559266038,0.6590435725589153,3.2226479854650343,0.8881684559266038,0.6590435725589153,3.2226479854650343,,,,,,,0.5031438607386132,9968.0
4.0,22.0,140.0,0.95,0.95,0.1,0.1,0.9732816797432063,0.678453126202452,3.1572777528659732,0.9732816797432063,0.678453126202452,3.1572777528659732,,,,,,,0.5050651089677657,9968.0
4.0,22.0,160.0,0.95,0.95,0.1,0.1,1.0474651762474387,0.7106090560633579,3.338557785038713,1.0474651762474387,0.7106090560633579,3.338557785038713,,,,,,,0.5071610161268412,9968.0
4.0,22.0,180.0,0.95,0.95,0.1,0.1,0.9924371742892376,0.6921879240893474,2.9799229901996966,0.9924371742892376,0.6921879240893474,2.9799229901996966,,,,,,,0.5076849929166101,9968.0
4.0,22.0,200.0,0.95,0.95,0.1,0.1,1.0517155226725812,0.7055109089428753,3.423203519119733,1.0517155226725812,0.7055109089428753,3.423203519119733,,,,,,,0.5057637446874576,9968.0
4.0,22.0,220.0,0.95,0.95,0.1,0.1,1.1893712646705346,0.7338587002391218,3.627149694445628,1.1893712646705346,0.7338587002391218,3.627149694445628,,,,,,,0.5069863571969182,9968.0
4.0,22.0,240.0,0.95,0.95,0.1,0.1,1.2946429114850413,0.7647351974791587,4.074109419518913,1.2946429114850413,0.7647351974791587,4.074109419518913,,,,,,,0.5064623804071494,9968.0
4.0,22.0,260.0,0.95,0.95,0.1,0.1,1.272685494583533,0.7627634210350644,4.786386705947771,1.272685494583533,0.7627634210350644,4.786386705947771,,,,,,,0.5059384036173805,9968.0
4.0,22.0,280.0,0.95,0.95,0.1,0.1,1.4661705021403402,0.8222063300114616,4.447693077560958,1.4661705021403402,0.8222063300114616,4.447693077560958,,,,,,,0.5055890857575346,9968.0
4.0,22.0,300.0,0.95,0.95,0.1,0.1,1.4948732756231833,0.8392889720050672,4.702619108805041,1.4948732756231833,0.8392889720050672,4.702619108805041,,,,,,,0.5043664732480739,9968.0
4.0,22.0,320.0,0.95,0.95,0.1,0.1,1.7772217754842945,0.8864123107001843,5.474952410391946,1.7772217754842945,0.8864123107001843,5.474952410391946,,,,,,,0.5031438607386132,9968.0
4.0,22.0,340.0,0.95,0.95,0.1,0.1,2.097812077119765,0.9319639843412322,5.524626061493383,2.097812077119765,0.9319639843412322,5.524626061493383,,,,,,,0.5034931785984591,9968.0
4.0,22.0,360.0,0.95,0.95,0.1,0.1,2.3569805755895854,0.9722273290237555,6.1385851803858795,2.3569805755895854,0.9722273290237555,6.1385851803858795,,,,,,,0.5034931785984591,9968.0
4.0,22.0,380.0,0.95,0.95,0.1,0.1,2.8271172860436757,1.0412032448893616,7.305672130415343,2.8271172860436757,1.0412032448893616,7.305672130415343,,,,,,,0.5043664732480739,9968.0
4.0,22.0,400.0,0.95,0.95,0.1,0.1,3.1013237716340796,1.0822481184105837,7.324892986937812,3.1013237716340796,1.0822481184105837,7.324892986937812,,,,,,,0.5029692018086902,9968.0
4.0,22.0,420.0,0.95,0.95,0.1,0.1,3.346346796785088,1.1172895673664416,7.17307217562571,3.346346796785088,1.1172895673664416,7.17307217562571,,,,,,,0.5036678375283821,9968.0
4.0,22.0,440.0,0.95,0.95,0.1,0.1,3.6781445138427875,1.1411865485942105,7.724267812843027,3.6781445138427875,1.1411865485942105,7.724267812843027,,,,,,,0.5029692018086902,9968.0
4.0,22.0,460.0,0.95,0.95,0.1,0.1,4.491186955906959,1.2282430100877542,8.001478044555126,4.491186955906959,1.2282430100877542,8.001478044555126,,,,,,,0.5036678375283821,9968.0
4.0,22.0,480.0,0.95,0.95,0.1,0.1,5.075768406884964,1.2706023030705047,8.493856309994252,5.075768406884964,1.2706023030705047,8.493856309994252,,,,,,,0.5027945428787673,9968.0
4.0,22.0,500.0,0.95,0.95,0.1,0.1,5.239275663545223,1.3210935242536264,8.12537556620825,5.239275663545223,1.3210935242536264,8.12537556620825,,,,,,,0.5052397678976887,9968.0
5.0,22.0,20.0,0.95,0.95,0.1,0.1,0.7378382772067525,0.5919329725225322,2.3003077599321062,0.7378382772067525,0.5919329725225322,2.3003077599321062,,,,,,,0.5036678375283821,52731.0
5.0,22.0,40.0,0.95,0.95,0.1,0.1,0.748949855639739,0.5986377381335585,2.3062186509655227,0.748949855639739,0.5986377381335585,2.3062186509655227,,,,,,,0.5019212482291525,52731.0
5.0,22.0,60.0,0.95,0.95,0.1,0.1,0.781765097532994,0.615432776031217,2.503735288484341,0.781765097532994,0.615432776031217,2.503735288484341,,,,,,,0.5010479535795377,52731.0
5.0,22.0,80.0,0.95,0.95,0.1,0.1,0.8255381030421036,0.6313337538638435,2.410915589053496,0.8255381030421036,0.6313337538638435,2.410915589053496,,,,,,,0.5024452250189214,52731.0
5.0,22.0,100.0,0.95,0.95,0.1,0.1,0.841443510920193,0.6427332131059816,2.6783715639137595,0.841443510920193,0.6427332131059816,2.6783715639137595,,,,,,,0.5020959071590755,52731.0
5.0,22.0,120.0,0.95,0.95,0.1,0.1,1.0203356667176127,0.6952426678192005,2.909315541379989,1.0203356667176127,0.6952426678192005,2.909315541379989,,,,,,,0.5019212482291525,52731.0
5.0,22.0,140.0,0.95,0.95,0.1,0.1,1.2550141346369432,0.7378928776328182,3.7259978528588285,1.2550141346369432,0.7378928776328182,3.7259978528588285,,,,,,,0.5050651089677657,52731.0
5.0,22.0,160.0,0.95,0.95,0.1,0.1,1.3944094174219621,0.7648005233096804,3.477671740048545,1.3944094174219621,0.7648005233096804,3.477671740048545,,,,,,,0.5061130625473035,52731.0
5.0,22.0,180.0,0.95,0.95,0.1,0.1,1.304654301343315,0.7597807620558936,3.514654769045785,1.304654301343315,0.7597807620558936,3.514654769045785,,,,,,,0.5064623804071494,52731.0
5.0,22.0,200.0,0.95,0.95,0.1,0.1,1.563996065306115,0.8164931500524344,4.157261449349677,1.563996065306115,0.8164931500524344,4.157261449349677,,,,,,,0.5064623804071494,52731.0
5.0,22.0,220.0,0.95,0.95,0.1,0.1,1.6198461183730795,0.8186280686333697,4.644000682164271,1.6198461183730795,0.8186280686333697,4.644000682164271,,,,,,,0.5076849929166101,52731.0
