Date,CLOSE,VOLUME,HIGH,LOW,OPEN
2018-12-10,0.02997,0.0,,,
2018-12-11,0.02921,0.0,,,
2018-12-12,0.03025,0.0,,,
2018-12-13,0.02892,0.0,,,
2018-12-14,0.02855,0.0,,,
2018-12-15,0.02848,0.0,,,
2018-12-16,0.02886,0.0,,,
2018-12-17,0.03196,0.0,,,
2018-12-18,0.03358,0.0,,,
2018-12-19,0.03466,0.0,,,
2018-12-20,0.03896,0.0,,,
2018-12-21,0.04058,0.0,,,
2018-12-22,0.04058,0.0,,,
2018-12-23,0.04384,0.0,,,
2018-12-24,0.04623,0.0,,,
2018-12-25,0.04116,0.0,,,
2018-12-26,0.04176,0.0,,,
2018-12-27,0.03612,0.0,,,
2018-12-28,0.04121,0.0,,,
2018-12-29,0.04342,0.0,,,
2018-12-30,0.04324,0.0,,,
2018-12-31,0.04043,0.0,,,
2019-01-01,0.0415,0.0,,,
2019-01-02,0.04562,0.0,,,
2019-01-03,0.04281,0.0,,,
2019-01-04,0.0438,0.0,,,
2019-01-05,0.04432,0.0,,,
2019-01-06,0.04891,0.0,,,
2019-01-07,0.04782,0.0,,,
2019-01-08,0.04844,0.0,,,
2019-01-09,0.05238,0.0,,,
2019-01-10,0.04399,0.0,,,
2019-01-11,0.04347,0.0,,,
2019-01-12,0.04358,0.0,,,
2019-01-13,0.03971,0.0,,,
2019-01-14,0.04373,0.0,,,
2019-01-15,0.04275,0.0,,,
2019-01-16,0.04579,0.0,,,
2019-01-17,0.04581,0.0,,,
2019-01-18,0.04401,0.0,,,
2019-01-19,0.04582,0.0,,,
2019-01-20,0.04321,0.0,,,
2019-01-21,0.04265,0.0,,,
2019-01-22,0.04346,0.0,,,
2019-01-23,0.04274,0.0,,,
2019-01-24,0.04313,0.0,,,
2019-01-25,0.04335,0.0,,,
2019-01-26,0.04304,0.0,,,
2019-01-27,0.04121,0.0,,,
2019-01-28,0.03825,0.0,,,
2019-01-29,0.038,0.0,,,
2019-01-30,0.04016,0.0,,,
2019-01-31,0.03869,0.0,,,
2019-02-01,0.03898,0.0,,,
2019-02-02,0.0384,0.0,,,
2019-02-03,0.03798,0.0,,,
2019-02-04,0.03805,0.0,,,
2019-02-05,0.03859,0.0,,,
2019-02-06,0.03628,0.0,,,
2019-02-07,0.03652,0.0,,,
2019-02-08,0.04001,0.0,,,
2019-02-09,0.04081,0.0,,,
2019-02-10,0.04181,0.0,,,
2019-02-11,0.04176,0.0,,,
2019-02-12,0.04087,0.0,,,
2019-02-13,0.04077,0.0,,,
2019-02-14,0.04062,0.0,,,
2019-02-15,0.04025,0.0,,,
2019-02-16,0.04162,0.0,,,
2019-02-17,0.04125,0.0,,,
2019-02-18,0.04487,0.0,,,
2019-02-19,0.04687,0.0,,,
2019-02-20,0.0466,0.0,,,
2019-02-21,0.04443,0.0,,,
2019-02-22,0.04564,0.0,,,
2019-02-23,0.04853,0.0,,,
2019-02-24,0.04257,0.0,,,
2019-02-25,0.04356,0.0,,,
2019-02-26,0.04349,0.0,,,
2019-02-27,0.04248,0.0,,,
2019-02-28,0.0434,0.0,,,
2019-03-01,0.043,147346.0,,,
2019-03-02,0.042,54611.0,,,
2019-03-03,0.044,25012.0,,,
2019-03-04,0.041,132353.0,,,
2019-03-05,0.043,69499.0,,,
2019-03-06,0.043,57358.0,,,
2019-03-07,0.043,57386.0,,,
2019-03-08,0.043,48951.0,,,
2019-03-09,0.046,214529.0,,,
2019-03-10,0.046,176391.0,,,
2019-03-11,0.048,156657.0,,,
2019-03-12,0.047,274030.0,,,
2019-03-13,0.046,127130.0,,,
2019-03-14,0.048,122231.0,,,
2019-03-15,0.05,296166.0,,,
2019-03-16,0.051,304614.0,,,
2019-03-17,0.05,197884.0,,,
2019-03-18,0.05,143050.0,,,
2019-03-19,0.052,269624.0,,,
2019-03-20,0.053,238194.0,,,
2019-03-21,0.053,385619.0,,,
2019-03-22,0.058,659583.0,,,
2019-03-23,0.064,686388.0,,,
2019-03-24,0.06,879104.0,,,
2019-03-25,0.057,689035.0,,,
2019-03-26,0.061,391952.0,,,
2019-03-27,0.067,689585.0,,,
2019-03-28,0.066,432016.0,,,
2019-03-29,0.071,764374.0,,,
2019-03-30,0.071,624373.0,,,
2019-03-31,0.071,110511.0,,,
2019-04-01,0.072,399269.0,,,
2019-04-02,0.082,1955138.0,,,
2019-04-03,0.097,2367279.0,,,
2019-04-04,0.088,1189737.0,,,
2019-04-05,0.091,517139.0,,,
2019-04-06,0.09,417635.0,,,
2019-04-07,0.09,402802.0,,,
2019-04-08,0.087,725552.0,,,
2019-04-09,0.085,355768.0,,,
2019-04-10,0.088,840435.0,,,
2019-04-11,0.082,807322.0,,,
2019-04-12,0.083,400726.0,,,
2019-04-13,0.083,214935.0,,,
2019-04-14,0.083,101875.0,,,
2019-04-15,0.081,462180.0,,,
2019-04-16,0.083,362979.0,,,
2019-04-17,0.083,331697.0,,,
2019-04-18,0.082,198251.0,,,
2019-04-19,0.079,632787.0,,,
2019-04-20,0.075,582602.0,,,
2019-04-21,0.074,378731.0,,,
2019-04-22,0.078,275531.0,,,
2019-04-23,0.076,347561.0,,,
2019-04-24,0.071,612701.0,,,
2019-04-25,0.073,368683.0,,,
2019-04-26,0.067,492855.0,,,
2019-04-27,0.069,142603.0,,,
2019-04-28,0.068,103778.0,,,
2019-04-29,0.065,248501.0,,,
2019-04-30,0.067,225871.0,,,
2019-05-01,0.068,310422.0,,,
2019-05-02,0.068,231852.0,,,
2019-05-03,0.069,742768.0,,,
2019-05-04,0.067,492746.0,,,
2019-05-05,0.066,193640.0,,,
2019-05-06,0.067,287513.0,,,
2019-05-07,0.065,341416.0,,,
2019-05-08,0.064,242399.0,,,
2019-05-09,0.061,268825.0,,,
2019-05-10,0.063,348435.0,,,
2019-05-11,0.077,1523909.0,,,
2019-05-12,0.071,1451074.0,,,
2019-05-13,0.074,818492.0,,,
2019-05-14,0.079,1234221.0,,,
