DATE,CLOSE,ADJ CLOSE,ADJ EV CLOSE,DPA EX,VOLUME
1986-06-18,2.1454544501e-07,8.2615882509e-09,9.1222537006e-08,0.0,0.00022541083644
1986-06-19,2.036363645e-07,7.8415078743e-09,8.6584107138e-08,0.0,0.00045377679203
1986-06-20,2.036363645e-07,7.8415078743e-09,8.6584107138e-08,0.0,0.00018437990674
1986-06-23,2.1163636988e-07,8.1495673179e-09,8.9985627904e-08,0.0,0.00035139391604
1986-06-24,2.1091272614e-07,8.1217016758e-09,8.9677941961e-08,0.0,0.00047172306815
1986-06-25,2.1454544501e-07,8.2615882509e-09,9.1222537006e-08,0.0,0.00064067665529
1986-06-26,2.1272726492e-07,8.1915748548e-09,9.0449465361e-08,0.0,0.00054618366623
1986-06-27,2.036363645e-07,7.8415078743e-09,8.6584107138e-08,0.0,0.0010511807472
1986-06-30,2.0036363602e-07,7.7154835944e-09,8.5192576335e-08,0.0,0.00040524518522
1986-07-01,1.9999636303e-07,7.701340865e-09,8.5036415605e-08,0.0,0.00020810481798
1986-07-02,1.8545454199e-07,7.1413730787e-09,7.8853381476e-08,0.0,0.00079414264718
1986-07-03,1.8545454199e-07,7.1413730787e-09,7.8853381476e-08,0.0,0.00039295507264
1986-07-04,1.8909090215e-07,7.2813998709e-09,8.0399524766e-08,0.0,0.00034146932732
1986-07-07,1.8909090215e-07,7.2813998709e-09,8.0399524766e-08,0.0,0.00043915425244
1986-07-08,1.8727272207e-07,7.2113864748e-09,7.9626453121e-08,0.0,0.00035548070136
1986-07-09,1.9454546408e-07,7.4914408938e-09,8.2718748915e-08,0.0,0.00025330047954
1986-07-10,1.9636364417e-07,7.5614542899e-09,8.349182056e-08,0.0,0.0002242763407
