Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2001-06-22,15104.12,14682.1,14676.78,14870.18,216587817.0
2001-06-25,14870.85,14539.6,14479.01,14681.91,206280211.0
2001-06-26,14619.55,14459.99,14401.11,14520.89,268066271.0
2001-06-27,14629.57,14308.0,14264.69,14476.6,175303536.0
2001-06-28,14426.01,14390.97,14164.16,14320.57,180668298.0
2001-06-29,14639.9,14559.79,14375.82,14411.52,160353003.0
2001-07-02,14658.87,14555.0,14482.64,14579.3,159936634.0
2001-07-03,14771.47,14352.77,14325.0,14560.62,184572541.0
2001-07-04,14395.03,14056.0,13980.38,14351.9,183673451.0
2001-07-05,14280.82,14047.66,13942.75,14083.64,243173728.0
2001-07-06,14062.02,13906.76,13788.06,14029.63,230195423.0
2001-07-10,14060.16,13569.79,13563.6,13929.6,168167754.0
2001-07-11,13853.28,13811.84,13360.99,13507.67,286023198.0
2001-07-12,13987.37,13912.93,13636.13,13811.84,232119129.0
2001-07-13,14087.09,14078.46,13736.85,13907.38,166650968.0
2001-07-16,14120.4,13811.39,13811.39,14081.03,126168676.0
2001-07-17,14218.09,14168.65,13813.03,13813.03,222671754.0
2001-07-18,14236.29,13790.88,13778.25,14170.71,151103301.0
2001-07-19,13952.84,13761.51,13640.57,13794.69,126561047.0
2001-07-20,14092.32,14092.32,13658.96,13765.99,150001980.0
2001-07-23,14238.67,14067.72,14057.53,14107.51,133598035.0
2001-07-24,14105.64,13737.59,13724.54,14049.22,165311780.0
2001-07-25,13955.89,13955.89,13678.59,13738.12,178153912.0
2001-07-26,13979.89,13810.29,13735.92,13963.02,158990870.0
2001-07-27,13910.26,13910.26,13758.94,13825.0,122082482.0
2001-07-30,14116.72,13703.61,13703.61,13947.69,107288892.0
2001-07-31,13830.39,13754.16,13639.16,13703.22,127185735.0
2001-08-01,13836.58,13743.06,13605.51,13757.49,157906230.0
2001-08-02,13846.32,13822.72,13689.53,13745.51,127924438.0
2001-08-03,13901.88,13838.42,13732.64,13840.16,116507152.0
2001-08-06,14067.17,14046.82,13854.46,13856.0,126913132.0
2001-08-07,14142.76,14035.91,14002.66,14049.2,183418356.0
2001-08-08,14113.45,13919.18,13917.19,14035.97,176932920.0
2001-08-09,13929.8,13834.19,13704.79,13921.33,147029252.0
2001-08-10,13920.47,13915.09,13738.14,13835.58,164569905.0
2001-08-13,13928.55,13771.36,13716.4,13914.49,134027591.0
2001-08-14,13841.48,13829.49,13731.57,13769.51,174791684.0
2001-08-15,13855.64,13658.6,13615.34,13834.28,322126559.0
2001-08-16,13722.0,13509.47,13415.16,13685.93,147858126.0
2001-08-17,13507.43,13044.21,13009.56,13507.43,178545081.0
2001-08-20,13228.25,13115.48,12916.36,13044.21,130821610.0
2001-08-21,13185.74,12891.7,12886.43,13121.78,209375313.0
2001-08-22,13161.44,12952.23,12852.62,12906.88,286916662.0
2001-08-23,13012.65,12750.79,12702.54,12961.46,214793287.0
2001-08-24,13007.36,13001.12,12680.97,12749.31,155327333.0
2001-08-27,13047.98,12995.85,12848.78,13000.38,121300828.0
2001-08-28,13113.52,13018.1,12941.8,13005.0,125560668.0
2001-08-29,13181.8,13076.99,13011.76,13039.62,149911889.0
2001-08-30,13113.66,12892.39,12798.0,13073.5,138370651.0
2001-08-31,12949.34,12840.6,12788.52,12906.05,235704396.0
2001-09-03,12863.12,12800.03,12696.46,12848.99,121160703.0
2001-09-04,12947.24,12766.88,12766.88,12812.14,188012594.0
2001-09-05,12767.5,12590.92,12462.18,12767.02,384375923.0
2001-09-06,12599.48,12255.29,12250.81,12593.75,181830033.0
2001-09-10,12238.32,11922.39,11901.38,12238.32,221031350.0
2001-09-11,11987.31,10827.96,10824.05,11930.38,533440380.0
2001-09-12,11319.12,11113.5,10705.74,10773.43,296453261.0
2001-09-13,11156.04,10306.26,10289.53,11127.19,178811991.0
2001-09-14,10271.02,10034.4,9532.84,10261.53,319531543.0
2001-09-17,10576.98,10544.99,10032.28,10032.28,298052548.0
2001-09-18,10707.5,10554.13,10320.6,10542.87,330340844.0
2001-09-19,10835.77,10744.53,10485.38,10560.17,288476503.0
2001-09-20,10719.34,10543.12,10470.29,10719.34,211521832.0
2001-09-21,10493.48,10418.75,9889.66,10493.48,298283177.0
2001-09-24,10693.53,10532.83,10453.19,10453.19,240350918.0
2001-09-25,10595.83,10229.05,10194.56,10539.19,218991328.0
2001-09-26,10274.14,10005.87,9892.72,10227.15,181634715.0
2001-09-27,10462.19,10404.72,9704.93,9996.24,257061043.0
2001-09-28,10714.31,10635.74,10412.05,10412.05,270608865.0
2001-10-01,10633.44,10501.12,10354.32,10633.44,158456479.0
2001-10-02,10555.6,10350.83,10299.15,10491.98,169655361.0
2001-10-03,10355.95,10233.26,10188.9,10355.95,225138592.0
2001-10-04,10328.52,10061.92,10026.15,10240.63,208863932.0
2001-10-05,10270.77,10197.07,9985.16,10068.23,156797958.0
2001-10-08,10174.53,10094.56,9985.71,10119.93,138956213.0
